Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

8.95724241e+01	2023-06-02T12:42:36.361800	-1.00000000e-02	-2.87080000e-09	3.48334959e+06	1	1.00000000e+00	4.14690000e-09	2.41143987e+08
8.99038428e+01	2023-06-02T12:42:36.692697	-1.00000000e-02	9.42200000e-10	-1.06134579e+07	1	9.50000000e-01	9.03700000e-10	1.05123382e+09
9.07084887e+01	2023-06-02T12:42:37.497865	-1.00000000e-02	-1.51900000e-09	6.58327847e+06	1	9.00000000e-01	3.74050000e-10	2.40609544e+09
9.12896685e+01	2023-06-02T12:42:38.078981	-1.00000000e-02	2.71340000e-09	-3.68541313e+06	1	8.50000000e-01	-3.86470000e-08	-2.19939452e+07
9.15759580e+01	2023-06-02T12:42:38.365476	-1.00000000e-02	9.33600000e-10	-1.07112254e+07	1	8.00000000e-01	-3.31000000e-09	-2.41691843e+08
9.18974140e+01	2023-06-02T12:42:38.686151	-1.00000000e-02	7.87500000e-10	-1.26984127e+07	1	7.50000000e-01	-2.74410000e-09	-2.73313655e+08
9.26403360e+01	2023-06-02T12:42:39.429514	-1.00000000e-02	4.82240000e-10	-2.07365627e+07	1	7.00000000e-01	-1.49420000e-09	-4.68478115e+08
9.42102620e+01	2023-06-02T12:42:40.999596	-1.00000000e-02	1.57520000e-09	-6.34840020e+06	1	6.50000000e-01	-2.53610000e-09	-2.56299042e+08
9.48485249e+01	2023-06-02T12:42:41.637838	-1.00000000e-02	3.37200000e-09	-2.96559905e+06	1	6.00000000e-01	-3.34450000e-09	-1.79399013e+08
9.51453905e+01	2023-06-02T12:42:41.934369	-1.00000000e-02	2.60680000e-09	-3.83612091e+06	1	5.50000000e-01	-3.32560000e-09	-1.65383690e+08
9.54871612e+01	2023-06-02T12:42:42.276164	-1.00000000e-02	3.88990000e-09	-2.57076017e+06	1	5.00000000e-01	-3.56850000e-09	-1.40114894e+08
9.58324232e+01	2023-06-02T12:42:42.621886	-1.00000000e-02	2.31820000e-09	-4.31369166e+06	1	4.50000000e-01	-4.70250000e-09	-9.56937799e+07
9.61816359e+01	2023-06-02T12:42:42.970409	-1.00000000e-02	2.77420000e-09	-3.60464278e+06	1	4.00000000e-01	-2.16980000e-09	-1.84348788e+08
9.70312821e+01	2023-06-02T12:42:43.820138	-1.00000000e-02	2.33100000e-09	-4.29000429e+06	1	3.50000000e-01	-5.64500000e-09	-6.20017715e+07
9.73705929e+01	2023-06-02T12:42:44.160022	-1.00000000e-02	2.23030000e-09	-4.48370174e+06	1	3.00000000e-01	-5.29150000e-09	-5.66946990e+07
9.76942585e+01	2023-06-02T12:42:44.482948	-1.00000000e-02	3.89990000e-09	-2.56416831e+06	1	2.50000000e-01	-1.13890000e-08	-2.19510054e+07
9.80377293e+01	2023-06-02T12:42:44.827259	-1.00000000e-02	4.85440000e-09	-2.05998682e+06	1	2.00000000e-01	-1.38360000e-08	-1.44550448e+07
