Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.13320550e-01	2023-06-02T11:27:19.767633	-5.00000000e-02	-9.57300000e-09	5.22302309e+06	1	7.00000000e-01	4.48740000e-08	1.55992334e+07
1.06251987e+00	2023-06-02T11:27:20.217518	-5.00000000e-02	-6.41960000e-09	7.78864727e+06	1	6.50000000e-01	1.42410000e-08	4.56428622e+07
1.39143433e+00	2023-06-02T11:27:20.547510	-5.00000000e-02	-3.56030000e-09	1.40437604e+07	1	6.00000000e-01	2.46470000e-09	2.43437335e+08
1.74535394e+00	2023-06-02T11:27:20.907526	-5.00000000e-02	-1.88560000e-09	2.65167586e+07	1	5.50000000e-01	1.25940000e-09	4.36715896e+08
2.69459285e+00	2023-06-02T11:27:21.847854	-5.00000000e-02	-1.23860000e-10	4.03681576e+08	1	5.00000000e-01	2.24400000e-09	2.22816399e+08
3.25234452e+00	2023-06-02T11:27:22.415220	-5.00000000e-02	1.06090000e-09	-4.71297955e+07	1	4.50000000e-01	-9.47290000e-09	-4.75039323e+07
3.87477195e+00	2023-06-02T11:27:23.037394	-5.00000000e-02	3.98160000e-10	-1.25577657e+08	1	4.00000000e-01	-9.17300000e-09	-4.36062357e+07
4.48271444e+00	2023-06-02T11:27:23.644781	-5.00000000e-02	9.60100000e-10	-5.20779086e+07	1	3.50000000e-01	-1.18470000e-09	-2.95433443e+08
5.43057325e+00	2023-06-02T11:27:24.593338	-5.00000000e-02	2.08180000e-09	-2.40176770e+07	1	3.00000000e-01	-1.08210000e-08	-2.77238703e+07
5.71582693e+00	2023-06-02T11:27:24.878610	-5.00000000e-02	2.44690000e-09	-2.04340186e+07	1	2.50000000e-01	-1.20540000e-08	-2.07400033e+07
5.99658297e+00	2023-06-02T11:27:25.159294	-5.00000000e-02	2.52120000e-09	-1.98318261e+07	1	2.00000000e-01	-1.08210000e-08	-1.84825802e+07
6.28917574e+00	2023-06-02T11:27:25.451761	-5.00000000e-02	2.02830000e-09	-2.46511857e+07	1	1.50000000e-01	-4.56160000e-09	-3.28831989e+07
6.64259771e+00	2023-06-02T11:27:25.804642	-5.00000000e-02	2.88420000e-09	-1.73358297e+07	1	1.00000000e-01	-4.12000000e-09	-2.42718447e+07
6.98807999e+00	2023-06-02T11:27:26.150696	-5.00000000e-02	1.71750000e-09	-2.91120815e+07	1	5.00000000e-02	-5.39520000e-09	-9.26749703e+06
7.30459730e+00	2023-06-02T11:27:26.467546	-5.00000000e-02	8.00050000e-10	-6.24960940e+07	1	0.00000000e+00	-3.64630000e-09	-0.00000000e+00
7.93095950e+00	2023-06-02T11:27:27.093319	-5.00000000e-02	-1.37060000e-08	3.64803736e+06	1	-5.00000000e-02	-5.39420000e-09	9.26921508e+06
8.42981099e+00	2023-06-02T11:27:27.592032	-5.00000000e-02	-6.65800000e-08	7.50976269e+05	1	-1.00000000e-01	-1.39520000e-08	7.16743119e+06
