Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

1.31385977e+02	2023-06-02T11:24:06.402714	-1.00000000e-02	-2.86280000e-09	3.49308369e+06	1	5.00000000e-01	3.97600000e-09	1.25754527e+08
1.31708091e+02	2023-06-02T11:24:06.725287	-1.00000000e-02	-8.93930000e-10	1.11865582e+07	1	4.50000000e-01	1.47380000e-09	3.05333152e+08
1.32434590e+02	2023-06-02T11:24:07.452153	-1.00000000e-02	-1.73840000e-09	5.75241601e+06	1	4.00000000e-01	-1.76400000e-09	-2.26757370e+08
1.33051683e+02	2023-06-02T11:24:08.069037	-1.00000000e-02	-1.74740000e-10	5.72278814e+07	1	3.50000000e-01	-1.62280000e-09	-2.15676608e+08
1.33798851e+02	2023-06-02T11:24:08.816418	-1.00000000e-02	-9.83900000e-10	1.01636345e+07	1	3.00000000e-01	-2.27260000e-09	-1.32007392e+08
1.34412622e+02	2023-06-02T11:24:09.429966	-1.00000000e-02	2.88630000e-10	-3.46464331e+07	1	2.50000000e-01	-1.40960000e-09	-1.77355278e+08
1.35041828e+02	2023-06-02T11:24:10.058786	-1.00000000e-02	8.72280000e-10	-1.14642087e+07	1	2.00000000e-01	-1.77850000e-10	-1.12454315e+09
1.36414295e+02	2023-06-02T11:24:11.431183	-1.00000000e-02	7.15100000e-11	-1.39840582e+08	1	1.50000000e-01	-2.93990000e-09	-5.10221436e+07
1.36705955e+02	2023-06-02T11:24:11.723297	-1.00000000e-02	6.84770000e-10	-1.46034435e+07	1	1.00000000e-01	-1.33450000e-08	-7.49344324e+06
1.37383068e+02	2023-06-02T11:24:12.400337	-1.00000000e-02	1.40090000e-09	-7.13826826e+06	1	5.00000000e-02	-3.84240000e-09	-1.30127004e+07
1.37962762e+02	2023-06-02T11:24:12.980251	-1.00000000e-02	1.72530000e-09	-5.79609343e+06	1	0.00000000e+00	-7.77500000e-09	-0.00000000e+00
1.38299085e+02	2023-06-02T11:24:13.316549	-1.00000000e-02	1.72170000e-09	-5.80821281e+06	1	-5.00000000e-02	-1.77340000e-08	2.81944288e+06
1.38637821e+02	2023-06-02T11:24:13.654854	-1.00000000e-02	-3.34850000e-08	2.98641183e+05	1	-1.00000000e-01	-2.93900000e-09	3.40251786e+07
1.39254180e+02	2023-06-02T11:24:14.271825	-1.00000000e-02	-3.55290000e-08	2.81460216e+05	1	-1.50000000e-01	-1.06100000e-08	1.41376060e+07
1.39548550e+02	2023-06-02T11:24:14.565385	-1.00000000e-02	-1.26500000e-07	7.90513834e+04	1	-2.00000000e-01	-1.04890000e-08	1.90675946e+07
1.39834774e+02	2023-06-02T11:24:14.852164	-1.00000000e-02	-1.83500000e-07	5.44959128e+04	1	-2.50000000e-01	-2.45990000e-09	1.01630148e+08
1.40136710e+02	2023-06-02T11:24:15.153639	-1.00000000e-02	-2.50370000e-07	3.99408875e+04	1	-3.00000000e-01	-2.99770000e-09	1.00076725e+08
