Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.22880767e-01	2023-06-01T17:00:13.871253	-1.00000000e-01	-1.87860000e-08	5.32311296e+06	1	1.00000000e+00	1.63810000e-08	6.10463342e+07
1.32869497e+00	2023-06-01T17:00:14.581095	-1.00000000e-01	-4.02950000e-09	2.48169748e+07	1	9.50000000e-01	3.92990000e-09	2.41736431e+08
1.64293700e+00	2023-06-01T17:00:14.891119	-1.00000000e-01	-4.30120000e-09	2.32493258e+07	1	9.00000000e-01	1.02280000e-08	8.79937427e+07
1.93246515e+00	2023-06-01T17:00:15.181138	-1.00000000e-01	-2.45430000e-09	4.07448152e+07	1	8.50000000e-01	9.36890000e-10	9.07256989e+08
2.52502998e+00	2023-06-01T17:00:15.781137	-1.00000000e-01	2.39750000e-09	-4.17101147e+07	1	8.00000000e-01	3.84810000e-10	2.07894805e+09
3.21468539e+00	2023-06-01T17:00:16.471156	-1.00000000e-01	2.93510000e-10	-3.40703894e+08	1	7.50000000e-01	-2.66950000e-09	-2.80951489e+08
3.96584365e+00	2023-06-01T17:00:17.215840	-1.00000000e-01	3.09420000e-09	-3.23185314e+07	1	7.00000000e-01	-1.17800000e-08	-5.94227504e+07
4.58993467e+00	2023-06-01T17:00:17.846700	-1.00000000e-01	1.27810000e-09	-7.82411392e+07	1	6.50000000e-01	-4.00340000e-09	-1.62361992e+08
4.92023457e+00	2023-06-01T17:00:18.176757	-1.00000000e-01	7.56870000e-10	-1.32123086e+08	1	6.00000000e-01	-2.79300000e-09	-2.14822771e+08
5.66972144e+00	2023-06-01T17:00:18.926023	-1.00000000e-01	2.19190000e-09	-4.56225193e+07	1	5.50000000e-01	-1.83580000e-09	-2.99596906e+08
6.61061039e+00	2023-06-01T17:00:19.866900	-1.00000000e-01	9.14000000e-09	-1.09409190e+07	1	5.00000000e-01	-1.44240000e-08	-3.46644481e+07
6.90613035e+00	2023-06-01T17:00:20.162799	-1.00000000e-01	1.13600000e-08	-8.80281690e+06	1	4.50000000e-01	-5.19120000e-09	-8.66851595e+07
7.20038179e+00	2023-06-01T17:00:20.456583	-1.00000000e-01	1.25450000e-09	-7.97130331e+07	1	4.00000000e-01	-5.25790000e-09	-7.60759999e+07
7.52485480e+00	2023-06-01T17:00:20.781834	-1.00000000e-01	3.35570000e-09	-2.98000417e+07	1	3.50000000e-01	-1.86720000e-08	-1.87446444e+07
7.81860285e+00	2023-06-01T17:00:21.074761	-1.00000000e-01	3.49360000e-09	-2.86237692e+07	1	3.00000000e-01	-1.06680000e-08	-2.81214848e+07
8.14003997e+00	2023-06-01T17:00:21.396818	-1.00000000e-01	4.51070000e-09	-2.21695081e+07	1	2.50000000e-01	-5.31420000e-09	-4.70437695e+07
8.48562111e+00	2023-06-01T17:00:21.742585	-1.00000000e-01	3.87010000e-09	-2.58391256e+07	1	2.00000000e-01	-5.20520000e-09	-3.84231153e+07
