Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;5001,55536623832;278,998887029913;5009,33093940811;3,19278862179726;13,5945239656771
2;79431,5338134766;5059,93634722595;344,455646669286;5071,6472206277;3,89440719535791;21,4220259459146
3;63095,0927734375;4972,67664409849;318,748002413923;4982,88202708087;3,66763519830533;26,5164869330523
4;50118,4463500977;5028,95739617709;344,972020082429;5040,77555413887;3,92417830529905;31,4934859204866
5;39810,1806640625;5139,09067078054;380,334819544383;5153,14539843982;4,2326407312016;34,5564289127534
6;31622,8866577148;5155,31346195591;446,740600349341;5174,63371216015;4,95267026005346;36,8183369070426
7;25118,8278198242;5184,41686829186;510,123941057356;5209,45339737952;5,61956500915868;38,9990999015367
8;19952,7740478516;5211,4952318091;606,149430080955;5246,62745797302;6,63426769146041;41,2229148959221
9;15848,6366271973;5236,56971245813;723,471757809261;5286,3100304259;7,86605023559261;43,4952158901851
10;12588,9778137207;5269,69405799172;870,012843271683;5341,02965843581;9,37481830248961;45,6803908846681
11;9999,99046325684;5304,93011532078;1054,3909192836;5408,69889521547;11,2414254825679;46,882138881634
12;7943,15338134766;5359,00012439056;1275,80877098757;5508,77212755682;13,3910444101852;49,1574148758895
13;6309,50927734375;5414,29249537305;1552,81548700791;5632,56594831739;16,0028561749117;51,4004518702263
14;5011,79695129395;5480,07924361274;1897,16795555574;5799,18224992651;19,0955221919758;53,6387218645752
15;3980,99422454834;5555,6354908821;2317,71049690151;6019,7066087141;22,645013434445;55,8937498588818
16;3162,2052192688;5654,60108469235;2839,55788716222;6327,52735446865;26,6643239642932;59,0271868509707
17;2511,85894012451;5773,39011825349;3475,86028452188;6738,96417671615;31,049976113882;63,0148658409028
18;1995,2654838562;5926,39425879346;4255,16726171311;7295,79312589215;35,6784502750319;65,3664208349657
19;1584,91730690002;6116,18958936064;5204,30586395056;8030,72690474241;40,394678238938;67,573621829393
20;1258,90970230103;6341,71780934677;6362,24374084678;8983,0690853032;45,0925733455279;69,7957358237827
21;999,987125396729;6598,8249384559;7768,46797518219;10192,820279482;49,654192327717;72,0546218180796
22;794,321298599243;6898,07902339535;9500,47057725469;11740,6318144421;54,0174383386669;74,2620158125064
23;630,959868431091;7226,87992275147;11641,1779886664;13702,0005248022;58,1678595347631;76,4934098068727
24;501,185655593872;7576,59354161518;14314,0776989667;16195,6040352591;62,1072550264368;83,46543778927
25;398,106873035431;8032,70345521787;17663,8733530755;19404,5547908979;65,5461798210453;87,5357047789936
26;316,224992275238;8584,15532968041;21910,5853050951;23532,1369861713;68,6056880682557;89,7132257734959
27;251,18887424469;9267,32783179732;27108,0818910669;28648,4112815142;71,1261929667583;91,9868647677555
28;199,530273675919;10319,172473477;33487,0649978322;35040,9595003676;72,8731098415809;94,268849761994
29;158,488750457764;11477,8138391548;41523,5003244093;43080,6370625774;74,5482802215584;96,469063756439
30;125,888735055923;13219,6300398981;51385,7855683191;53059,0009033816;75,5728030634176;98,7779457506097
31;99,9998301267624;16085,6591716235;65229,0594396613;67183,1721963804;76,1471058514135;102,016621742433
32;79,4325023889542;16577,6397617429;81251,5294165041;82925,4434573078;78,4682937449481;104,273771736734
33;63,0952417850494;17691,323571252;105249,84440201;106726,344809283;80,4584142398303;106,631393730782
34;50,119124352932;25652,9584496016;132868,578117318;135322,331224875;79,0723503850281;112,683375715502
35;39,8103147745132;50748,2915488509;221255,700002662;227001,043783492;77,081800576342;118,700284700311
36;31,6230580210686;81809,331286069;283922,708213705;295473,976730402;73,9262221148714;121,182014694045
37;25,1182354986668;74070,5287688656;332453,561021455;340605,069645103;77,4396702339038;123,736088687596
38;19,952654838562;94845,9249180187;404715,804082825;415680,925167324;76,8106429329145;126,4280056808
39;15,8483162522316;72192,3953654567;326259,468618835;334151,137678815;77,5230324469308;130,960247669357
40;12,5886872410774;97344,00673598;385881,670245151;397970,500261768;75,8417410741872;137,416130653058
41;9,99984331429005;123523,570745643;477445,524594199;493165,592356952;75,4946277201251;141,49464464276
42;7,94301740825176;229735,818325676;634663,996549855;674964,39516348;70,1007455942;144,764178634506
43;6,30959402769804;205856,272481318;727723,239566457;756278,995030935;74,2050042570651;148,027629626266
44;5,01179601997137;241574,739158018;828348,619356139;862855,601933768;73,7415127148404;151,409610617727
45;3,98105476051569;167229,605113483;950722,878696059;965318,461909091;80,0238772590806;155,964769606227
46;3,16224759444594;272760,640153811;1173735,59493522;1205011,87281913;76,9174214946702;160,621073594471
47;2,51189339905977;346229,267927636;1572043,83231621;1609719,39066818;77,579384827073;164,379915584981
48;1,99524220079184;732291,910890046;1898440,78927712;2034779,80949933;68,9067100408782;168,321371575029
49;1,5849363990128;657251,179371687;2035259,500241;2138752,05344301;72,103052167175;172,414354564696
50;1,25891529023647;731015,993228203;2777911,96762199;2872486,60261678;75,2566970325821;176,802261553617
51;1,00000761449337;826635,142673796;3386833,02445076;3486253,51840821;76,2838053259758;187,054694527732
52;0,794330844655633;966805,438634959;4156331,53970439;4267294,76649031;76,9052728797429;192,310560514463
53;0,630956492386758;1181284,61558807;5098544,88528692;5233602,32443299;76,9552752397022;198,167398499675
54;0,501182512380183;1458283,80665765;6256484,12049776;6424187,51367055;76,8795486139501;204,79576748294
55;0,398104020860046;1788120,9280377;7696973,91087647;7901948,1039804;76,9213348042467;212,308487463973
56;0,31622766982764;2247270,0508191;9469351,87433056;9732360,84417322;76,6495246785831;224,973060431998
57;0,251187884714454;2905823,5183521;11866778,2406242;12217374,3550716;76,2407010083844;235,110893406402
58;0,199528585653752;3694077,22142503;14433794,1455116;14899014,0597577;75,6442923606618;247,059785376234
59;0,15848854673095;4657469,1888825;17638803,1906147;18243338,4346898;75,208816742651;261,281427340328
60;0,125888618640602;6109319,8189948;21311547,410188;22169931,0253201;74,0041439328017;278,487161296888
61;0,0999989424599335;7924323,94341487;26369838,2860603;27534764,9561994;73,2741031860451;299,394340244102
