Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

5.10317655e-01	2023-01-26T12:26:04.103645	-1.24469400e-04	-3.92282600e-09	3.17295236e+04	-2.99947000e-01	7.05719100e-10	-4.25023214e+08	-5.99663400e-01	-9.22965100e-09	6.49714057e+07
2.48830302e+00	2023-01-26T12:26:06.083661	7.63410700e-05	-1.14863700e-08	-6.64623114e+03	-2.99978500e-01	7.03626500e-10	-4.26332010e+08	-5.79852900e-01	-1.45251000e-08	3.99207510e+07
3.42576221e+00	2023-01-26T12:26:07.013669	2.01847200e-04	-1.13390800e-08	-1.78010209e+04	-2.99957400e-01	2.82692700e-10	-1.06107232e+09	-5.59688600e-01	-1.37845000e-08	4.06027495e+07
4.20689787e+00	2023-01-26T12:26:07.793675	9.30783900e-05	-1.59288100e-08	-5.84339885e+03	-2.99990900e-01	5.98481600e-10	-5.01253338e+08	-5.39674200e-01	-5.35232000e-09	1.00829958e+08
5.12881649e+00	2023-01-26T12:26:08.723682	-9.93685300e-05	-8.67106900e-09	1.14597785e+04	-2.99966000e-01	6.18678800e-10	-4.84849327e+08	-5.19688200e-01	-1.44874500e-08	3.58716130e+07
6.06627807e+00	2023-01-26T12:26:09.661284	1.76748900e-04	-1.32230900e-08	-1.33666866e+04	-2.99926200e-01	-9.91281400e-11	3.02564136e+09	-4.99669000e-01	-9.94693900e-09	5.02334437e+07
6.84816091e+00	2023-01-26T12:26:10.443334	7.63440100e-05	-1.16972000e-08	-6.52669100e+03	-2.99919600e-01	2.49183300e-11	-1.20361035e+10	-4.79997500e-01	-1.27819500e-08	3.75527599e+07
7.64465760e+00	2023-01-26T12:26:11.239385	2.68787400e-04	-1.20928200e-08	-2.22270240e+04	-2.99953300e-01	1.44346800e-10	-2.07800450e+09	-4.59815000e-01	-1.60700000e-09	2.86132545e+08
8.41166138e+00	2023-01-26T12:26:12.006434	-9.10003700e-05	3.81196200e-09	-2.38723182e+04	-2.99930600e-01	4.37439700e-10	-6.85650159e+08	-4.39701000e-01	-1.13830900e-08	3.86275607e+07
9.20696341e+00	2023-01-26T12:26:12.802485	8.47104100e-05	-1.21983900e-08	-6.94439266e+03	-2.99999200e-01	6.65794700e-10	-4.50588147e+08	-4.19781800e-01	-4.07566000e-09	1.02997257e+08
1.01288981e+01	2023-01-26T12:26:13.724544	-1.24470000e-04	-6.82388700e-09	1.82403372e+04	-2.99955400e-01	1.65788800e-10	-1.80926215e+09	-3.99665000e-01	-1.26789300e-08	3.15219817e+07
1.10662945e+01	2023-01-26T12:26:14.661603	1.76751700e-04	-1.34980500e-08	-1.30946100e+04	-2.99928600e-01	6.22029600e-10	-4.82177375e+08	-3.80019800e-01	-1.28720900e-08	2.95227737e+07
1.20038124e+01	2023-01-26T12:26:15.598664	2.77154600e-04	-1.11672000e-08	-2.48186296e+04	-2.99924200e-01	1.20804500e-10	-2.48272374e+09	-3.59807400e-01	-1.95895700e-09	1.83672944e+08
1.27695365e+01	2023-01-26T12:26:16.364712	-8.26327600e-05	-3.40837000e-09	2.42440697e+04	-2.99919600e-01	4.09265700e-10	-7.32823689e+08	-3.39651200e-01	-8.92017300e-09	3.80767503e+07
1.37071380e+01	2023-01-26T12:26:17.302772	3.18990300e-04	-1.07673200e-08	-2.96257843e+04	-2.99943000e-01	1.81769300e-10	-1.65013014e+09	-3.20050300e-01	-1.28679700e-08	2.48718562e+07
1.45038569e+01	2023-01-26T12:26:18.098823	2.01850300e-04	-1.21074600e-08	-1.66715645e+04	-2.99902900e-01	1.41400800e-10	-2.12094203e+09	-2.99697400e-01	-1.30310300e-08	2.29987499e+07
1.54256793e+01	2023-01-26T12:26:19.020881	1.43283900e-04	-1.32571400e-08	-1.08080551e+04	-2.99938700e-01	6.14031400e-10	-4.88474531e+08	-2.79762000e-01	-6.15335200e-09	4.54649758e+07
1.63476778e+01	2023-01-26T12:26:19.942940	-5.75319900e-05	-8.43889100e-09	6.81748230e+03	-2.99997200e-01	6.36756200e-10	-4.71133536e+08	-2.59659800e-01	-1.51981900e-08	1.70849160e+07
1.72855151e+01	2023-01-26T12:26:20.881000	2.10222400e-04	-1.30395300e-08	-1.61219308e+04	-2.99951600e-01	5.23632600e-10	-5.72828353e+08	-2.39696800e-01	-1.01533300e-08	2.36077031e+07
