Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.13731599e-01	2023-07-11T11:46:35.638642	-1.00000000e-01	-6.84510000e-06	1.46089904e+04	1	1.00000000e+00	6.91370000e-08	1.44640352e+07
1.01329599e+00	2023-07-11T11:46:36.038054	-1.00000000e-01	-6.84510000e-06	1.46089904e+04	1	9.75000000e-01	5.70690000e-08	1.70845818e+07
1.32556404e+00	2023-07-11T11:46:36.350041	-1.00000000e-01	-6.83150000e-06	1.46380736e+04	1	9.50000000e-01	5.08910000e-08	1.86673479e+07
1.60443766e+00	2023-07-11T11:46:36.629312	-1.00000000e-01	-6.83860000e-06	1.46228760e+04	1	9.25000000e-01	5.10320000e-08	1.81258818e+07
1.88898676e+00	2023-07-11T11:46:36.913508	-1.00000000e-01	-6.83470000e-06	1.46312201e+04	1	9.00000000e-01	4.28290000e-08	2.10137991e+07
2.18717523e+00	2023-07-11T11:46:37.204500	-1.00000000e-01	-6.83540000e-06	1.46297217e+04	1	8.75000000e-01	3.72270000e-08	2.35044457e+07
2.47817971e+00	2023-07-11T11:46:37.494596	-1.00000000e-01	-6.82510000e-06	1.46518000e+04	1	8.50000000e-01	3.38090000e-08	2.51412346e+07
2.77875793e+00	2023-07-11T11:46:37.794597	-1.00000000e-01	-6.81260000e-06	1.46786836e+04	1	8.25000000e-01	3.48560000e-08	2.36688088e+07
3.06859933e+00	2023-07-11T11:46:38.084913	-1.00000000e-01	-6.82310000e-06	1.46560947e+04	1	8.00000000e-01	3.81930000e-08	2.09462467e+07
3.37093549e+00	2023-07-11T11:46:38.394961	-1.00000000e-01	-6.81020000e-06	1.46838566e+04	1	7.75000000e-01	3.58020000e-08	2.16468354e+07
3.65151331e+00	2023-07-11T11:46:38.676739	-1.00000000e-01	-6.80440000e-06	1.46963729e+04	1	7.50000000e-01	2.87620000e-08	2.60760726e+07
3.93672456e+00	2023-07-11T11:46:38.961958	-1.00000000e-01	-6.81280000e-06	1.46782527e+04	1	7.25000000e-01	2.73310000e-08	2.65266547e+07
4.21883797e+00	2023-07-11T11:46:39.243710	-1.00000000e-01	-6.82180000e-06	1.46588877e+04	1	7.00000000e-01	2.98800000e-08	2.34270415e+07
4.50315118e+00	2023-07-11T11:46:39.527584	-1.00000000e-01	-6.81930000e-06	1.46642617e+04	1	6.75000000e-01	3.20390000e-08	2.10680733e+07
4.79076735e+00	2023-07-11T11:46:39.815905	-1.00000000e-01	-6.79990000e-06	1.47060986e+04	1	6.50000000e-01	2.26480000e-08	2.87001060e+07
5.07798065e+00	2023-07-11T11:46:40.103004	-1.00000000e-01	-6.79730000e-06	1.47117238e+04	1	6.25000000e-01	2.23480000e-08	2.79667084e+07
5.36029796e+00	2023-07-11T11:46:40.385396	-1.00000000e-01	-6.79990000e-06	1.47060986e+04	1	6.00000000e-01	2.20730000e-08	2.71825307e+07
