Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.12054472e-01	2023-07-11T14:28:08.934468	-1.00000000e-01	-1.04220000e-08	9.59508732e+06	1	1.00000000e+00	6.17520000e-09	1.61938075e+08
1.14449834e+00	2023-07-11T14:28:09.464837	-1.00000000e-01	-1.28120000e-09	7.80518264e+07	1	9.75000000e-01	4.04840000e-09	2.40835886e+08
1.43262529e+00	2023-07-11T14:28:09.755068	-1.00000000e-01	-1.70140000e-09	5.87751264e+07	1	9.50000000e-01	3.19040000e-09	2.97768305e+08
1.73685314e+00	2023-07-11T14:28:10.065150	-1.00000000e-01	-1.70200000e-09	5.87544066e+07	1	9.25000000e-01	1.37100000e-09	6.74690007e+08
2.26667342e+00	2023-07-11T14:28:10.595440	-1.00000000e-01	2.18620000e-09	-4.57414692e+07	1	9.00000000e-01	1.68690000e-09	5.33523030e+08
2.57403276e+00	2023-07-11T14:28:10.895761	-1.00000000e-01	-6.84670000e-10	1.46055764e+08	1	8.75000000e-01	7.66010000e-10	1.14228274e+09
3.80853841e+00	2023-07-11T14:28:12.136555	-1.00000000e-01	-1.05610000e-10	9.46880030e+08	1	8.50000000e-01	5.53730000e-10	1.53504416e+09
4.37658923e+00	2023-07-11T14:28:12.696973	-1.00000000e-01	-2.93180000e-10	3.41087387e+08	1	8.25000000e-01	3.75570000e-10	2.19666108e+09
4.96939818e+00	2023-07-11T14:28:13.297178	-1.00000000e-01	5.07450000e-10	-1.97063750e+08	1	8.00000000e-01	3.87380000e-10	2.06515566e+09
5.66801258e+00	2023-07-11T14:28:13.996412	-1.00000000e-01	2.97120000e-10	-3.36564351e+08	1	7.75000000e-01	3.36850000e-10	2.30072733e+09
6.24209990e+00	2023-07-11T14:28:14.570374	-1.00000000e-01	-2.10330000e-10	4.75443351e+08	1	7.50000000e-01	3.19190000e-10	2.34969767e+09
6.94333748e+00	2023-07-11T14:28:15.271666	-1.00000000e-01	-3.86200000e-11	2.58933195e+09	1	7.25000000e-01	2.68240000e-10	2.70280346e+09
7.52770870e+00	2023-07-11T14:28:15.856292	-1.00000000e-01	5.06610000e-10	-1.97390498e+08	1	7.00000000e-01	2.20700000e-10	3.17172633e+09
8.10381161e+00	2023-07-11T14:28:16.432772	-1.00000000e-01	-2.11890000e-10	4.71942989e+08	1	6.75000000e-01	1.97470000e-10	3.41824075e+09
8.81745574e+00	2023-07-11T14:28:17.146063	-1.00000000e-01	-1.10130000e-10	9.08017797e+08	1	6.50000000e-01	6.01000000e-12	1.08153078e+11
9.39295886e+00	2023-07-11T14:28:17.721311	-1.00000000e-01	5.77410000e-10	-1.73187163e+08	1	6.25000000e-01	-4.03800000e-11	-1.54779594e+10
9.98225027e+00	2023-07-11T14:28:18.311018	-1.00000000e-01	-1.38820000e-10	7.20357297e+08	1	6.00000000e-01	-6.29100000e-11	-9.53743443e+09
