Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.17457134e-01	2023-07-11T12:17:20.527654	-1.00000000e-01	-1.74240000e-06	5.73921028e+04	1	1.00000000e+00	6.36430000e-08	1.57126471e+07
1.04388550e+00	2023-07-11T12:17:20.957737	-1.00000000e-01	-1.73330000e-06	5.76934172e+04	1	9.75000000e-01	5.32140000e-08	1.83222460e+07
1.33524526e+00	2023-07-11T12:17:21.247931	-1.00000000e-01	-1.72890000e-06	5.78402452e+04	1	9.50000000e-01	4.91320000e-08	1.93356672e+07
1.63013118e+00	2023-07-11T12:17:21.548038	-1.00000000e-01	-1.73520000e-06	5.76302444e+04	1	9.25000000e-01	4.25330000e-08	2.17478193e+07
1.92049771e+00	2023-07-11T12:17:21.838195	-1.00000000e-01	-1.73010000e-06	5.78001272e+04	1	9.00000000e-01	3.98560000e-08	2.25812927e+07
2.21269644e+00	2023-07-11T12:17:22.128437	-1.00000000e-01	-1.73150000e-06	5.77533930e+04	1	8.75000000e-01	3.81020000e-08	2.29646738e+07
2.50072738e+00	2023-07-11T12:17:22.418507	-1.00000000e-01	-1.72630000e-06	5.79273591e+04	1	8.50000000e-01	3.37110000e-08	2.52143217e+07
2.80112386e+00	2023-07-11T12:17:22.718668	-1.00000000e-01	-1.72550000e-06	5.79542162e+04	1	8.25000000e-01	3.37810000e-08	2.44220124e+07
3.09037490e+00	2023-07-11T12:17:23.008825	-1.00000000e-01	-1.72950000e-06	5.78201792e+04	1	8.00000000e-01	3.05250000e-08	2.62080262e+07
3.38828112e+00	2023-07-11T12:17:23.306730	-1.00000000e-01	-1.72750000e-06	5.78871201e+04	1	7.75000000e-01	2.84740000e-08	2.72178127e+07
3.70384147e+00	2023-07-11T12:17:23.622546	-1.00000000e-01	-1.72240000e-06	5.80585230e+04	1	7.50000000e-01	2.71450000e-08	2.76293977e+07
3.99923364e+00	2023-07-11T12:17:23.917673	-1.00000000e-01	-1.72620000e-06	5.79307149e+04	1	7.25000000e-01	2.64990000e-08	2.73595230e+07
4.29537576e+00	2023-07-11T12:17:24.213845	-1.00000000e-01	-1.72880000e-06	5.78435909e+04	1	7.00000000e-01	2.49460000e-08	2.80606109e+07
4.58075316e+00	2023-07-11T12:17:24.498697	-1.00000000e-01	-1.72550000e-06	5.79542162e+04	1	6.75000000e-01	2.33830000e-08	2.88671257e+07
4.87327846e+00	2023-07-11T12:17:24.791771	-1.00000000e-01	-1.72750000e-06	5.78871201e+04	1	6.50000000e-01	2.43010000e-08	2.67478705e+07
5.18918056e+00	2023-07-11T12:17:25.107598	-1.00000000e-01	-1.71910000e-06	5.81699727e+04	1	6.25000000e-01	2.29470000e-08	2.72366758e+07
5.47706012e+00	2023-07-11T12:17:25.395650	-1.00000000e-01	-1.72100000e-06	5.81057525e+04	1	6.00000000e-01	2.25060000e-08	2.66595575e+07
