Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.28686253e-01	2023-07-11T15:11:42.162283	-1.00000000e-01	-1.57490000e-04	6.34960950e+02	1	1.00000000e+00	5.03760000e-07	1.98507226e+06
1.00053456e+00	2023-07-11T15:11:42.532477	-1.00000000e-01	-2.28380000e-07	4.37866713e+05	1	9.75000000e-01	2.23310000e-07	4.36612780e+06
1.33860239e+00	2023-07-11T15:11:42.872649	-1.00000000e-01	-1.98770000e-07	5.03094028e+05	1	9.50000000e-01	1.98510000e-07	4.78565312e+06
1.63136564e+00	2023-07-11T15:11:43.162819	-1.00000000e-01	-1.89720000e-07	5.27092557e+05	1	9.25000000e-01	1.88700000e-07	4.90196078e+06
1.93892600e+00	2023-07-11T15:11:43.473212	-1.00000000e-01	-1.86300000e-07	5.36768653e+05	1	9.00000000e-01	1.78940000e-07	5.02961887e+06
2.22906197e+00	2023-07-11T15:11:43.763355	-1.00000000e-01	-1.78670000e-07	5.59691051e+05	1	8.75000000e-01	1.71940000e-07	5.08898453e+06
2.51595855e+00	2023-07-11T15:11:44.043635	-1.00000000e-01	-1.76700000e-07	5.65930956e+05	1	8.50000000e-01	1.66510000e-07	5.10479851e+06
2.81665328e+00	2023-07-11T15:11:44.343792	-1.00000000e-01	-1.70900000e-07	5.85137507e+05	1	8.25000000e-01	1.61220000e-07	5.11723111e+06
3.10834494e+00	2023-07-11T15:11:44.633913	-1.00000000e-01	-1.69330000e-07	5.90562806e+05	1	8.00000000e-01	1.55170000e-07	5.15563575e+06
3.41076520e+00	2023-07-11T15:11:44.945698	-1.00000000e-01	-1.74040000e-07	5.74580556e+05	1	7.75000000e-01	1.48030000e-07	5.23542525e+06
3.70216886e+00	2023-07-11T15:11:45.236335	-1.00000000e-01	-1.72660000e-07	5.79172941e+05	1	7.50000000e-01	1.44710000e-07	5.18277935e+06
4.01442789e+00	2023-07-11T15:11:45.548856	-1.00000000e-01	-1.71370000e-07	5.83532707e+05	1	7.25000000e-01	1.39230000e-07	5.20721109e+06
4.29352181e+00	2023-07-11T15:11:45.828380	-1.00000000e-01	-1.71230000e-07	5.84009811e+05	1	7.00000000e-01	1.34260000e-07	5.21376434e+06
4.60044135e+00	2023-07-11T15:11:46.134992	-1.00000000e-01	-1.67100000e-07	5.98444045e+05	1	6.75000000e-01	1.28010000e-07	5.27302554e+06
4.89461998e+00	2023-07-11T15:11:46.428900	-1.00000000e-01	-1.66390000e-07	6.00997656e+05	1	6.50000000e-01	1.23800000e-07	5.25040388e+06
5.18078426e+00	2023-07-11T15:11:46.715153	-1.00000000e-01	-1.65610000e-07	6.03828271e+05	1	6.25000000e-01	1.19280000e-07	5.23977197e+06
5.48928575e+00	2023-07-11T15:11:47.023408	-1.00000000e-01	-1.70970000e-07	5.84897935e+05	1	6.00000000e-01	1.14750000e-07	5.22875817e+06
