Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.51656383e+02	2022-11-15T10:41:10.051190	1.09809900e-04	4.79763500e-04	2.28883398e-01	-3.99925100e-01	-4.81583300e-04	8.30438057e+02	-8.99883700e-01	-2.89077100e-08	3.11295395e+07
1.52235821e+02	2022-11-15T10:41:10.630226	6.79761400e-05	4.93153400e-04	1.37839747e-01	-3.99916700e-01	-4.90041200e-04	8.16087913e+02	-8.49951800e-01	-1.67654400e-08	5.06966593e+07
1.53125324e+02	2022-11-15T10:41:11.520282	7.63432700e-05	4.81338900e-04	1.58606067e-01	-3.99961200e-01	-4.81085200e-04	8.31372904e+02	-7.99931800e-01	7.41249100e-09	-1.07916731e+08
1.54004613e+02	2022-11-15T10:41:12.399338	1.34917700e-04	4.78263800e-04	2.82098917e-01	-3.99919400e-01	-4.79018500e-04	8.34872557e+02	-7.49941800e-01	2.82248500e-09	-2.65702670e+08
1.54874910e+02	2022-11-15T10:41:13.269392	5.96090000e-05	4.73101700e-04	1.25996165e-01	-3.99888700e-01	-4.71149500e-04	8.48751193e+02	-6.99924000e-01	9.93180700e-09	-7.04729764e+07
1.55735816e+02	2022-11-15T10:41:14.130446	1.26547200e-04	4.64933200e-04	2.72183617e-01	-3.99914000e-01	-4.61908800e-04	8.65785627e+02	-6.49867600e-01	1.91575400e-08	-3.39222886e+07
1.56593709e+02	2022-11-15T10:41:14.988500	7.63418000e-05	4.58321000e-04	1.66568409e-01	-3.99936200e-01	-4.57992300e-04	8.73237825e+02	-5.99880600e-01	2.62312800e-08	-2.28689031e+07
1.57453060e+02	2022-11-15T10:41:15.847553	1.18181000e-04	4.47040500e-04	2.64363072e-01	-3.99911000e-01	-4.44888900e-04	8.98900827e+02	-5.49910300e-01	2.99531600e-08	-1.83590079e+07
1.58312691e+02	2022-11-15T10:41:16.707608	1.09809900e-04	4.27631000e-04	2.56786575e-01	-3.99922400e-01	-4.26581100e-04	9.37506139e+02	-4.99931700e-01	2.77848000e-08	-1.79929926e+07
1.59171777e+02	2022-11-15T10:41:17.566662	1.18182000e-04	4.08008700e-04	2.89655588e-01	-3.99936400e-01	-4.05734600e-04	9.85709378e+02	-4.49906000e-01	3.10426400e-08	-1.44931617e+07
1.60031149e+02	2022-11-15T10:41:18.425716	1.34916600e-04	3.85293900e-04	3.50165419e-01	-3.99928100e-01	-3.83138300e-04	1.04382177e+03	-3.99879800e-01	3.11971700e-08	-1.28178229e+07
1.61030690e+02	2022-11-15T10:41:19.424778	9.30783900e-05	3.60902800e-04	2.57904317e-01	-3.99914000e-01	-3.60333000e-04	1.10984562e+03	-3.49918300e-01	1.86040100e-07	-1.88087568e+06
1.61703409e+02	2022-11-15T10:41:20.097820	1.01446500e-04	3.39356300e-04	2.98938019e-01	-3.99933700e-01	-3.40617800e-04	1.17414210e+03	-2.99944300e-01	1.50856200e-07	-1.98827957e+06
1.62375069e+02	2022-11-15T10:41:20.769862	1.09812800e-04	3.14999800e-04	3.48612285e-01	-3.99927500e-01	-3.14847700e-04	1.27022525e+03	-2.49903300e-01	1.35263000e-07	-1.84753628e+06
1.63046938e+02	2022-11-15T10:41:21.441905	9.30792300e-05	2.84371600e-04	3.27315491e-01	-3.99922400e-01	-2.84264000e-04	1.40686967e+03	-1.99941600e-01	1.54037900e-07	-1.29800263e+06
1.63735779e+02	2022-11-15T10:41:22.129948	9.30767000e-05	2.50468000e-04	3.71611144e-01	-3.99905700e-01	-2.50007800e-04	1.59957289e+03	-1.49940800e-01	1.44704000e-07	-1.03618974e+06
1.64406275e+02	2022-11-15T10:41:22.800990	7.63432700e-05	2.15954800e-04	3.53515041e-01	-3.99941800e-01	-2.15676700e-04	1.85435793e+03	-9.99495300e-02	1.59651100e-07	-6.26049742e+05
1.65078357e+02	2022-11-15T10:41:23.473033	6.79754600e-05	1.82298000e-04	3.72880997e-01	-3.99877600e-01	-1.82298200e-04	2.19353565e+03	-4.99521500e-02	2.28778100e-07	-2.18343233e+05
1.65765540e+02	2022-11-15T10:41:24.160076	8.47112000e-05	1.50960700e-04	5.61147371e-01	-3.99916700e-01	-1.51360000e-04	2.64215579e+03	6.19654300e-05	4.44286900e-07	1.39471657e+02
