Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.23991233e+02	2022-11-15T11:01:03.011129	1.18180000e-04	1.51396100e-05	7.80601350e+00	-5.00010300e-01	-1.59425200e-05	3.13633165e+04	3.00113400e-01	9.35019200e-07	3.20970307e+05
2.24647804e+02	2022-11-15T11:01:03.667170	8.47127700e-05	6.59266100e-06	1.28495565e+01	-4.99951700e-01	-7.54761800e-06	6.62396666e+04	3.50099900e-01	9.76997900e-07	3.58342531e+05
2.25310935e+02	2022-11-15T11:01:04.330212	6.79768000e-05	2.15578200e-06	3.15323163e+01	-4.99993400e-01	-3.13469500e-06	1.59503046e+05	4.00171700e-01	1.08009700e-06	3.70496076e+05
2.26256769e+02	2022-11-15T11:01:05.276272	1.01446500e-04	5.31266700e-07	1.90952115e+02	-4.99950000e-01	-1.69575900e-06	2.94823734e+05	4.50155800e-01	1.16953500e-06	3.84901521e+05
2.26913350e+02	2022-11-15T11:01:05.932313	5.96090000e-05	-4.74898500e-08	-1.25519453e+03	-4.99953300e-01	-1.19478500e-06	4.18446248e+05	5.00093800e-01	1.20707100e-06	4.14303550e+05
2.27742879e+02	2022-11-15T11:01:06.762365	6.79761400e-05	-1.90137600e-07	-3.57510245e+02	-4.99966700e-01	-1.15556500e-06	4.32659954e+05	5.50125300e-01	1.34196000e-06	4.09941653e+05
2.28414812e+02	2022-11-15T11:01:07.434407	4.28732000e-05	-2.50624000e-07	-1.71065820e+02	-4.99948300e-01	-1.24318600e-06	4.02150845e+05	6.00117500e-01	1.48561800e-06	4.03951420e+05
2.29069606e+02	2022-11-15T11:01:08.089448	7.63432700e-05	-2.90834500e-07	-2.62497297e+02	-4.99950100e-01	-1.38162700e-06	3.61856058e+05	6.50144200e-01	1.62528600e-06	4.00018335e+05
2.29758677e+02	2022-11-15T11:01:08.778491	1.01445600e-04	-3.30507800e-07	-3.06938596e+02	-4.99919900e-01	-1.59107000e-06	3.14203586e+05	7.00099200e-01	1.96594600e-06	3.56113138e+05
2.30413402e+02	2022-11-15T11:01:09.432532	6.79774800e-05	-4.10098300e-07	-1.65758990e+02	-4.99958200e-01	-1.94615300e-06	2.56895629e+05	7.50129800e-01	2.36967600e-06	3.16553740e+05
2.31084850e+02	2022-11-15T11:01:10.104574	5.96102300e-05	-4.94543900e-07	-1.20535770e+02	-4.99953300e-01	-2.47190000e-06	2.02254662e+05	8.00107300e-01	2.95627100e-06	2.70647481e+05
2.31739409e+02	2022-11-15T11:01:10.758616	5.12424200e-05	-4.87441400e-07	-1.05125293e+02	-4.99960000e-01	-2.45031500e-06	2.04039073e+05	8.00140800e-01	2.92959600e-06	2.73123257e+05
2.31912748e+02	2022-11-15T11:01:10.932627	3.45066800e-05	-4.17953500e-07	-8.25610505e+01	-4.99928300e-01	-1.92061400e-06	2.60296082e+05	7.50118200e-01	2.37418800e-06	3.15947263e+05
2.32607363e+02	2022-11-15T11:01:11.626670	5.96096200e-05	-3.65044200e-07	-1.63294253e+02	-4.99983500e-01	-1.68605800e-06	2.96539917e+05	7.00112200e-01	1.93127500e-06	3.62512951e+05
2.33272396e+02	2022-11-15T11:01:12.291712	5.12418500e-05	-3.22163300e-07	-1.59055516e+02	-4.99983500e-01	-1.41261100e-06	3.53942805e+05	6.50152200e-01	1.72147200e-06	3.77672248e+05
2.33948460e+02	2022-11-15T11:01:12.967754	8.47127700e-05	-2.66139800e-07	-3.18301772e+02	-4.99945000e-01	-1.29454800e-06	3.86192710e+05	6.00154800e-01	1.53773100e-06	3.90285947e+05
2.34616135e+02	2022-11-15T11:01:13.635796	5.96096200e-05	-2.18721900e-07	-2.72536129e+02	-4.99948300e-01	-1.24764800e-06	4.00712621e+05	5.50099200e-01	1.49001300e-06	3.69190873e+05
