Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
6.80789906e+01	2023-02-13T17:30:54.549496	6.72197600e-05	6.79510900e-12	9.89237406e+06	6.56088800e-05	-1.11077000e-07	-5.90661253e+02	4.98980600e-01	1.12989000e-07	4.41618742e+06
6.92513492e+01	2023-02-13T17:30:55.721592	6.76381800e-05	7.34190800e-12	9.21261612e+06	6.71142200e-05	-6.88069700e-08	-9.75398568e+02	3.99931500e-01	7.03311500e-08	5.68640638e+06
7.04222602e+01	2023-02-13T17:30:56.892689	6.58810600e-05	6.84978900e-12	9.61796925e+06	6.01711500e-05	-4.02470200e-08	-1.49504609e+03	3.00071000e-01	4.89682300e-08	6.12787107e+06
7.18609753e+01	2023-02-13T17:30:58.330807	6.65504500e-05	6.99279700e-12	9.51700014e+06	6.36845700e-05	-2.36214600e-08	-2.69604715e+03	1.10762500e-01	2.81077500e-09	3.94063915e+07
7.32972653e+01	2023-02-13T17:30:59.767925	6.63831200e-05	7.08533300e-12	9.36908964e+06	6.61941900e-05	-1.11224200e-08	-5.95141974e+03	3.97139300e-02	1.83447800e-09	2.16486270e+07
7.47347118e+01	2023-02-13T17:31:01.205042	6.68851600e-05	7.38396900e-12	9.05815829e+06	6.79510400e-05	1.33170900e-08	5.10254417e+03	7.29641400e-02	-5.93769900e-09	-1.22882854e+07
7.61719855e+01	2023-02-13T17:31:02.642161	6.69687700e-05	7.15683700e-12	9.35731385e+06	7.12136700e-05	3.43878800e-08	2.07089445e+03	-3.71420400e-02	-2.66890800e-09	1.39165681e+07
7.76099419e+01	2023-02-13T17:31:04.080279	6.73034600e-05	6.92970600e-12	9.71231103e+06	6.82857700e-05	6.34402900e-08	1.07637859e+03	-1.99128500e-01	-6.13428600e-08	3.24615611e+06
7.90159662e+01	2023-02-13T17:31:05.486395	6.62994100e-05	7.40920600e-12	8.94824763e+06	6.86203400e-05	1.00131300e-07	6.85303596e+02	-2.98025100e-01	-8.92014100e-08	3.34103575e+06
8.01878244e+01	2023-02-13T17:31:06.658491	6.72198300e-05	7.11056900e-12	9.45350928e+06	6.97916000e-05	1.27084900e-07	5.49173033e+02	-3.97157900e-01	-1.15959200e-07	3.42497965e+06
8.13605663e+01	2023-02-13T17:31:07.830587	6.68014300e-05	6.76566600e-12	9.87359264e+06	7.09625900e-05	1.57427700e-07	4.50763049e+02	-4.96318100e-01	-1.47818100e-07	3.35762738e+06
8.25315742e+01	2023-02-13T17:31:09.001684	6.63831300e-05	6.91288000e-12	9.60281822e+06	7.17991200e-05	1.91411500e-07	3.75103481e+02	-5.95086200e-01	-1.71438400e-07	3.47113715e+06
8.37049629e+01	2023-02-13T17:31:10.175780	6.60484600e-05	7.02644600e-12	9.39998116e+06	7.12136100e-05	1.98792100e-07	3.58231590e+02	-6.96208100e-01	-1.39507400e-07	4.99047434e+06
8.48752151e+01	2023-02-13T17:31:11.345876	6.68851100e-05	7.41341200e-12	9.02217629e+06	6.51908600e-05	1.43874300e-07	4.53109833e+02	-7.97416900e-01	-1.10621700e-07	7.20850339e+06
