Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.12637600e+02	2023-02-13T18:12:06.891753	-1.22247000e-02	7.18855500e-10	-1.70057821e+07	-9.99436400e-02	-3.17677200e-10	3.14607532e+08	-5.94117700e-01	-1.57271300e-09	3.77766128e+08
1.14125699e+02	2023-02-13T18:12:08.379838	6.40409600e-05	-1.94342200e-08	-3.29526783e+03	-9.99444900e-02	3.65497900e-12	-2.73447508e+10	-5.55635000e-01	-1.98561600e-10	2.79830038e+09
1.15346825e+02	2023-02-13T18:12:09.600907	5.96901800e-05	-2.54781500e-08	-2.34279883e+03	-9.99443700e-02	6.47230500e-12	-1.54418511e+10	-5.06397100e-01	1.89520000e-11	-2.67199821e+10
1.16782742e+02	2023-02-13T18:12:11.036988	6.46266600e-05	-3.38809600e-08	-1.90746248e+03	-9.99443000e-02	3.04524800e-12	-3.28197572e+10	-4.58788700e-01	1.55512600e-10	-2.95017060e+09
1.18215634e+02	2023-02-13T18:12:12.470069	6.45429000e-05	-1.62412500e-08	-3.97401062e+03	-9.99441800e-02	-5.09976800e-12	1.95977895e+10	-4.10624800e-01	1.34147900e-10	-3.06098567e+09
1.20277891e+02	2023-02-13T18:12:14.532186	7.24079100e-05	-3.08177300e-08	-2.34955365e+03	-9.99442300e-02	6.74983000e-12	-1.48069255e+10	-3.59670200e-01	1.24590200e-10	-2.88682577e+09
1.21715520e+02	2023-02-13T18:12:15.970267	6.65509900e-05	-1.76840500e-08	-3.76333419e+03	-9.99442400e-02	2.99478100e-12	-3.33728042e+10	-3.11603500e-01	1.78243700e-10	-1.74818801e+09
1.23778463e+02	2023-02-13T18:12:18.032413	6.93957700e-05	-1.86518700e-08	-3.72057976e+03	-9.99439200e-02	-1.51117700e-11	6.61364751e+09	-2.56275600e-01	7.48594100e-11	-3.42342532e+09
1.25840265e+02	2023-02-13T18:12:20.094529	7.14874900e-05	-2.08308000e-08	-3.43181683e+03	-9.99438900e-02	9.12563400e-12	-1.09519941e+10	-2.09282200e-01	4.50356500e-11	-4.64703407e+09
1.27903032e+02	2023-02-13T18:12:22.157646	7.33281900e-05	-2.26400000e-08	-3.23887765e+03	-9.99437900e-02	9.92037400e-12	-1.00745990e+10	-1.61121500e-01	5.84023400e-10	-2.75881925e+08
1.29968735e+02	2023-02-13T18:12:24.222763	7.40812700e-05	-2.75802300e-08	-2.68602800e+03	-9.99436300e-02	8.89434100e-12	-1.12367662e+10	-1.14615100e-01	7.24905100e-10	-1.58110489e+08
1.32032647e+02	2023-02-13T18:12:26.286881	7.04835100e-05	-4.05618200e-08	-1.73768115e+03	-9.99433700e-02	4.63052200e-12	-2.15836076e+10	-6.15933300e-02	6.22809600e-10	-9.88959226e+07
1.33965537e+02	2023-02-13T18:12:28.219989	6.63835800e-05	-6.17096500e-08	-1.07574067e+03	-9.99444700e-02	4.92486000e-12	-2.02938703e+10	5.71260800e-05	2.57338900e-08	2.21987737e+03
1.35637023e+02	2023-02-13T18:12:29.891084	6.63836100e-05	-8.82229500e-08	-7.52452848e+02	-9.99441600e-02	3.76851000e-12	-2.65208690e+10	5.00543900e-02	4.85256900e-08	1.03150290e+06
1.36793676e+02	2023-02-13T18:12:31.048151	6.64672700e-05	-7.09763500e-08	-9.36470669e+02	-9.99445300e-02	2.02766300e-12	-4.92905034e+10	1.00055800e-01	5.66023700e-08	1.76769630e+06
1.37949895e+02	2023-02-13T18:12:32.204215	6.68019900e-05	-6.09425500e-08	-1.09614694e+03	-9.99439800e-02	-5.62116300e-12	1.77799470e+10	1.50049900e-01	4.94065000e-08	3.03704776e+06
1.39580052e+02	2023-02-13T18:12:33.834308	6.68019400e-05	-5.90892600e-08	-1.13052592e+03	-9.99435600e-02	-2.41398300e-11	4.14019320e+09	2.00048100e-01	5.68321300e-08	3.51998245e+06
1.40731169e+02	2023-02-13T18:12:34.985373	6.61326100e-05	-6.91335300e-08	-9.56592409e+02	-9.99433400e-02	-2.21214400e-11	4.51794006e+09	2.50075000e-01	6.11678300e-08	4.08834186e+06
1.41903038e+02	2023-02-13T18:12:36.157439	6.59653200e-05	-1.09088200e-07	-6.04697117e+02	-9.99435300e-02	-2.62128800e-11	3.81276418e+09	3.00079700e-01	1.21162000e-07	2.47668163e+06
