Time elapsed	Time stamp	Source Voltage	Source Current	Drain Voltage	Drain Current	Loop1 Index	Gate Voltage	Gate Current
s		V	A	V	A		V	A

1.15023120e+00	23-05-15 18:07:48	1.15213600e-04	-3.49284900e-08	-9.99379000e-02	-6.60222000e-08	1	1.50014600e+00	4.49952700e-08
3.99454480e+00	23-05-15 18:07:51	9.39666600e-05	-1.34411900e-08	-9.99449400e-02	-2.97871900e-08	1	1.45015700e+00	4.04766900e-08
5.93205140e+00	23-05-15 18:07:53	7.14653900e-05	-1.72036800e-08	-9.99414900e-02	-1.78586900e-08	1	1.40015700e+00	3.39112500e-08
7.36401450e+00	23-05-15 18:07:54	7.41422400e-05	-1.20156800e-08	-9.99413100e-02	-1.38748300e-08	1	1.35011200e+00	3.06242800e-08
8.97896550e+00	23-05-15 18:07:56	7.06290300e-05	-9.78970100e-09	-9.99449400e-02	-1.10498500e-08	1	1.30017300e+00	1.82215700e-08
1.04153617e+01	23-05-15 18:07:57	6.49408000e-05	-4.01004200e-09	-9.99439800e-02	-1.05446600e-08	1	1.25019000e+00	1.43139000e-08
1.18406905e+01	23-05-15 18:07:58	6.82030300e-05	-3.91733900e-09	-9.99420100e-02	-6.52698900e-09	1	1.20016500e+00	1.32659400e-08
1.32446680e+01	23-05-15 18:08:00	7.15492400e-05	-2.59321600e-09	-9.99418000e-02	-3.94995400e-09	1	1.15017700e+00	8.12706400e-09
1.46665570e+01	23-05-15 18:08:01	6.92069600e-05	-1.59887400e-09	-9.99426000e-02	-2.22953700e-09	1	1.10014800e+00	5.96445300e-09
1.60954071e+01	23-05-15 18:08:03	6.84542200e-05	-2.74678600e-10	-9.99418300e-02	-1.55985700e-09	1	1.05013200e+00	4.50262200e-09
1.75101471e+01	23-05-15 18:08:04	7.03782400e-05	3.29664700e-10	-9.99416600e-02	-8.34368600e-10	1	1.00017400e+00	3.33786800e-09
1.89321106e+01	23-05-15 18:08:06	7.02943600e-05	8.76802400e-10	-9.99437300e-02	-4.46723000e-10	1	9.50153400e-01	2.14737100e-09
2.03583558e+01	23-05-15 18:08:07	6.86215900e-05	1.25198900e-09	-9.99424400e-02	-1.21934600e-10	1	9.00121800e-01	1.45552800e-09
2.17830093e+01	23-05-15 18:08:08	6.95417900e-05	1.59128700e-09	-9.99422300e-02	1.61157000e-10	1	8.50134300e-01	7.26604200e-10
2.31977601e+01	23-05-15 18:08:10	7.02945600e-05	1.97531300e-09	-9.99433200e-02	6.22779400e-10	1	8.00110300e-01	-1.97418300e-10
2.46195397e+01	23-05-15 18:08:11	7.14659100e-05	2.56240600e-09	-9.99420100e-02	1.31489300e-09	1	7.50109900e-01	-1.14916200e-09
2.60413685e+01	23-05-15 18:08:13	7.06292300e-05	3.53618900e-09	-9.99424400e-02	1.87160800e-09	1	7.00151400e-01	-2.59000600e-09
2.74743801e+01	23-05-15 18:08:14	7.07127300e-05	6.14100500e-09	-9.99434400e-02	1.57602300e-09	1	6.50132400e-01	-3.45105000e-09
2.88919992e+01	23-05-15 18:08:16	7.21349200e-05	1.45727600e-08	-9.99421500e-02	-8.41997500e-09	1	6.00113900e-01	-4.70714000e-09
3.00988287e+01	23-05-15 18:08:17	7.43938800e-05	3.87593300e-08	-9.99439800e-02	-3.31293900e-08	1	5.50118600e-01	-5.12881900e-09
3.15151030e+01	23-05-15 18:08:18	7.14658200e-05	1.15636800e-07	-9.99443100e-02	-1.78417600e-07	1	5.00113700e-01	-3.35393000e-09
3.34165279e+01	23-05-15 18:08:20	7.32227300e-05	3.26446200e-07	-9.99425500e-02	-3.78066400e-07	1	4.50123000e-01	-3.98286500e-09
3.46082638e+01	23-05-15 18:08:21	6.96254700e-05	8.29458600e-07	-9.99435300e-02	-9.67422000e-07	1	4.00150600e-01	-4.11662100e-09
3.64371032e+01	23-05-15 18:08:23	7.09639600e-05	1.92062200e-06	-9.99427500e-02	-2.19884000e-06	1	3.50120100e-01	-3.87755500e-09
3.77987113e+01	23-05-15 18:08:24	7.10479000e-05	3.49022600e-06	-9.99428600e-02	-3.98856700e-06	1	3.00100600e-01	-4.76054200e-09
3.91566966e+01	23-05-15 18:08:26	7.05456200e-05	7.76243200e-06	-9.99440800e-02	-8.39275000e-06	1	2.50110000e-01	-3.97663900e-09
4.09476018e+01	23-05-15 18:08:28	7.13823200e-05	1.15921500e-05	-9.99441800e-02	-1.22816800e-05	1	2.00058400e-01	-4.09137400e-09
4.23069856e+01	23-05-15 18:08:29	7.19676900e-05	1.47040900e-05	-9.99441000e-02	-1.57104600e-05	1	1.50065100e-01	-5.20409900e-09
4.34632215e+01	23-05-15 18:08:30	7.27206600e-05	1.85616600e-05	-9.99446000e-02	-1.95716300e-05	1	1.00064000e-01	-5.13200800e-09
4.48382608e+01	23-05-15 18:08:31	7.39754700e-05	2.27991700e-05	-9.99452400e-02	-2.34718700e-05	1	5.00657500e-02	-5.35472200e-09
4.61975524e+01	23-05-15 18:08:33	7.41429100e-05	2.57658000e-05	-9.99451400e-02	-2.64499800e-05	1	6.60485700e-05	-5.82325500e-09
4.75616199e+01	23-05-15 18:08:34	7.59831500e-05	2.81763300e-05	-9.99459800e-02	-2.85368000e-05	1	-4.99341900e-02	-6.15734600e-09
4.89333792e+01	23-05-15 18:08:36	7.44775500e-05	2.96868200e-05	-9.99468800e-02	-2.99045200e-05	1	-9.99384600e-02	-6.83879900e-09
5.02912980e+01	23-05-15 18:08:37	7.46449500e-05	3.05955600e-05	-9.99457900e-02	-3.07777700e-05	1	-1.49936100e-01	-6.82621500e-09
5.16559224e+01	23-05-15 18:08:38	7.53977800e-05	3.12163600e-05	-9.99457300e-02	-3.13718300e-05	1	-1.99930600e-01	-8.25038400e-09
5.30099006e+01	23-05-15 18:08:40	7.53140300e-05	3.15987700e-05	-9.99463300e-02	-3.14986600e-05	1	-2.49944400e-01	-9.61777400e-09
5.43753058e+01	23-05-15 18:08:41	7.52303800e-05	3.14727800e-05	-9.99459700e-02	-3.12738300e-05	1	-2.99958300e-01	-1.00824200e-08
5.57443698e+01	23-05-15 18:08:42	7.48121800e-05	3.07021500e-05	-9.99460800e-02	-3.05652200e-05	1	-3.49941400e-01	-1.11684400e-08
5.71109966e+01	23-05-15 18:08:44	7.48120700e-05	2.97736400e-05	-9.99458200e-02	-2.95030900e-05	1	-3.99966300e-01	-1.23577500e-08
5.84630767e+01	23-05-15 18:08:45	7.36410400e-05	2.86103300e-05	-9.99460800e-02	-2.84679300e-05	1	-4.49965700e-01	-1.39613900e-08
5.98435234e+01	23-05-15 18:08:46	7.38919100e-05	2.70455000e-05	-9.99450700e-02	-2.67832300e-05	1	-4.99952800e-01	-1.54497000e-08
6.11816713e+01	23-05-15 18:08:48	7.33899600e-05	2.56384300e-05	-9.99460400e-02	-2.54571200e-05	1	-4.99951000e-01	-1.39271000e-08
6.18433582e+01	23-05-15 18:08:48	7.33899900e-05	2.56105300e-05	-9.99456900e-02	-2.57906600e-05	1	-3.99966500e-01	-5.58754200e-09
6.31974251e+01	23-05-15 18:08:50	7.44774200e-05	2.62643900e-05	-9.99455300e-02	-2.63716300e-05	1	-2.99957100e-01	-6.92768200e-10
6.45567267e+01	23-05-15 18:08:51	7.52302200e-05	2.69387200e-05	-9.99461000e-02	-2.71024500e-05	1	-1.99929400e-01	1.86015000e-09
6.59318990e+01	23-05-15 18:08:53	7.37245900e-05	2.72355400e-05	-9.99458800e-02	-2.72132100e-05	1	-9.99357600e-02	3.60189700e-09
6.72963563e+01	23-05-15 18:08:54	7.46446600e-05	2.67961000e-05	-9.99452400e-02	-2.64052600e-05	1	6.58811700e-05	5.04353300e-09
6.86563630e+01	23-05-15 18:08:55	7.40592700e-05	2.42420600e-05	-9.99455800e-02	-2.32256500e-05	1	1.00066500e-01	5.95758700e-09
7.00154660e+01	23-05-15 18:08:57	7.38915900e-05	1.87056800e-05	-9.99454700e-02	-1.72372200e-05	1	2.00059700e-01	6.99244800e-09
7.13743359e+01	23-05-15 18:08:58	7.21349200e-05	1.09299200e-05	-9.99438700e-02	-9.25799100e-06	1	3.00098500e-01	7.13009700e-09
7.27440208e+01	23-05-15 18:08:59	7.38081600e-05	4.36361300e-06	-9.99449400e-02	-2.70830100e-06	1	4.00152100e-01	6.47688900e-09
7.45780963e+01	23-05-15 18:09:01	7.18838100e-05	9.47621900e-07	-9.99433500e-02	-6.95954700e-07	1	5.00116000e-01	8.08177100e-09
7.59316511e+01	23-05-15 18:09:03	7.03782400e-05	8.21255400e-08	-9.99418400e-02	-6.67587400e-08	1	6.00114100e-01	8.88121400e-09
7.78123615e+01	23-05-15 18:09:04	6.92905700e-05	-2.66808800e-09	-9.99430500e-02	-7.83118100e-09	1	7.00153000e-01	8.11587400e-09
7.97595674e+01	23-05-15 18:09:06	6.74502800e-05	-9.06650500e-09	-9.99434500e-02	-7.52776000e-09	1	8.00111500e-01	9.70664500e-09
8.11816529e+01	23-05-15 18:09:08	6.86213600e-05	-1.06708800e-08	-9.99434100e-02	-7.24335100e-09	1	9.00121900e-01	1.07954800e-08
8.26034916e+01	23-05-15 18:09:09	6.92905200e-05	-1.27175100e-08	-9.99430200e-02	-7.76261600e-09	1	1.00016700e+00	1.17380900e-08
8.40310180e+01	23-05-15 18:09:11	6.86212500e-05	-1.37970700e-08	-9.99440500e-02	-9.25911500e-09	1	1.10014600e+00	1.53372900e-08
8.54473457e+01	23-05-15 18:09:12	6.70319700e-05	-1.61407300e-08	-9.99432800e-02	-1.33697500e-08	1	1.20016500e+00	1.98259800e-08
8.68761805e+01	23-05-15 18:09:14	6.92904900e-05	-1.88639800e-08	-9.99438200e-02	-1.99921300e-08	1	1.30017600e+00	2.79403300e-08
8.82953502e+01	23-05-15 18:09:15	6.85374000e-05	-2.33694300e-08	-9.99442000e-02	-2.69061500e-08	1	1.40015000e+00	3.54278500e-08
8.99214598e+01	23-05-15 18:09:17	6.77009800e-05	-2.75941400e-08	-9.99468300e-02	-3.25599200e-08	1	1.50014600e+00	4.59968900e-08
9.12826290e+01	23-05-15 18:09:18	6.41878100e-05	-1.82570500e-08	-9.99440800e-02	-2.61084900e-08	2	1.50014600e+00	4.23087700e-08
9.19626180e+01	23-05-15 18:09:19	6.96250100e-05	-1.10493400e-08	-9.99441600e-02	-1.83958900e-08	2	1.45016200e+00	3.07667500e-08
