Time elapsed	Time stamp	Source Voltage	Source Current	Drain2 Voltage	Drain2 Current	Loop2 Index
s		V	A	V	A	

6.08671805e+01	23-05-22 13:02:44	8.17490500e-05	5.43081400e-04	-2.99927100e-01	-5.43964800e-04	151
6.12566650e+01	23-05-22 13:02:44	8.29200700e-05	5.43064600e-04	-2.99926700e-01	-5.43937500e-04	152
6.16628608e+01	23-05-22 13:02:45	8.14146500e-05	5.43021300e-04	-2.99927900e-01	-5.43911400e-04	153
6.20689320e+01	23-05-22 13:02:45	8.18327500e-05	5.42987500e-04	-2.99927000e-01	-5.43886900e-04	154
6.24754384e+01	23-05-22 13:02:45	8.25018500e-05	5.42976400e-04	-2.99927900e-01	-5.43831300e-04	155
6.28673284e+01	23-05-22 13:02:46	8.22509200e-05	5.42958600e-04	-2.99927400e-01	-5.43860200e-04	156
6.32565319e+01	23-05-22 13:02:46	8.23346300e-05	5.42939600e-04	-2.99927000e-01	-5.43836600e-04	157
6.36630025e+01	23-05-22 13:02:47	8.12472400e-05	5.42936000e-04	-2.99926400e-01	-5.43815100e-04	158
6.40692320e+01	23-05-22 13:02:47	8.29202700e-05	5.42909300e-04	-2.99926800e-01	-5.43801600e-04	159
6.44753156e+01	23-05-22 13:02:47	8.19164000e-05	5.42899600e-04	-2.99925800e-01	-5.43796300e-04	160
6.48817730e+01	23-05-22 13:02:48	8.25020200e-05	5.42868000e-04	-2.99926100e-01	-5.43752500e-04	161
6.52878242e+01	23-05-22 13:02:48	8.24182400e-05	5.42854400e-04	-2.99927400e-01	-5.43734000e-04	162
6.56786791e+01	23-05-22 13:02:49	8.26692300e-05	5.42820900e-04	-2.99925900e-01	-5.43713100e-04	163
6.60691257e+01	23-05-22 13:02:49	8.17490500e-05	5.42800400e-04	-2.99926500e-01	-5.43707300e-04	164
6.64752548e+01	23-05-22 13:02:49	8.25017900e-05	5.42775900e-04	-2.99927800e-01	-5.43638000e-04	165
6.68672948e+01	23-05-22 13:02:50	8.20000700e-05	5.42727200e-04	-2.99927200e-01	-5.43630100e-04	166
6.72573242e+01	23-05-22 13:02:50	8.19164000e-05	5.42716900e-04	-2.99926900e-01	-5.43614300e-04	167
6.76627201e+01	23-05-22 13:02:51	8.15817900e-05	5.42698100e-04	-2.99927400e-01	-5.43573300e-04	168
6.80688882e+01	23-05-22 13:02:51	8.25018500e-05	5.42678200e-04	-2.99926800e-01	-5.43559400e-04	169
6.84752345e+01	23-05-22 13:02:51	8.30873900e-05	5.42647700e-04	-2.99927400e-01	-5.43521300e-04	170
6.88672204e+01	23-05-22 13:02:52	8.19166600e-05	5.42625200e-04	-2.99926600e-01	-5.43500900e-04	171
6.92569049e+01	23-05-22 13:02:52	8.26692300e-05	5.42587600e-04	-2.99926700e-01	-5.43476100e-04	172
6.96630006e+01	23-05-22 13:02:53	8.20001000e-05	5.42543500e-04	-2.99926500e-01	-5.43439900e-04	173
7.00689945e+01	23-05-22 13:02:53	8.22510100e-05	5.42540800e-04	-2.99926400e-01	-5.43421700e-04	174
7.04751529e+01	23-05-22 13:02:53	8.25856700e-05	5.42499400e-04	-2.99926700e-01	-5.43397000e-04	175
7.08680872e+01	23-05-22 13:02:54	8.29203600e-05	5.42484300e-04	-2.99926500e-01	-5.43366100e-04	176
7.12566228e+01	23-05-22 13:02:54	8.21673000e-05	5.42449000e-04	-2.99926700e-01	-5.43344500e-04	177
7.16627342e+01	23-05-22 13:02:55	8.22510400e-05	5.42450900e-04	-2.99926400e-01	-5.43328700e-04	178
7.20690475e+01	23-05-22 13:02:55	8.20002200e-05	5.42413300e-04	-2.99926700e-01	-5.43265600e-04	179
7.24751543e+01	23-05-22 13:02:55	8.24183500e-05	5.42362900e-04	-2.99927100e-01	-5.43235100e-04	180
7.28672027e+01	23-05-22 13:02:56	8.20838600e-05	5.42340300e-04	-2.99926900e-01	-5.43227700e-04	181
7.32565643e+01	23-05-22 13:02:56	8.26694000e-05	5.42319600e-04	-2.99927600e-01	-5.43208000e-04	182
7.36629540e+01	23-05-22 13:02:57	8.23348500e-05	5.42286100e-04	-2.99927100e-01	-5.43164900e-04	183
7.40689412e+01	23-05-22 13:02:57	8.24185000e-05	5.42254500e-04	-2.99926400e-01	-5.43140800e-04	184
7.44752781e+01	23-05-22 13:02:57	8.32548200e-05	5.42238300e-04	-2.99926900e-01	-5.43105500e-04	185
7.48671866e+01	23-05-22 13:02:58	8.23348200e-05	5.42205500e-04	-2.99927000e-01	-5.43080300e-04	186
7.52563639e+01	23-05-22 13:02:58	8.20840100e-05	5.42197300e-04	-2.99926300e-01	-5.43079700e-04	187
7.56625560e+01	23-05-22 13:02:59	8.21673600e-05	5.42142600e-04	-2.99927400e-01	-5.43025800e-04	188
7.60697721e+01	23-05-22 13:02:59	8.17492500e-05	5.42111500e-04	-2.99927000e-01	-5.42995700e-04	189
7.64759341e+01	23-05-22 13:02:59	8.13310600e-05	5.42077600e-04	-2.99927000e-01	-5.42950700e-04	190
7.68672274e+01	23-05-22 13:03:00	8.10801600e-05	5.42047400e-04	-2.99926700e-01	-5.42936000e-04	191
7.72564004e+01	23-05-22 13:03:00	8.26694600e-05	5.42031000e-04	-2.99925600e-01	-5.42893500e-04	192
7.76628370e+01	23-05-22 13:03:01	8.22512100e-05	5.41994600e-04	-2.99927600e-01	-5.42885700e-04	193
7.80690996e+01	23-05-22 13:03:01	8.27530200e-05	5.41970900e-04	-2.99927100e-01	-5.42839700e-04	194
7.84751861e+01	23-05-22 13:03:01	8.19166000e-05	5.41923300e-04	-2.99926100e-01	-5.42794400e-04	195
7.88813850e+01	23-05-22 13:03:02	8.26694600e-05	5.41887600e-04	-2.99926100e-01	-5.42768300e-04	196
7.92720083e+01	23-05-22 13:03:02	8.25858400e-05	5.41866500e-04	-2.99925900e-01	-5.42751400e-04	197
7.96627233e+01	23-05-22 13:03:03	8.23349900e-05	5.41808000e-04	-2.99926500e-01	-5.42708000e-04	198
8.00695354e+01	23-05-22 13:03:03	8.21675300e-05	5.41795600e-04	-2.99926400e-01	-5.42651900e-04	199
8.04755357e+01	23-05-22 13:03:03	8.24185300e-05	5.41685000e-04	-2.99926000e-01	-5.42567100e-04	200
8.08676360e+01	23-05-22 13:03:04	8.20838900e-05	5.41678400e-04	-2.99926800e-01	-5.42584200e-04	201
8.12564532e+01	23-05-22 13:03:04	8.21675300e-05	5.41669600e-04	-2.99926500e-01	-5.42551500e-04	202
8.16624791e+01	23-05-22 13:03:05	8.23350200e-05	5.41657200e-04	-2.99926500e-01	-5.42529100e-04	203
8.20691771e+01	23-05-22 13:03:05	8.12475900e-05	5.41640900e-04	-2.99926500e-01	-5.42523600e-04	204
8.24750443e+01	23-05-22 13:03:05	8.14985900e-05	5.41608300e-04	-2.99926000e-01	-5.42503100e-04	205
8.28671947e+01	23-05-22 13:03:06	8.16658700e-05	5.41592500e-04	-2.99927100e-01	-5.42488400e-04	206
8.32563140e+01	23-05-22 13:03:06	8.25021400e-05	5.41578100e-04	-2.99925900e-01	-5.42442000e-04	207
8.36625884e+01	23-05-22 13:03:07	8.14984700e-05	5.41536600e-04	-2.99926200e-01	-5.42423000e-04	208
8.40692989e+01	23-05-22 13:03:07	8.22515000e-05	5.41508600e-04	-2.99926300e-01	-5.42385100e-04	209
8.44749604e+01	23-05-22 13:03:07	8.16657600e-05	5.41491500e-04	-2.99927300e-01	-5.42355300e-04	210
8.48671763e+01	23-05-22 13:03:08	8.21677100e-05	5.41472000e-04	-2.99926600e-01	-5.42358100e-04	211
8.52573674e+01	23-05-22 13:03:08	8.32550300e-05	5.41449500e-04	-2.99927200e-01	-5.42333400e-04	212
8.56625273e+01	23-05-22 13:03:09	8.17494400e-05	5.41418700e-04	-2.99925900e-01	-5.42296400e-04	213
8.60690812e+01	23-05-22 13:03:09	8.32550900e-05	5.41376300e-04	-2.99926400e-01	-5.42259800e-04	214
8.64753107e+01	23-05-22 13:03:09	8.36732300e-05	5.41356400e-04	-2.99926400e-01	-5.42224900e-04	215
8.68671613e+01	23-05-22 13:03:10	8.34221400e-05	5.41313700e-04	-2.99926100e-01	-5.42194400e-04	216
8.72562914e+01	23-05-22 13:03:10	8.26696900e-05	5.41310400e-04	-2.99926500e-01	-5.42184000e-04	217
8.76628043e+01	23-05-22 13:03:11	8.30041600e-05	5.41284900e-04	-2.99927100e-01	-5.42164100e-04	218
8.80688310e+01	23-05-22 13:03:11	8.18331900e-05	5.41264800e-04	-2.99926700e-01	-5.42123700e-04	219
8.84750961e+01	23-05-22 13:03:11	8.36734200e-05	5.41233000e-04	-2.99927100e-01	-5.42104700e-04	220
8.88669737e+01	23-05-22 13:03:12	8.29204800e-05	5.41216600e-04	-2.99926800e-01	-5.42091800e-04	221
8.92564665e+01	23-05-22 13:03:12	8.29206200e-05	5.41192400e-04	-2.99927200e-01	-5.42060400e-04	222
8.96625693e+01	23-05-22 13:03:13	8.33387300e-05	5.41182600e-04	-2.99926700e-01	-5.42043300e-04	223
9.00691552e+01	23-05-22 13:03:13	8.25860200e-05	5.41159400e-04	-2.99926500e-01	-5.42016300e-04	224
9.04746154e+01	23-05-22 13:03:13	8.30042400e-05	5.41114900e-04	-2.99926700e-01	-5.41988800e-04	225
