Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;102277,103943198;-32703,8447037333;107378,524153639;-17,7320537244569;16,4117399585643
2;79431,5338134766;117854,425881398;-74943,658099633;139664,661203859;-32,4522906417311;25,2120279363457
3;63095,0927734375;161099,441238363;-15246,0151835763;161819,25394183;-5,4062161487831;30,3483589233778
4;50118,4463500977;-229664,30566319;387289,246723097;450265,092943145;120,668135938397;36,3038579083416
5;39810,1806640625;141966,329739029;10764,055935865;142373,816693103;4,3359379442521;39,4577569003787
6;31622,8866577148;143914,251979053;8190,4383334481;144147,130400797;3,25729986038378;41,7516748945872
7;25118,8278198242;145672,471630029;12176,4776147141;146180,489799095;4,77813483641809;43,9466808890453
8;19952,7740478516;135838,406278835;12673,1721235623;136428,30319273;5,33003503084822;46,2169388833134
9;15848,6366271973;136215,309995913;13992,9919429108;136932,152910837;5,86525035551596;48,5383088774526
10;12588,9778137207;137729,211683328;14351,7375488122;138474,93679934;5,94889796223598;50,7655738718292
11;9999,99046325684;140045,033356156;14113,8918725016;140754,443310027;5,75490007053724;53,9899918636884
12;7943,15338134766;141688,888439888;15206,3885162186;142502,545096701;6,12567245275474;56,2882128578859
13;6309,50927734375;143511,602549778;16468,5883885103;144453,433569146;6,54630805603416;58,5619248521454
14;5011,79695129395;145041,42342375;18742,1491551187;146247,333868827;7,36291952224128;61,7609268440686
15;3980,99422454834;147176,279103417;20461,2438430778;148591,788569668;7,91483710616896;64,9720838359613
16;3162,2052192688;149716,217245139;22489,5855983998;151395,928500675;8,54279928940784;68,1796918278628
17;2511,85894012451;152627,08844764;24942,6160227335;154651,744969338;9,28134342513614;71,3810688197801
18;1995,2654838562;154813,302542498;27106,2018770398;157168,396391621;9,93122754010284;74,7300258113248
19;1584,91730690002;158474,535227524;29942,2433264222;161278,38122637;10,6993608405731;77,9565208031787
20;1258,90970230103;162584,927235243;32919,4746451539;165884,147449363;11,4462512622149;81,1505287951146
21;999,987125396729;167165,901648497;36070,7620313454;171013,270091759;12,1764924566682;84,3822177869554
22;794,321298599243;172126,673810892;39423,8813473914;176583,788207453;12,9005093384213;87,5457647789682
23;630,959868431091;177408,718726644;42890,2463884909;182519,661175159;13,5910175515986;89,8303037732003
24;501,185655593872;183009,884741411;46690,2213082062;188871,900183362;14,3122247466065;92,1288047673971
