[SUMMARY]
Software Information
Software Name:	UVProbe
1226.0	8.404
1228.0	8.405
1230.0	8.408
1232.0	8.410
1234.0	8.413
1236.0	8.416
1238.0	8.418
1240.0	8.419
1242.0	8.422
1244.0	8.423
1246.0	8.424
1248.0	8.426
1250.0	8.427
1252.0	8.429
1254.0	8.431
1256.0	8.433
1258.0	8.437
1260.0	8.440
1262.0	8.442
1264.0	8.443
1266.0	8.446
1268.0	8.449
1270.0	8.451
1272.0	8.455
1274.0	8.458
1276.0	8.459
1278.0	8.462
1280.0	8.467
1282.0	8.472
1284.0	8.474
1286.0	8.476
1288.0	8.479
1290.0	8.482
1292.0	8.486
1294.0	8.490
1296.0	8.492
1298.0	8.495
1300.0	8.499
1302.0	8.504
1304.0	8.509
1306.0	8.514
1308.0	8.518
1310.0	8.521
1312.0	8.527
1314.0	8.534
1316.0	8.541
1318.0	8.545
1320.0	8.551
1322.0	8.556
1324.0	8.563
1326.0	8.570
1328.0	8.579
1330.0	8.584
1332.0	8.588
1334.0	8.593
1336.0	8.599
1338.0	8.604
1340.0	8.611
1342.0	8.617
1344.0	8.620
1346.0	8.625
1348.0	8.630
1350.0	8.636
1352.0	8.642
1354.0	8.648
1356.0	8.654
1358.0	8.660
1360.0	8.666
1362.0	8.673
1364.0	8.680
1366.0	8.688
1368.0	8.698
1370.0	8.705
1372.0	8.715
1374.0	8.726
1376.0	8.737
1378.0	8.747
1380.0	8.761
1382.0	8.772
1384.0	8.785
1386.0	8.801
1388.0	8.816
1390.0	8.831
1392.0	8.846
1394.0	8.859
1396.0	8.871
1398.0	8.881
1400.0	8.892
