Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.22772835e+02	2023-02-13T19:49:25.810428	6.72197600e-05	4.96841300e-07	1.35294228e+02	-1.00090100e-01	-4.84623400e-06	2.06531711e+04	-9.99950800e-01	-1.74551700e-07	5.72867981e+06
1.24174363e+02	2023-02-13T19:49:27.211526	7.36620200e-05	4.92837000e-06	1.49465280e+01	-9.99459500e-02	-4.87084000e-06	2.05192431e+04	-9.49912200e-01	-2.20283000e-07	4.31223562e+06
1.25486824e+02	2023-02-13T19:49:28.524174	6.84747200e-05	1.79192300e-07	3.82129812e+02	-9.99460400e-02	-2.28775500e-06	4.36873879e+04	-8.99925400e-01	5.84307100e-08	-1.54015825e+07
1.28081621e+02	2023-02-13T19:49:31.119355	7.33273200e-05	2.77236600e-07	2.64493649e+02	-9.99265300e-02	-5.74794700e-06	1.73847341e+04	-8.49914900e-01	6.80522100e-08	-1.24891594e+07
1.29769009e+02	2023-02-13T19:49:32.806472	6.98969700e-05	2.83148700e-06	2.46856051e+01	-9.99485100e-02	-2.98995600e-06	3.34280872e+04	-7.99927900e-01	9.58010200e-08	-8.34988918e+06
1.31111731e+02	2023-02-13T19:49:34.149566	5.95219900e-05	4.81828900e-06	1.23533458e+01	-9.99466100e-02	-5.79379100e-06	1.72506412e+04	-7.49922700e-01	9.58809200e-08	-7.82139658e+06
1.32439840e+02	2023-02-13T19:49:35.477658	6.68850300e-05	6.23205000e-06	1.07324283e+01	-9.99469600e-02	-7.26655800e-06	1.37543745e+04	-6.99938300e-01	8.81802100e-08	-7.93758940e+06
1.33768136e+02	2023-02-13T19:49:36.805751	6.78890800e-05	6.14653400e-06	1.10450996e+01	-9.99412200e-02	-5.81577800e-06	1.71844971e+04	-6.49905100e-01	1.08756600e-07	-5.97577618e+06
1.34877370e+02	2023-02-13T19:49:37.914827	6.86421400e-05	6.64814600e-06	1.03250049e+01	-9.99452000e-02	-7.01834300e-06	1.42405693e+04	-5.99916700e-01	1.42080600e-07	-4.22236885e+06
1.35986730e+02	2023-02-13T19:49:39.023905	6.78890800e-05	5.24605200e-06	1.29409850e+01	-9.99449000e-02	-5.35993100e-06	1.86466766e+04	-5.49922600e-01	1.99281500e-08	-2.75952660e+07
1.37721358e+02	2023-02-13T19:49:40.759026	6.88931400e-05	4.85319000e-06	1.41954343e+01	-9.99452400e-02	-4.90218400e-06	2.03879006e+04	-4.99693400e-01	1.01692800e-07	-4.91375397e+06
1.39736840e+02	2023-02-13T19:49:42.774166	6.84747900e-05	4.78430400e-06	1.43123827e+01	-9.99704000e-02	-2.77301300e-06	3.60511833e+04	-4.49924800e-01	2.64778900e-08	-1.69924718e+07
1.41346616e+02	2023-02-13T19:49:44.384278	6.68850200e-05	4.70629500e-06	1.42118206e+01	-9.99491200e-02	-4.85710300e-06	2.05779289e+04	-3.99892800e-01	-2.49439500e-07	1.60316550e+06
1.42991041e+02	2023-02-13T19:49:46.028393	6.85584600e-05	4.91329300e-06	1.39536681e+01	-9.99480300e-02	-4.89940900e-06	2.04000176e+04	-3.49915400e-01	1.57904600e-08	-2.21599244e+07
1.44721219e+02	2023-02-13T19:49:47.758512	6.83911400e-05	5.21008000e-06	1.31266967e+01	-9.99456100e-02	-5.15749000e-06	1.93787307e+04	-3.00099900e-01	2.08413400e-06	-1.43992613e+05
1.47080463e+02	2023-02-13T19:49:50.117677	8.51247600e-05	1.45531000e-06	5.84925274e+01	-9.99353000e-02	-4.91227800e-07	2.03439830e+05	-2.50128100e-01	-7.92855900e-08	3.15477377e+06
1.49174498e+02	2023-02-13T19:49:52.211823	7.24072200e-05	6.11167800e-07	1.18473552e+02	-9.99433400e-02	-7.47152700e-07	1.33765614e+05	-1.99953900e-01	-1.20187700e-07	1.66368023e+06
1.51893099e+02	2023-02-13T19:49:54.931012	7.38295900e-05	1.05655200e-06	6.98778574e+01	-9.99224800e-02	-5.77444200e-07	1.73042659e+05	-1.49959500e-01	-9.57443100e-08	1.56624973e+06
1.53471231e+02	2023-02-13T19:49:56.509121	6.88094400e-05	5.83628000e-07	1.17899484e+02	-9.99379500e-02	-9.28479400e-07	1.07636152e+05	-1.00002000e-01	4.62783500e-08	-2.16088084e+06
