Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.19506715e+02	2023-02-13T20:51:26.744661	6.70529000e-05	7.34191200e-12	9.13289345e+06	-9.99448100e-02	9.17451200e-09	-1.08937467e+07	-5.99921000e-01	-9.16562200e-09	6.54533866e+07
1.20919178e+02	2023-02-13T20:51:28.156751	6.75549400e-05	6.69837000e-12	1.00852804e+07	-9.99429900e-02	8.12188900e-09	-1.23053873e+07	-5.49926000e-01	-8.11084700e-09	6.78013036e+07
1.22359994e+02	2023-02-13T20:51:29.597843	6.68018600e-05	7.23675800e-12	9.23090975e+06	-9.99409700e-02	6.77863700e-09	-1.47435200e+07	-4.99925900e-01	-7.06147800e-09	7.07962129e+07
1.23793231e+02	2023-02-13T20:51:31.030932	6.66345300e-05	6.75725600e-12	9.86118182e+06	-9.99424300e-02	5.19746800e-09	-1.92290612e+07	-4.49949300e-01	-4.77022100e-09	9.43246235e+07
1.25235158e+02	2023-02-13T20:51:32.473023	6.68855100e-05	8.02751600e-12	8.33203073e+06	-9.99420000e-02	3.95895100e-09	-2.52445660e+07	-3.99913800e-01	-4.80076500e-09	8.33020987e+07
1.26673309e+02	2023-02-13T20:51:33.911114	6.67182000e-05	6.22307400e-12	1.07211002e+07	-9.99468500e-02	4.06127300e-09	-2.46097344e+07	-3.49915500e-01	-3.25544700e-09	1.07486161e+08
1.28110328e+02	2023-02-13T20:51:35.348246	6.70528400e-05	7.42182900e-12	9.03454391e+06	-9.99427900e-02	2.64192700e-09	-3.78295048e+07	-2.99926100e-01	-2.99130000e-09	1.00266138e+08
1.29543239e+02	2023-02-13T20:51:36.781336	6.72202400e-05	7.20310900e-12	9.33211479e+06	-9.99434400e-02	2.14782300e-09	-4.65324377e+07	-2.49932100e-01	-2.15026100e-09	1.16233378e+08
1.30762588e+02	2023-02-13T20:51:38.000413	6.65508700e-05	6.77408100e-12	9.82433927e+06	-9.99431300e-02	1.40286900e-09	-7.12419549e+07	-1.99933800e-01	-1.59066000e-09	1.25692354e+08
1.31982345e+02	2023-02-13T20:51:39.220490	6.72202400e-05	6.45861900e-12	1.04078349e+07	-9.99433400e-02	7.30512000e-10	-1.36812729e+08	-1.49939400e-01	-6.87155000e-10	2.18203171e+08
1.33204657e+02	2023-02-13T20:51:40.442567	6.73876300e-05	6.33243500e-12	1.06416615e+07	-9.99431900e-02	-9.58506700e-11	1.04269683e+09	-9.99405100e-02	8.87779200e-11	-1.12573611e+09
1.34417863e+02	2023-02-13T20:51:41.655644	6.69692100e-05	7.06430500e-12	9.47994318e+06	-9.99429900e-02	-7.04904100e-10	1.41782393e+08	-4.99394700e-02	6.06191200e-10	-8.23823737e+07
1.35637236e+02	2023-02-13T20:51:42.875721	6.69692500e-05	6.79931800e-12	9.84940696e+06	-9.99434000e-02	-1.65671400e-09	6.03262844e+07	5.68750200e-05	1.58783700e-09	3.58191804e+04
1.36859785e+02	2023-02-13T20:51:44.097798	6.75549500e-05	7.01803900e-12	9.62590120e+06	-9.99440600e-02	-2.16964800e-09	4.60646427e+07	5.00508300e-02	2.68140000e-09	1.86659320e+07
1.38074201e+02	2023-02-13T20:51:45.312874	6.78896300e-05	6.84558600e-12	9.91728539e+06	-9.99434200e-02	-3.55182700e-09	2.81385946e+07	1.00055200e-01	3.65860700e-09	2.73478950e+07
1.39297889e+02	2023-02-13T20:51:46.535952	6.77222700e-05	7.13581000e-12	9.49048111e+06	-9.99468200e-02	-5.19391100e-09	1.92430752e+07	1.50052100e-01	4.57695600e-09	3.27842566e+07
1.40516016e+02	2023-02-13T20:51:47.754029	6.64672200e-05	7.32088100e-12	9.07912859e+06	-9.99435100e-02	-5.89337900e-09	1.69586090e+07	2.00045400e-01	6.69174900e-09	2.98943370e+07
1.41949108e+02	2023-02-13T20:51:49.187119	6.71366400e-05	7.51015900e-12	8.93944323e+06	-9.99470800e-02	-9.16246600e-09	1.09083166e+07	2.50076700e-01	9.70127400e-09	2.57777174e+07
1.43386647e+02	2023-02-13T20:51:50.625209	6.70529400e-05	7.05589400e-12	9.50311045e+06	-9.99425000e-02	-1.19902500e-08	8.33531411e+06	3.00076000e-01	1.25427300e-08	2.39242972e+07
1.44824084e+02	2023-02-13T20:51:52.062300	6.64672100e-05	5.66788100e-12	1.17269946e+07	-9.99475300e-02	-1.56361400e-08	6.39208462e+06	3.50102300e-01	1.61129500e-08	2.17280076e+07
