Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.81931154e-01	2023-02-13T20:49:28.116542	6.66344600e-05	1.73483500e-11	3.84096816e+06	-2.99967600e-01	1.86208900e-09	-1.61091978e+08	-5.99916900e-01	-1.17734600e-09	5.09550209e+08
2.77786414e+00	2023-02-13T20:49:30.006556	6.62160900e-05	8.21679200e-12	8.05863042e+06	-2.99966500e-01	8.06883400e-10	-3.71759414e+08	-5.49922700e-01	-9.08410000e-10	6.05368391e+08
4.02038476e+00	2023-02-13T20:49:31.256565	6.61325000e-05	1.11863400e-11	5.91189790e+06	-2.99967400e-01	4.38151900e-10	-6.84619649e+08	-4.99926900e-01	-2.33209700e-09	2.14367970e+08
5.23066885e+00	2023-02-13T20:49:32.468166	6.73875400e-05	-8.93108100e-12	-7.54528371e+06	-2.99967100e-01	1.14101900e-10	-2.62894045e+09	-4.49942300e-01	3.64146800e-11	-1.23560690e+10
6.45129841e+00	2023-02-13T20:49:33.688243	6.62998100e-05	7.95180600e-12	8.33770467e+06	-2.99967100e-01	-7.13905200e-11	4.20177777e+09	-3.99913100e-01	1.49045400e-10	-2.68316298e+09
7.67385856e+00	2023-02-13T20:49:34.911340	6.78895800e-05	5.19260500e-12	1.30742816e+07	-2.99967900e-01	-4.12732400e-10	7.26785443e+08	-3.49914700e-01	4.91748200e-10	-7.11572915e+08
8.88688253e+00	2023-02-13T20:49:36.124482	6.68855200e-05	6.78249300e-12	9.86149488e+06	-2.99966800e-01	-8.00420500e-10	3.74761516e+08	-2.99922600e-01	8.76940200e-10	-3.42010322e+08
1.01091915e+01	2023-02-13T20:49:37.346560	6.72201800e-05	7.00962500e-12	9.58969702e+06	-2.99967000e-01	-1.26214500e-09	2.37664452e+08	-2.49932100e-01	1.71075900e-09	-1.46094277e+08
1.13293916e+01	2023-02-13T20:49:38.566637	6.69691800e-05	6.68154600e-12	1.00230067e+07	-2.99969900e-01	-2.30562200e-09	1.30103677e+08	-1.99933800e-01	3.39362300e-09	-5.89145583e+07
1.25434696e+01	2023-02-13T20:49:39.780712	6.80569600e-05	6.32822800e-12	1.07545051e+07	-2.99965400e-01	-2.67691200e-09	1.12056504e+08	-1.49938900e-01	2.35915600e-09	-6.35561616e+07
1.37618242e+01	2023-02-13T20:49:40.998789	6.71365500e-05	7.33349900e-12	9.15477728e+06	-2.99959200e-01	-3.98634900e-09	7.52465978e+07	-9.99509300e-02	8.06616900e-09	-1.23913756e+07
1.49806703e+01	2023-02-13T20:49:42.217866	6.73038700e-05	6.56797900e-12	1.02472724e+07	-2.99970600e-01	-9.56164300e-09	3.13722861e+07	-4.99238000e-02	1.51861400e-08	-3.28745817e+06
1.64195305e+01	2023-02-13T20:49:43.656957	6.72202400e-05	6.98438800e-12	9.62435649e+06	-2.99961700e-01	-1.31983400e-08	2.27272293e+07	5.58714400e-05	1.17519000e-08	4.75424740e+03
1.78556499e+01	2023-02-13T20:49:45.093048	6.67182200e-05	6.60162900e-12	1.01063268e+07	-2.99967500e-01	-1.35118800e-08	2.22002786e+07	5.00447200e-02	1.72635500e-08	2.89886611e+06
1.92934117e+01	2023-02-13T20:49:46.531139	6.72202100e-05	6.82876100e-12	9.84369053e+06	-2.99973200e-01	-2.33555700e-08	1.28437542e+07	1.00048600e-01	1.09969600e-08	9.09784159e+06
2.07306752e+01	2023-02-13T20:49:47.968229	6.62161600e-05	7.95601100e-12	8.32278387e+06	-2.99978300e-01	-1.73731200e-08	1.72668064e+07	1.50049400e-01	1.63435800e-08	9.18093833e+06
2.21682772e+01	2023-02-13T20:49:49.405320	6.74712500e-05	7.31246800e-12	9.22687798e+06	-2.99985000e-01	-1.86604600e-08	1.60759703e+07	2.00044200e-01	1.65395000e-08	1.20949364e+07
2.36058998e+01	2023-02-13T20:49:50.843410	6.69692100e-05	6.63527800e-12	1.00929019e+07	-2.99963500e-01	-1.85104200e-08	1.62051158e+07	2.50053100e-01	2.18045400e-08	1.14679374e+07
2.50434114e+01	2023-02-13T20:49:52.280501	6.67181400e-05	6.92550200e-12	9.63369009e+06	-2.99948600e-01	-2.21858900e-08	1.35197912e+07	3.00063900e-01	2.07866400e-08	1.44354210e+07
2.64806268e+01	2023-02-13T20:49:53.717592	6.66345300e-05	6.19363100e-12	1.07585567e+07	-2.99981000e-01	-2.83086300e-08	1.05968039e+07	3.50096600e-01	2.60791300e-08	1.34243972e+07
