Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.76101866e-01	2023-02-13T21:04:53.422361	7.20729800e-05	8.77806500e-07	8.21057716e+01	-2.99969100e-01	-3.55243300e-12	8.44404666e+10	-7.99920300e-01	-1.63979600e-07	4.87816960e+06
3.22499316e+00	2023-02-13T21:04:55.769108	7.09851900e-05	4.54483700e-08	1.56188638e+03	-2.99969400e-01	-2.29078200e-11	1.30946288e+10	-7.49924500e-01	-5.62350200e-08	1.33355425e+07
4.66408482e+00	2023-02-13T21:04:57.209118	6.67182300e-05	-4.38749500e-09	-1.52064515e+04	-2.99969400e-01	-1.58687300e-11	1.89031762e+10	-6.99939000e-01	-1.80161600e-08	3.88506208e+07
6.72480902e+00	2023-02-13T21:04:59.270734	6.51286200e-05	-2.07968600e-08	-3.13165641e+03	-2.99969000e-01	-2.54518100e-11	1.17857630e+10	-6.49907700e-01	-3.11330500e-09	2.08751696e+08
8.56858049e+00	2023-02-13T21:05:01.114851	6.15309000e-05	-5.96355700e-08	-1.03178187e+03	-2.99969800e-01	-5.37299400e-11	5.58291708e+09	-5.99917400e-01	5.24329300e-09	-1.14416150e+08
1.05109006e+01	2023-02-13T21:05:03.056973	6.56305800e-05	-9.94787700e-08	-6.59744587e+02	-2.99969400e-01	-5.40032600e-11	5.55465355e+09	-5.49920000e-01	2.12656200e-08	-2.58595799e+07
1.21821757e+01	2023-02-13T21:05:04.728079	6.46265300e-05	-1.10993100e-07	-5.82257185e+02	-2.99969400e-01	-4.42731000e-11	6.77543249e+09	-4.99924400e-01	2.25072500e-08	-2.22117051e+07
1.36170092e+01	2023-02-13T21:05:06.163170	6.50449100e-05	-1.03984900e-07	-6.25522648e+02	-2.99968700e-01	-1.62766000e-11	1.84294447e+10	-4.49939100e-01	1.99763800e-08	-2.25235553e+07
1.50571460e+01	2023-02-13T21:05:07.603260	6.51285500e-05	-9.93494000e-08	-6.55550512e+02	-2.99969800e-01	-2.33325000e-11	1.28563077e+10	-3.99910800e-01	1.87720100e-08	-2.13035685e+07
1.64792219e+01	2023-02-13T21:05:09.025351	6.47939100e-05	-9.63154100e-08	-6.72726306e+02	-2.99969500e-01	-4.37811100e-11	6.85157366e+09	-3.49912900e-01	1.88498700e-08	-1.85631466e+07
1.78966713e+01	2023-02-13T21:05:10.442439	6.52122000e-05	-9.12981900e-08	-7.14277030e+02	-2.99968800e-01	-2.64610000e-11	1.13362609e+10	-2.99924700e-01	1.77261100e-08	-1.69199390e+07
1.93235320e+01	2023-02-13T21:05:11.869530	6.62162600e-05	-8.61769400e-08	-7.68375623e+02	-2.99967400e-01	-3.95341500e-11	7.58755152e+09	-2.49929200e-01	1.67528000e-08	-1.49186524e+07
2.07407756e+01	2023-02-13T21:05:13.286618	6.57979700e-05	-9.54530000e-08	-6.89323227e+02	-2.99968200e-01	-4.70651500e-11	6.37346742e+09	-1.99930900e-01	1.70636600e-08	-1.17167653e+07
2.21804229e+01	2023-02-13T21:05:14.726710	6.57979300e-05	-8.86730300e-08	-7.42028664e+02	-2.99969000e-01	-2.99342900e-11	1.00209158e+10	-1.49938100e-01	1.87028200e-08	-8.01687125e+06
2.35997616e+01	2023-02-13T21:05:16.145799	6.52122700e-05	-9.40250500e-08	-6.93562726e+02	-2.99969700e-01	-3.02328400e-11	9.92198219e+09	-9.99385300e-02	1.99035000e-08	-5.02115357e+06
2.50373773e+01	2023-02-13T21:05:17.583890	6.49612400e-05	-1.03427300e-07	-6.28086008e+02	-2.99968300e-01	-6.11263700e-11	4.90734686e+09	-4.99374200e-02	2.26418700e-08	-2.20553426e+06
2.64648254e+01	2023-02-13T21:05:19.010980	6.34551700e-05	-1.15983400e-07	-5.47105620e+02	-2.99967700e-01	-4.45422100e-11	6.73445929e+09	5.77115200e-05	3.22115600e-08	1.79164002e+03
2.78966440e+01	2023-02-13T21:05:20.443070	6.38735800e-05	-1.36128700e-07	-4.69214648e+02	-2.99969400e-01	-5.59122800e-11	5.36500032e+09	5.00533100e-02	6.95664700e-08	7.19503376e+05
2.90531408e+01	2023-02-13T21:05:21.599143	6.61326400e-05	-1.22542500e-07	-5.39671053e+02	-2.99969100e-01	-6.52219500e-11	4.59920472e+09	1.00054000e-01	7.72237300e-08	1.29563801e+06
