Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.06531982e+02	2023-02-13T21:06:39.078702	6.86426500e-05	1.04656800e-07	6.55883325e+02	-9.99441900e-02	1.32002300e-11	-7.57139762e+09	-7.99917800e-01	-9.35667500e-08	8.54916731e+06
1.07724851e+02	2023-02-13T21:06:40.271777	7.13199200e-05	3.78440300e-08	1.88457519e+03	-9.99443900e-02	6.09806600e-12	-1.63895225e+10	-7.49924200e-01	-4.41567300e-08	1.69832368e+07
1.09168164e+02	2023-02-13T21:06:41.714868	6.24511400e-05	-1.40927600e-08	-4.43143430e+03	-9.99434600e-02	-1.21856000e-12	8.20176766e+10	-6.99939500e-01	-1.39465200e-08	5.01873944e+07
1.10601608e+02	2023-02-13T21:06:43.147959	5.99411600e-05	-4.04575100e-08	-1.48158302e+03	-9.99444400e-02	-3.71629500e-12	2.68935701e+10	-6.49905500e-01	2.27527600e-09	-2.85638094e+08
1.12039294e+02	2023-02-13T21:06:44.586049	6.37062600e-05	-3.11400900e-08	-2.04579563e+03	-9.99452700e-02	-5.78514700e-12	1.72761850e+10	-5.99918100e-01	7.93863100e-09	-7.55694653e+07
1.14104470e+02	2023-02-13T21:06:46.651180	6.64672300e-05	-4.91615100e-08	-1.35201767e+03	-9.99458200e-02	-1.58860400e-12	6.29142442e+10	-5.49919000e-01	2.52747500e-08	-2.17576435e+07
1.15771426e+02	2023-02-13T21:06:48.318285	6.59652900e-05	-7.89110600e-08	-8.35944797e+02	-9.99452000e-02	-4.08634300e-12	2.44583482e+10	-4.99923300e-01	3.18895200e-08	-1.56767270e+07
1.17193292e+02	2023-02-13T21:06:49.740374	6.60489100e-05	-8.10828600e-08	-8.14585351e+02	-9.99449300e-02	-1.48132200e-11	6.74700909e+09	-4.49937400e-01	2.91698300e-08	-1.54247522e+07
1.18619691e+02	2023-02-13T21:06:51.166465	6.61326400e-05	-7.96955900e-08	-8.29815552e+02	-9.99444700e-02	5.55565000e-12	-1.79896988e+10	-3.99911000e-01	2.66568300e-08	-1.50021964e+07
1.20037100e+02	2023-02-13T21:06:52.583554	6.52121800e-05	-7.76136000e-08	-8.40215890e+02	-9.99463400e-02	8.49071500e-12	-1.17712513e+10	-3.49911700e-01	2.58295900e-08	-1.35469320e+07
1.21459311e+02	2023-02-13T21:06:54.006644	6.61325800e-05	-7.57230100e-08	-8.73348537e+02	-9.99454000e-02	5.27811900e-12	-1.89357989e+10	-2.99923300e-01	2.54883400e-08	-1.17670786e+07
1.22880728e+02	2023-02-13T21:06:55.427733	6.59651900e-05	-7.54586300e-08	-8.74190136e+02	-9.99452700e-02	2.12019700e-12	-4.71396149e+10	-2.49929100e-01	2.52803200e-08	-9.88631077e+06
1.24308115e+02	2023-02-13T21:06:56.854823	6.64672500e-05	-7.54847300e-08	-8.80539018e+02	-9.99451400e-02	2.48179300e-12	-4.02713441e+10	-1.99929300e-01	2.59929300e-08	-7.69168001e+06
1.25745100e+02	2023-02-13T21:06:58.291915	6.68856200e-05	-7.64307600e-08	-8.75113894e+02	-9.99451000e-02	1.66185100e-12	-6.01408309e+10	-1.49936200e-01	2.73624900e-08	-5.47962558e+06
1.27162469e+02	2023-02-13T21:06:59.709004	6.55468900e-05	-7.80411500e-08	-8.39901642e+02	-9.99452700e-02	3.36486000e-12	-2.97026533e+10	-9.99368200e-02	3.02155100e-08	-3.30746759e+06
1.28583968e+02	2023-02-13T21:07:01.131093	6.56305800e-05	-8.27654500e-08	-7.92970738e+02	-9.99447600e-02	4.32779900e-12	-2.30936696e+10	-4.99366200e-02	3.37790600e-08	-1.47833066e+06
1.30010362e+02	2023-02-13T21:07:02.557184	6.52122000e-05	-8.82153100e-08	-7.39239028e+02	-9.99451800e-02	-1.47509400e-12	6.77551261e+10	5.57875900e-05	4.68701900e-08	1.19025739e+03
1.31163896e+02	2023-02-13T21:07:03.711257	6.56305500e-05	-1.03274400e-07	-6.35496793e+02	-9.99446600e-02	-6.26872900e-12	1.59433691e+10	5.00542800e-02	6.38003300e-08	7.84545785e+05
1.32321210e+02	2023-02-13T21:07:04.868330	6.46265300e-05	-1.19776000e-07	-5.39561598e+02	-9.99446700e-02	-1.15968300e-12	8.61827499e+10	1.00055100e-01	8.40189700e-08	1.19086321e+06
