Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.21932199e-01	2023-06-29T15:19:48.315861	-1.00000000e-01	-1.14530000e-08	8.73133677e+06	1.00000000e+00	1.92600000e-09	5.19210800e+08	1
7.09418204e-01	2023-06-29T15:19:48.601388	-1.00000000e-01	-2.03710000e-09	4.90893918e+07	1.00000000e+00	-3.65730000e-10	-2.73425751e+09	2
1.20803051e+00	2023-06-29T15:19:49.101394	-1.00000000e-01	-3.08590000e-09	3.24054571e+07	1.00000000e+00	2.48570000e-10	4.02301163e+09	3
1.57672052e+00	2023-06-29T15:19:49.461648	-1.00000000e-01	4.99070000e-09	-2.00372693e+07	1.00000000e+00	-9.38100000e-11	-1.06598444e+10	4
1.94841278e+00	2023-06-29T15:19:49.841826	-1.00000000e-01	-8.47750000e-10	1.17959304e+08	1.00000000e+00	-7.76600000e-11	-1.28766418e+10	5
2.32618709e+00	2023-06-29T15:19:50.211863	-1.00000000e-01	5.73960000e-10	-1.74228169e+08	1.00000000e+00	2.36930000e-10	4.22065589e+09	6
2.70840528e+00	2023-06-29T15:19:50.601835	-1.00000000e-01	-1.91320000e-10	5.22684508e+08	1.00000000e+00	-3.49910000e-10	-2.85787774e+09	7
3.07167622e+00	2023-06-29T15:19:50.961862	-1.00000000e-01	-1.50890000e-10	6.62734442e+08	1.00000000e+00	3.99540000e-10	2.50287831e+09	8
3.43115762e+00	2023-06-29T15:19:51.321882	-1.00000000e-01	6.22260000e-10	-1.60704529e+08	1.00000000e+00	-3.84660000e-10	-2.59969843e+09	9
3.81841745e+00	2023-06-29T15:19:51.711858	-1.00000000e-01	-8.13200000e-10	1.22970979e+08	1.00000000e+00	2.71800000e-10	3.67917586e+09	10
4.17973475e+00	2023-06-29T15:19:52.071853	-1.00000000e-01	-4.97210000e-09	2.01122262e+07	1.00000000e+00	-1.25640000e-10	-7.95924865e+09	11
4.57838493e+00	2023-06-29T15:19:52.471857	-1.00000000e-01	-1.27070000e-08	7.86967813e+06	1.00000000e+00	-5.36100000e-11	-1.86532363e+10	12
5.19865617e+00	2023-06-29T15:19:53.092088	-1.00000000e-01	1.36780000e-08	-7.31101038e+06	1.00000000e+00	2.20530000e-10	4.53453045e+09	13
5.29059287e+00	2023-06-29T15:19:53.182249	-1.00000000e-01	-3.11520000e-09	3.21006677e+07	1.00000000e+00	-3.38580000e-10	-2.95351173e+09	14
5.66863548e+00	2023-06-29T15:19:53.562094	-1.00000000e-01	5.47020000e-09	-1.82808672e+07	1.00000000e+00	3.96940000e-10	2.51927243e+09	15
6.04063257e+00	2023-06-29T15:19:53.932098	-1.00000000e-01	-7.93920000e-10	1.25957275e+08	1.00000000e+00	-3.89600000e-10	-2.56673511e+09	16
6.40484709e+00	2023-06-29T15:19:54.292259	-1.00000000e-01	5.28150000e-10	-1.89340150e+08	1.00000000e+00	2.81550000e-10	3.55176700e+09	17
