Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.10667392e-01	2023-06-29T16:11:20.374503	-1.00000000e-01	1.26650000e-10	-7.89577576e+08	1.00000000e+00	9.78400000e-10	1.02207686e+09	1
9.51713290e-01	2023-06-29T16:11:20.915529	-1.00000000e-01	-7.60900000e-11	1.31423314e+09	1.00000000e+00	-2.27800000e-11	-4.38981563e+10	2
1.33002831e+00	2023-06-29T16:11:21.292386	-1.00000000e-01	8.77000000e-12	-1.14025086e+10	1.00000000e+00	-8.13300000e-11	-1.22955859e+10	3
1.69898868e+00	2023-06-29T16:11:21.662419	-1.00000000e-01	6.61000000e-11	-1.51285930e+09	1.00000000e+00	1.52730000e-10	6.54750213e+09	4
2.05553060e+00	2023-06-29T16:11:22.012419	-1.00000000e-01	-1.14580000e-10	8.72752662e+08	1.00000000e+00	-1.89120000e-10	-5.28764805e+09	5
2.43442982e+00	2023-06-29T16:11:22.392417	-1.00000000e-01	1.35800000e-10	-7.36377025e+08	1.00000000e+00	1.73470000e-10	5.76468554e+09	6
2.80347306e+00	2023-06-29T16:11:22.762434	-1.00000000e-01	-1.20060000e-10	8.32916875e+08	1.00000000e+00	-1.02410000e-10	-9.76467142e+09	7
3.18119444e+00	2023-06-29T16:11:23.142609	-1.00000000e-01	6.88000000e-11	-1.45348837e+09	1.00000000e+00	8.93000000e-12	1.11982083e+11	8
3.54910045e+00	2023-06-29T16:11:23.512614	-1.00000000e-01	7.80000000e-13	-1.28205128e+11	1.00000000e+00	9.52000000e-11	1.05042017e+10	9
3.92354676e+00	2023-06-29T16:11:23.882652	-1.00000000e-01	-7.21500000e-11	1.38600139e+09	1.00000000e+00	-1.62350000e-10	-6.15953188e+09	10
4.29898999e+00	2023-06-29T16:11:24.262622	-1.00000000e-01	1.18710000e-10	-8.42389015e+08	1.00000000e+00	1.89570000e-10	5.27509627e+09	11
4.65945355e+00	2023-06-29T16:11:24.622723	-1.00000000e-01	-1.35800000e-10	7.36377025e+08	1.00000000e+00	-1.66150000e-10	-6.01865784e+09	12
5.03956016e+00	2023-06-29T16:11:25.002971	-1.00000000e-01	1.16780000e-10	-8.56311012e+08	1.00000000e+00	9.67800000e-11	1.03327134e+10	13
5.40932093e+00	2023-06-29T16:11:25.372976	-1.00000000e-01	-6.53200000e-11	1.53092468e+09	1.00000000e+00	-5.00000000e-13	-2.00000000e+12	14
5.77591535e+00	2023-06-29T16:11:25.733368	-1.00000000e-01	-5.87000000e-12	1.70357751e+10	1.00000000e+00	-1.00000000e-10	-1.00000000e+10	15
6.15670463e+00	2023-06-29T16:11:26.113254	-1.00000000e-01	7.57000000e-11	-1.32100396e+09	1.00000000e+00	1.66910000e-10	5.99125277e+09	16
6.52967853e+00	2023-06-29T16:11:26.493254	-1.00000000e-01	-1.21730000e-10	8.21490183e+08	1.00000000e+00	-1.88930000e-10	-5.29296565e+09	17
