Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

3.67230144e+01	2023-05-22T18:50:10.166417	-3.00000000e-01	-4.24900000e-11	7.06048482e+09	100
3.70932262e+01	2023-05-22T18:50:10.536592	-3.00000000e-01	-4.83600000e-11	6.20347395e+09	101
3.74633030e+01	2023-05-22T18:50:10.906596	-3.00000000e-01	-6.72500000e-11	4.46096654e+09	102
3.78394414e+01	2023-05-22T18:50:11.282658	-3.00000000e-01	-9.80000000e-12	3.06122449e+10	103
3.82088700e+01	2023-05-22T18:50:11.652956	-3.00000000e-01	-1.13490000e-10	2.64340471e+09	104
3.85785558e+01	2023-05-22T18:50:12.021969	-3.00000000e-01	7.68000000e-12	-3.90625000e+10	105
3.89530876e+01	2023-05-22T18:50:12.392090	-3.00000000e-01	-1.11360000e-10	2.69396552e+09	106
3.93286873e+01	2023-05-22T18:50:12.771974	-3.00000000e-01	-3.35000000e-12	8.95522388e+10	107
3.96929574e+01	2023-05-22T18:50:13.131951	-3.00000000e-01	-9.09200000e-11	3.29960405e+09	108
4.00649156e+01	2023-05-22T18:50:13.502154	-3.00000000e-01	-3.69500000e-11	8.11907984e+09	109
4.04545198e+01	2023-05-22T18:50:13.898568	-3.00000000e-01	-5.00400000e-11	5.99520384e+09	110
4.08069634e+01	2023-05-22T18:50:14.249557	-3.00000000e-01	-7.67300000e-11	3.90981363e+09	111
4.12029471e+01	2023-05-22T18:50:14.639625	-3.00000000e-01	-1.32200000e-11	2.26928896e+10	112
4.15564266e+01	2023-05-22T18:50:14.999629	-3.00000000e-01	-1.07750000e-10	2.78422274e+09	113
4.19254741e+01	2023-05-22T18:50:15.359665	-3.00000000e-01	8.97000000e-12	-3.34448161e+10	114
4.22960305e+01	2023-05-22T18:50:15.739680	-3.00000000e-01	-1.15740000e-10	2.59201659e+09	115
4.26639519e+01	2023-05-22T18:50:16.099796	-3.00000000e-01	4.06000000e-12	-7.38916256e+10	116
4.30366539e+01	2023-05-22T18:50:16.479806	-3.00000000e-01	-1.16580000e-10	2.57334020e+09	117
4.34164267e+01	2023-05-22T18:50:16.859870	-3.00000000e-01	-2.46300000e-11	1.21802680e+10	118
4.37750652e+01	2023-05-22T18:50:17.210212	-3.00000000e-01	-6.09300000e-11	4.92368291e+09	119
4.41531191e+01	2023-05-22T18:50:17.590230	-3.00000000e-01	-6.26800000e-11	4.78621570e+09	120
4.45275434e+01	2023-05-22T18:50:17.970080	-3.00000000e-01	-1.42500000e-11	2.10526316e+10	121
4.48954475e+01	2023-05-22T18:50:18.330656	-3.00000000e-01	-9.62700000e-11	3.11623559e+09	122
4.52649040e+01	2023-05-22T18:50:18.700664	-3.00000000e-01	6.26000000e-12	-4.79233227e+10	123
4.56372122e+01	2023-05-22T18:50:19.080569	-3.00000000e-01	-1.13940000e-10	2.63296472e+09	124
4.60098601e+01	2023-05-22T18:50:19.450684	-3.00000000e-01	1.22500000e-11	-2.44897959e+10	125
4.63787849e+01	2023-05-22T18:50:19.820673	-3.00000000e-01	-1.04520000e-10	2.87026406e+09	126
