Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.22933791e-01	2023-06-15T12:24:39.320113	-1.00000000e-01	-1.69010000e-08	5.91680966e+06	1	1.00000000e+00	4.11730000e-08	2.42877614e+07
1.03699085e+00	2023-06-15T12:24:39.733520	-1.00000000e-01	-7.87090000e-09	1.27050274e+07	1	9.75000000e-01	2.64400000e-08	3.68759455e+07
1.33746572e+00	2023-06-15T12:24:40.034889	-1.00000000e-01	-5.80160000e-09	1.72366244e+07	1	9.50000000e-01	2.09830000e-08	4.52747462e+07
1.62873729e+00	2023-06-15T12:24:40.325046	-1.00000000e-01	-4.59400000e-09	2.17675229e+07	1	9.25000000e-01	1.09910000e-08	8.41597671e+07
1.92848026e+00	2023-06-15T12:24:40.625209	-1.00000000e-01	-3.44140000e-09	2.90579415e+07	1	9.00000000e-01	8.27880000e-09	1.08711407e+08
2.22698590e+00	2023-06-15T12:24:40.915450	-1.00000000e-01	-1.89570000e-09	5.27509627e+07	1	8.75000000e-01	9.68080000e-09	9.03850921e+07
2.67921534e+00	2023-06-15T12:24:41.375618	-1.00000000e-01	-2.11440000e-09	4.72947408e+07	1	8.50000000e-01	8.47120000e-09	1.00339975e+08
3.83095104e+00	2023-06-15T12:24:42.527443	-1.00000000e-01	-2.03730000e-09	4.90845727e+07	1	8.25000000e-01	4.79970000e-09	1.71885743e+08
4.55759458e+00	2023-06-15T12:24:43.247861	-1.00000000e-01	1.07390000e-09	-9.31185399e+07	1	8.00000000e-01	3.19360000e-09	2.50501002e+08
4.85916935e+00	2023-06-15T12:24:43.548106	-1.00000000e-01	-8.45480000e-10	1.18276009e+08	1	7.75000000e-01	4.91010000e-09	1.57837926e+08
5.69794153e+00	2023-06-15T12:24:44.394141	-1.00000000e-01	-1.85800000e-09	5.38213132e+07	1	7.50000000e-01	1.76830000e-09	4.24136176e+08
6.95853735e+00	2023-06-15T12:24:45.654836	-1.00000000e-01	2.22990000e-09	-4.48450603e+07	1	7.25000000e-01	2.14070000e-09	3.38674265e+08
7.24459907e+00	2023-06-15T12:24:45.935021	-1.00000000e-01	-6.77430000e-10	1.47616728e+08	1	7.00000000e-01	1.54530000e-09	4.52986475e+08
8.49025413e+00	2023-06-15T12:24:47.186070	-1.00000000e-01	5.58500000e-11	-1.79051030e+09	1	6.75000000e-01	2.00860000e-09	3.36054964e+08
9.44707251e+00	2023-06-15T12:24:48.143320	-1.00000000e-01	-7.53650000e-10	1.32687587e+08	1	6.50000000e-01	8.32120000e-10	7.81137336e+08
1.01352466e+01	2023-06-15T12:24:48.823781	-1.00000000e-01	-6.59830000e-10	1.51554188e+08	1	6.25000000e-01	6.96390000e-10	8.97485604e+08
1.08663378e+01	2023-06-15T12:24:49.554182	-1.00000000e-01	-5.04410000e-10	1.98251422e+08	1	6.00000000e-01	5.42030000e-10	1.10694980e+09
