Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.12246179e-01	2023-06-15T12:36:17.727618	-1.00000000e-01	-4.53720000e-08	2.20400247e+06	1	1.00000000e+00	5.32010000e-08	1.87966392e+07
1.02434959e+00	2023-06-15T12:36:18.147885	-1.00000000e-01	-2.14720000e-08	4.65722802e+06	1	9.75000000e-01	2.47910000e-08	3.93287887e+07
1.35446145e+00	2023-06-15T12:36:18.478034	-1.00000000e-01	-1.73970000e-08	5.74811749e+06	1	9.50000000e-01	1.44910000e-08	6.55579325e+07
1.64461260e+00	2023-06-15T12:36:18.768243	-1.00000000e-01	-1.15790000e-08	8.63632438e+06	1	9.25000000e-01	3.08590000e-08	2.99750478e+07
1.95480975e+00	2023-06-15T12:36:19.078414	-1.00000000e-01	-8.13770000e-09	1.22884845e+07	1	9.00000000e-01	9.53560000e-09	9.43831537e+07
2.24515784e+00	2023-06-15T12:36:19.368579	-1.00000000e-01	-5.24280000e-09	1.90737774e+07	1	8.75000000e-01	1.59670000e-08	5.48005261e+07
2.52486220e+00	2023-06-15T12:36:19.642322	-1.00000000e-01	-4.50370000e-09	2.22039656e+07	1	8.50000000e-01	5.74340000e-09	1.47995961e+08
2.82909257e+00	2023-06-15T12:36:19.952527	-1.00000000e-01	-4.95950000e-09	2.01633229e+07	1	8.25000000e-01	2.16720000e-08	3.80675526e+07
3.11789932e+00	2023-06-15T12:36:20.241642	-1.00000000e-01	-4.21500000e-09	2.37247924e+07	1	8.00000000e-01	5.97960000e-09	1.33788213e+08
3.41138956e+00	2023-06-15T12:36:20.535596	-1.00000000e-01	-3.75560000e-09	2.66269038e+07	1	7.75000000e-01	1.17140000e-09	6.61601502e+08
3.71111900e+00	2023-06-15T12:36:20.825863	-1.00000000e-01	-5.21030000e-09	1.91927528e+07	1	7.50000000e-01	1.65990000e-08	4.51834448e+07
4.05289488e+00	2023-06-15T12:36:21.175943	-1.00000000e-01	-3.93450000e-09	2.54161901e+07	1	7.25000000e-01	1.21650000e-08	5.95972051e+07
4.46124402e+00	2023-06-15T12:36:21.576283	-1.00000000e-01	-3.85800000e-09	2.59201659e+07	1	7.00000000e-01	8.42790000e-09	8.30574639e+07
5.20933992e+00	2023-06-15T12:36:22.333096	-1.00000000e-01	-2.71040000e-09	3.68949233e+07	1	6.75000000e-01	1.59040000e-08	4.24421529e+07
5.50448268e+00	2023-06-15T12:36:22.620446	-1.00000000e-01	-1.15480000e-09	8.65950814e+07	1	6.50000000e-01	1.28820000e-08	5.04580034e+07
5.79720738e+00	2023-06-15T12:36:22.920551	-1.00000000e-01	1.66690000e-09	-5.99916012e+07	1	6.25000000e-01	1.75520000e-08	3.56084777e+07
6.66762475e+00	2023-06-15T12:36:23.791070	-1.00000000e-01	-2.83830000e-09	3.52323574e+07	1	6.00000000e-01	-9.20000000e-09	-6.52173913e+07
