Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.10698576e-01	2023-07-12T16:49:40.880137	-1.00000000e-01	-5.68840000e-08	1.75796357e+06	1	1.00000000e+00	5.56670000e-08	1.79639643e+07
1.02007465e+00	2023-07-12T16:49:41.290354	-1.00000000e-01	-3.61170000e-08	2.76877925e+06	1	9.75000000e-01	2.87980000e-08	3.38565178e+07
1.32506927e+00	2023-07-12T16:49:41.590518	-1.00000000e-01	2.83300000e-08	-3.52982704e+06	1	9.50000000e-01	6.10390000e-09	1.55638199e+08
1.60965653e+00	2023-07-12T16:49:41.880676	-1.00000000e-01	-6.49410000e-08	1.53985926e+06	1	9.25000000e-01	9.81900000e-09	9.42051125e+07
2.01155445e+00	2023-07-12T16:49:42.281149	-1.00000000e-01	-9.74400000e-09	1.02627258e+07	1	9.00000000e-01	1.08990000e-08	8.25763832e+07
2.30093227e+00	2023-07-12T16:49:42.571306	-1.00000000e-01	-7.99760000e-09	1.25037511e+07	1	8.75000000e-01	9.35700000e-09	9.35128781e+07
2.60287786e+00	2023-07-12T16:49:42.871794	-1.00000000e-01	-4.46980000e-09	2.23723657e+07	1	8.50000000e-01	7.16520000e-09	1.18628929e+08
2.89006327e+00	2023-07-12T16:49:43.152031	-1.00000000e-01	-5.29610000e-09	1.88818187e+07	1	8.25000000e-01	6.95770000e-09	1.18573667e+08
3.20208312e+00	2023-07-12T16:49:43.472105	-1.00000000e-01	-1.88850000e-09	5.29520784e+07	1	8.00000000e-01	6.38410000e-09	1.25311320e+08
3.49134360e+00	2023-07-12T16:49:43.761637	-1.00000000e-01	-4.73880000e-09	2.11023888e+07	1	7.75000000e-01	5.06010000e-09	1.53159028e+08
3.78532818e+00	2023-07-12T16:49:44.056102	-1.00000000e-01	-3.61100000e-09	2.76931598e+07	1	7.50000000e-01	1.61630000e-09	4.64022768e+08
4.38741466e+00	2023-07-12T16:49:44.658231	-1.00000000e-01	-3.30240000e-09	3.02810078e+07	1	7.25000000e-01	3.89820000e-09	1.85983274e+08
4.72333315e+00	2023-07-12T16:49:44.993946	-1.00000000e-01	-2.79080000e-09	3.58320195e+07	1	7.00000000e-01	2.86840000e-09	2.44038488e+08
6.00088410e+00	2023-07-12T16:49:46.271764	-1.00000000e-01	-2.56580000e-09	3.89741991e+07	1	6.75000000e-01	1.98940000e-09	3.39298281e+08
6.99677826e+00	2023-07-12T16:49:47.267414	-1.00000000e-01	-2.03920000e-09	4.90388388e+07	1	6.50000000e-01	3.04440000e-09	2.13506767e+08
7.82775112e+00	2023-07-12T16:49:48.098560	-1.00000000e-01	-1.07400000e-09	9.31098696e+07	1	6.25000000e-01	3.50550000e-09	1.78291257e+08
9.17152560e+00	2023-07-12T16:49:49.441773	-1.00000000e-01	-1.22400000e-09	8.16993464e+07	1	6.00000000e-01	1.24530000e-09	4.81811612e+08
