Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.14054881e-01	2023-07-12T16:22:49.958988	-1.00000000e-01	2.32300000e-08	-4.30477830e+06	1	1.00000000e+00	9.45700000e-07	1.05741779e+06
9.46429993e-01	2023-07-12T16:22:50.299175	-1.00000000e-01	-7.60610000e-08	1.31473423e+06	1	9.75000000e-01	7.64860000e-08	1.27474309e+07
1.24653723e+00	2023-07-12T16:22:50.599344	-1.00000000e-01	-6.75990000e-08	1.47931182e+06	1	9.50000000e-01	4.06420000e-08	2.33748339e+07
1.67730078e+00	2023-07-12T16:22:51.029587	-1.00000000e-01	-3.54550000e-08	2.82047666e+06	1	9.25000000e-01	3.60360000e-08	2.56687757e+07
1.97652310e+00	2023-07-12T16:22:51.329756	-1.00000000e-01	-2.31470000e-08	4.32021428e+06	1	9.00000000e-01	2.15240000e-08	4.18137893e+07
2.27764490e+00	2023-07-12T16:22:51.629911	-1.00000000e-01	-2.14500000e-08	4.66200466e+06	1	8.75000000e-01	1.34090000e-08	6.52546797e+07
2.57777922e+00	2023-07-12T16:22:51.930072	-1.00000000e-01	2.18980000e-08	-4.56662709e+06	1	8.50000000e-01	1.12570000e-08	7.55085724e+07
2.87698143e+00	2023-07-12T16:22:52.230233	-1.00000000e-01	-9.69610000e-09	1.03134250e+07	1	8.25000000e-01	1.08800000e-08	7.58272059e+07
3.17810775e+00	2023-07-12T16:22:52.530396	-1.00000000e-01	-7.04910000e-09	1.41862082e+07	1	8.00000000e-01	9.34700000e-09	8.55889590e+07
3.47805909e+00	2023-07-12T16:22:52.831802	-1.00000000e-01	-5.48290000e-09	1.82385234e+07	1	7.75000000e-01	7.85180000e-09	9.87034820e+07
3.76129045e+00	2023-07-12T16:22:53.114542	-1.00000000e-01	-4.82420000e-09	2.07288255e+07	1	7.50000000e-01	6.49350000e-09	1.15500116e+08
4.05853370e+00	2023-07-12T16:22:53.412017	-1.00000000e-01	-6.54460000e-09	1.52797726e+07	1	7.25000000e-01	4.70800000e-09	1.53993203e+08
4.34866064e+00	2023-07-12T16:22:53.701507	-1.00000000e-01	-3.90040000e-09	2.56383961e+07	1	7.00000000e-01	5.68470000e-09	1.23137545e+08
5.30625370e+00	2023-07-12T16:22:54.659901	-1.00000000e-01	-3.02730000e-09	3.30327354e+07	1	6.75000000e-01	4.15880000e-09	1.62306435e+08
5.60568320e+00	2023-07-12T16:22:54.958944	-1.00000000e-01	-2.64220000e-09	3.78472485e+07	1	6.50000000e-01	3.49930000e-09	1.85751436e+08
5.90174654e+00	2023-07-12T16:22:55.254868	-1.00000000e-01	-2.74510000e-09	3.64285454e+07	1	6.25000000e-01	1.73790000e-09	3.59629438e+08
6.21813397e+00	2023-07-12T16:22:55.570935	-1.00000000e-01	-1.63910000e-09	6.10090904e+07	1	6.00000000e-01	2.30240000e-09	2.60597637e+08
