Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

3.06081427e+01	2023-03-06T16:32:24.240573	-1.99948600e-01	7.98603000e-10	-2.50372964e+08	-5.99977900e-01	-1.04837400e-04	5.72293762e+03
3.12800075e+01	2023-03-06T16:32:24.912620	-1.99952900e-01	7.51945300e-10	-2.65914156e+08	-5.74945900e-01	-1.04834700e-04	5.48430911e+03
3.17799521e+01	2023-03-06T16:32:25.412655	-1.99920500e-01	9.01643100e-10	-2.21729085e+08	-5.49963700e-01	-1.04827600e-04	5.24636355e+03
3.22990747e+01	2023-03-06T16:32:25.931692	-1.99947300e-01	-4.59930500e-10	4.34733726e+08	-5.24950100e-01	-1.04843000e-04	5.00701144e+03
3.28107956e+01	2023-03-06T16:32:26.443726	-1.99866300e-01	-1.35640900e-09	1.47349583e+08	-4.99976800e-01	-1.04824800e-04	4.76964230e+03
3.33305289e+01	2023-03-06T16:32:26.963763	-1.99874700e-01	-1.21026100e-11	1.65150079e+10	-4.74969100e-01	-1.04827600e-04	4.53095463e+03
3.38268949e+01	2023-03-06T16:32:27.459797	-1.99894100e-01	-1.34467800e-10	1.48655738e+09	-4.49941500e-01	-1.04853600e-04	4.29114022e+03
3.43420203e+01	2023-03-06T16:32:27.974833	-1.99947300e-01	1.27798100e-09	-1.56455612e+08	-4.24891700e-01	-1.04833900e-04	4.05299908e+03
3.48422706e+01	2023-03-06T16:32:28.474868	-1.99980700e-01	1.13881300e-09	-1.75604511e+08	-3.99916700e-01	-1.04779300e-04	3.81675293e+03
3.53734489e+01	2023-03-06T16:32:29.006557	-1.99935900e-01	-8.23628600e-10	2.42750070e+08	-3.74933100e-01	-1.04810800e-04	3.57723727e+03
3.58897159e+01	2023-03-06T16:32:29.523052	-1.99895700e-01	-1.05952300e-09	1.88665749e+08	-3.49935000e-01	-1.04815700e-04	3.33857428e+03
3.63904974e+01	2023-03-06T16:32:30.023087	-1.99894400e-01	-1.44888900e-09	1.37963916e+08	-3.24939300e-01	-1.04780700e-04	3.10113695e+03
3.68906314e+01	2023-03-06T16:32:30.523122	-1.99891400e-01	-1.44973900e-09	1.37880957e+08	-2.99947000e-01	-1.04846600e-04	2.86081761e+03
3.73905179e+01	2023-03-06T16:32:31.023157	-1.99890000e-01	-1.43546100e-09	1.39251432e+08	-2.74977600e-01	-1.04818500e-04	2.62336897e+03
3.79048397e+01	2023-03-06T16:32:31.538192	-1.99867600e-01	9.63851500e-11	-2.07363479e+09	-2.49929500e-01	-1.04812900e-04	2.38452996e+03
3.84206948e+01	2023-03-06T16:32:32.053228	-1.99904100e-01	1.31583500e-09	-1.51921860e+08	-2.24923100e-01	-1.04808700e-04	2.14603463e+03
3.89422673e+01	2023-03-06T16:32:32.575264	-1.99923500e-01	5.62317100e-10	-3.55535160e+08	-1.99928400e-01	-1.04821300e-04	1.90732609e+03
