Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
3.18554272e+01	2023-02-02T16:39:35.423453	6.22839000e-05	-2.38687200e-08	-2.60943612e+03	-2.99970200e-01	1.23085700e-11	-2.43708408e+10	1.50052700e-01	2.15453300e-08	6.96451157e+06
3.33554045e+01	2023-02-02T16:39:36.922539	6.13635600e-05	-2.65527800e-08	-2.31100322e+03	-2.99970200e-01	1.20100500e-11	-2.49765988e+10	2.00044200e-01	2.29372300e-08	8.72137568e+06
3.48554047e+01	2023-02-02T16:39:38.422625	6.20328800e-05	-2.84515300e-08	-2.18030032e+03	-2.99970200e-01	1.22749700e-11	-2.44375506e+10	2.50077800e-01	2.47525900e-08	1.01030963e+07
3.63553980e+01	2023-02-02T16:39:39.922711	6.04431600e-05	-3.28099400e-08	-1.84222099e+03	-2.99969400e-01	1.19637600e-11	-2.50731710e+10	3.00076800e-01	2.98215800e-08	1.00624045e+07
3.78556450e+01	2023-02-02T16:39:41.422797	5.91044800e-05	-4.69647600e-08	-1.25848572e+03	-2.99970400e-01	1.20815100e-11	-2.48288831e+10	3.50098400e-01	4.50456400e-08	7.77208183e+06
3.90741717e+01	2023-02-02T16:39:42.641867	6.44591900e-05	-7.91536600e-08	-8.14355142e+02	-2.99970500e-01	1.22076600e-11	-2.45723177e+10	4.00096700e-01	7.91655000e-08	5.05392753e+06
4.07618042e+01	2023-02-02T16:39:44.328963	6.43755900e-05	-1.28924000e-07	-4.99329760e+02	-2.99969300e-01	1.23338100e-11	-2.43208952e+10	4.50095700e-01	1.16940200e-07	3.84893903e+06
4.22000637e+01	2023-02-02T16:39:45.768046	6.38735600e-05	-1.60743000e-07	-3.97364489e+02	-2.99969400e-01	1.21572100e-11	-2.46741975e+10	5.00084200e-01	1.43943200e-07	3.47417731e+06
4.36396311e+01	2023-02-02T16:39:47.207129	6.37898600e-05	-1.75268600e-07	-3.63954867e+02	-2.99969400e-01	1.23001700e-11	-2.43874190e+10	5.50079000e-01	1.60691600e-07	3.42319698e+06
4.50741758e+01	2023-02-02T16:39:48.642211	6.36225500e-05	-1.85331500e-07	-3.43290536e+02	-2.99969600e-01	1.25777000e-11	-2.38493206e+10	6.00110500e-01	1.75556200e-07	3.41833840e+06
4.65118185e+01	2023-02-02T16:39:50.079293	6.47102400e-05	-1.99679200e-07	-3.24071010e+02	-2.99970300e-01	1.19806000e-11	-2.50380031e+10	6.50101700e-01	1.92161200e-07	3.38310595e+06
4.79491427e+01	2023-02-02T16:39:51.516376	6.34552100e-05	-2.14843700e-07	-2.95355228e+02	-2.99969700e-01	1.14717900e-11	-2.61484651e+10	7.00099200e-01	2.03980700e-07	3.43218354e+06
4.93866703e+01	2023-02-02T16:39:52.954458	6.42082400e-05	-2.24071400e-07	-2.86552590e+02	-2.99970000e-01	1.22160600e-11	-2.45553804e+10	7.50087500e-01	2.13088700e-07	3.52007169e+06
5.08241723e+01	2023-02-02T16:39:54.391540	6.24511900e-05	-2.30376200e-07	-2.71083515e+02	-2.99970200e-01	2.08216100e-12	-1.44066765e+11	8.00081500e-01	2.25239900e-07	3.55213042e+06
5.22508975e+01	2023-02-02T16:39:55.818623	6.38735800e-05	-2.25354000e-07	-2.83436637e+02	-2.99970200e-01	9.48707800e-12	-3.16188188e+10	8.00080800e-01	2.24566000e-07	3.56278689e+06
5.29191996e+01	2023-02-02T16:39:56.486660	6.36225100e-05	-2.07633700e-07	-3.06417070e+02	-2.99969500e-01	1.07527800e-11	-2.78969253e+10	7.50085300e-01	2.05323300e-07	3.65319133e+06
5.43555025e+01	2023-02-02T16:39:57.922743	6.44592100e-05	-1.89600400e-07	-3.39974019e+02	-2.99969900e-01	1.32462800e-11	-2.26455956e+10	7.00098600e-01	1.91771100e-07	3.65069919e+06
5.57928270e+01	2023-02-02T16:39:59.360825	6.37062300e-05	-1.73579800e-07	-3.67014077e+02	-2.99970500e-01	9.59640100e-12	-3.12586458e+10	6.50101900e-01	1.75048200e-07	3.71384510e+06
5.72307253e+01	2023-02-02T16:40:00.797908	6.32878200e-05	-1.57819400e-07	-4.01014197e+02	-2.99970000e-01	-2.36664900e-12	1.26748833e+11	6.00111200e-01	1.59880300e-07	3.75350309e+06
5.86692186e+01	2023-02-02T16:40:02.236990	6.32878700e-05	-1.40561000e-07	-4.50251990e+02	-2.99970700e-01	1.27290800e-11	-2.35657801e+10	5.50078900e-01	1.44376800e-07	3.81002280e+06
6.01054560e+01	2023-02-02T16:40:03.673073	6.59652300e-05	-1.20937700e-07	-5.45448028e+02	-2.99969700e-01	1.22581300e-11	-2.44710816e+10	5.00083000e-01	1.26690500e-07	3.94728097e+06
6.15434574e+01	2023-02-02T16:40:05.111155	6.49612000e-05	-9.54374600e-08	-6.80667738e+02	-2.99969300e-01	1.15559000e-11	-2.59581080e+10	4.50094600e-01	1.05277300e-07	4.27532431e+06
6.29804215e+01	2023-02-02T16:40:06.548237	6.56305600e-05	-7.01474200e-08	-9.35609036e+02	-2.99970000e-01	1.22959700e-11	-2.43957980e+10	4.00097200e-01	8.13586900e-08	4.91769472e+06
6.44197418e+01	2023-02-02T16:40:07.987320	6.55468500e-05	-4.87238100e-08	-1.34527349e+03	-2.99969800e-01	1.31159300e-11	-2.28706466e+10	3.50098400e-01	5.74124400e-08	6.09795368e+06
6.58710490e+01	2023-02-02T16:40:09.438403	6.28696300e-05	-3.42563700e-08	-1.83526830e+03	-2.99969900e-01	1.28804500e-11	-2.32887748e+10	3.00078200e-01	3.87913700e-08	7.73569482e+06
6.76366680e+01	2023-02-02T16:40:11.204504	6.37062000e-05	-1.84111100e-08	-3.46020419e+03	-2.99969500e-01	1.27627100e-11	-2.35035898e+10	2.50078400e-01	2.54837100e-08	9.81326502e+06
6.91366610e+01	2023-02-02T16:40:12.704590	7.09854100e-05	-1.08956500e-08	-6.51502297e+03	-2.99970500e-01	1.24053000e-11	-2.41808340e+10	2.00044400e-01	1.75657400e-08	1.13883275e+07
7.06366486e+01	2023-02-02T16:40:14.204676	6.83079800e-05	-7.20706000e-09	-9.47792581e+03	-2.99970500e-01	1.25272600e-11	-2.39454198e+10	1.50050400e-01	1.39420600e-08	1.07624268e+07
7.21367784e+01	2023-02-02T16:40:15.704762	6.81406300e-05	-5.40869900e-09	-1.25983402e+04	-2.99970800e-01	1.19931900e-11	-2.50117608e+10	1.00052300e-01	1.15738500e-08	8.64468608e+06
7.36366731e+01	2023-02-02T16:40:17.203847	6.95629600e-05	2.04399200e-09	3.40328925e+04	-2.99970100e-01	1.22749400e-11	-2.44376021e+10	5.00506400e-02	6.46604500e-09	7.74053382e+06
7.51366504e+01	2023-02-02T16:40:18.703933	6.68018700e-05	1.90131700e-08	3.51345252e+03	-2.99969600e-01	1.26702100e-11	-2.36751877e+10	5.21909100e-05	-1.00944000e-08	-5.17028352e+03
7.72619382e+01	2023-02-02T16:40:20.829056	7.44993900e-05	1.73390800e-07	4.29661724e+02	-2.99970600e-01	1.18922800e-11	-2.52239772e+10	-4.99426400e-02	-7.75447300e-08	6.44049441e+05
7.89491758e+01	2023-02-02T16:40:22.517152	6.69692500e-05	7.83959000e-08	8.54244291e+02	-2.99970100e-01	1.13750600e-11	-2.63708587e+10	-9.99439000e-02	-2.26997900e-08	4.40285571e+06
8.12305396e+01	2023-02-02T16:40:24.798283	7.03996600e-05	6.34243700e-08	1.10997807e+03	-2.99970400e-01	2.14795700e-11	-1.39653820e+10	-1.49941700e-01	-1.18429900e-08	1.26607977e+07
8.27147832e+01	2023-02-02T16:40:26.282368	6.76385600e-05	4.10752500e-08	1.64669868e+03	-2.99970200e-01	1.23884800e-11	-2.42136404e+10	-1.99937200e-01	-9.82644200e-09	2.03468560e+07
8.41990353e+01	2023-02-02T16:40:27.766453	6.80569000e-05	2.37867300e-08	2.86112887e+03	-2.99970200e-01	1.34102600e-11	-2.23687087e+10	-2.49932500e-01	-8.64834600e-09	2.88994566e+07
8.59491734e+01	2023-02-02T16:40:29.517082	8.47905700e-05	3.58726700e-08	2.36365372e+03	-2.99970300e-01	1.32925400e-11	-2.25668157e+10	-2.99927400e-01	-1.12316800e-08	2.67036988e+07
8.74492412e+01	2023-02-02T16:40:31.017168	6.71365600e-05	1.92245300e-08	3.49223414e+03	-2.99969000e-01	1.15853300e-11	-2.58921412e+10	-3.49916600e-01	-1.01035400e-08	3.46330692e+07
8.95741497e+01	2023-02-02T16:40:33.141289	8.90576600e-05	3.48108800e-08	2.55832832e+03	-2.99970000e-01	1.29897700e-11	-2.30927876e+10	-3.99912100e-01	-1.44999700e-08	2.75802019e+07
9.10741588e+01	2023-02-02T16:40:34.641375	6.66345500e-05	2.24501900e-08	2.96810628e+03	-2.99969300e-01	1.19721900e-11	-2.50555078e+10	-4.49942700e-01	-1.43883300e-08	3.12713637e+07
9.31990325e+01	2023-02-02T16:40:36.766497	8.81372600e-05	3.67883200e-08	2.39579464e+03	-2.99970100e-01	1.21403900e-11	-2.47084402e+10	-4.99927600e-01	-1.88201500e-08	2.65634227e+07
9.46990341e+01	2023-02-02T16:40:38.266583	6.71364900e-05	2.81860100e-08	2.38190826e+03	-2.99968900e-01	1.19763800e-11	-2.50467086e+10	-5.49921800e-01	-1.94384100e-08	2.82904723e+07
9.68550558e+01	2023-02-02T16:40:40.422707	6.71365500e-05	3.30764700e-08	2.02973745e+03	-2.99969700e-01	1.24473400e-11	-2.40991007e+10	-5.99918300e-01	-2.22535700e-08	2.69582948e+07
9.88554071e+01	2023-02-02T16:40:42.422821	6.73038400e-05	4.43990900e-08	1.51588332e+03	-2.99970000e-01	1.23632500e-11	-2.42630376e+10	-6.49915800e-01	-2.56052600e-08	2.53821207e+07
1.00808531e+02	2023-02-02T16:40:44.375933	6.79732200e-05	6.08799400e-08	1.11651260e+03	-2.99970100e-01	1.33051500e-11	-2.25454129e+10	-6.99947400e-01	-2.78896400e-08	2.50970396e+07
1.02511561e+02	2023-02-02T16:40:46.079030	5.57575500e-05	6.45989900e-08	8.63133464e+02	-2.99970300e-01	1.29729400e-11	-2.31227694e+10	-7.49925500e-01	-3.76011000e-08	1.99442437e+07
1.04214666e+02	2023-02-02T16:40:47.782128	5.92716500e-05	8.65243100e-08	6.85028866e+02	-2.99970200e-01	1.23464200e-11	-2.42961279e+10	-7.99917800e-01	-6.02158300e-08	1.32841779e+07
