Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.14274714e-01	2023-06-14T16:01:16.660085	-1.00000000e-01	-2.20110000e-08	4.54318295e+06	1	1.00000000e+00	2.91900000e-08	3.42583076e+07
1.01442257e+00	2023-06-14T16:01:17.066244	-1.00000000e-01	-1.27910000e-08	7.81799703e+06	1	9.75000000e-01	1.25100000e-08	7.79376499e+07
1.32832137e+00	2023-06-14T16:01:17.376258	-1.00000000e-01	-8.53010000e-09	1.17231920e+07	1	9.50000000e-01	2.25380000e-08	4.21510338e+07
1.62025995e+00	2023-06-14T16:01:17.664917	-1.00000000e-01	-7.17790000e-09	1.39316513e+07	1	9.25000000e-01	8.54790000e-09	1.08213713e+08
1.92143587e+00	2023-06-14T16:01:17.974811	-1.00000000e-01	-5.53050000e-09	1.80815478e+07	1	9.00000000e-01	7.36030000e-09	1.22277625e+08
2.20825198e+00	2023-06-14T16:01:18.262246	-1.00000000e-01	-5.19930000e-09	1.92333583e+07	1	8.75000000e-01	7.35820000e-09	1.18914952e+08
2.51535980e+00	2023-06-14T16:01:18.569611	-1.00000000e-01	-3.67960000e-09	2.71768671e+07	1	8.50000000e-01	4.71730000e-09	1.80187819e+08
3.35865451e+00	2023-06-14T16:01:19.411653	-1.00000000e-01	-9.37200000e-10	1.06700811e+08	1	8.25000000e-01	1.16150000e-08	7.10288420e+07
4.10463348e+00	2023-06-14T16:01:20.151818	-1.00000000e-01	-1.65400000e-09	6.04594921e+07	1	8.00000000e-01	1.71980000e-09	4.65170369e+08
4.48806912e+00	2023-06-14T16:01:20.541706	-1.00000000e-01	-2.00760000e-09	4.98107193e+07	1	7.75000000e-01	9.09200000e-09	8.52397712e+07
4.78867396e+00	2023-06-14T16:01:20.841701	-1.00000000e-01	-2.30280000e-09	4.34253952e+07	1	7.50000000e-01	9.57700000e-09	7.83126240e+07
5.39580037e+00	2023-06-14T16:01:21.441813	-1.00000000e-01	-6.18220000e-10	1.61754715e+08	1	7.25000000e-01	2.46260000e-09	2.94404288e+08
6.75412995e+00	2023-06-14T16:01:22.807018	-1.00000000e-01	-1.84630000e-09	5.41623788e+07	1	7.00000000e-01	-1.49290000e-09	-4.68886061e+08
7.05369028e+00	2023-06-14T16:01:23.107023	-1.00000000e-01	-6.50650000e-10	1.53692461e+08	1	6.75000000e-01	-1.81500000e-09	-3.71900826e+08
8.01541252e+00	2023-06-14T16:01:24.067029	-1.00000000e-01	4.03120000e-10	-2.48065092e+08	1	6.50000000e-01	-1.60470000e-09	-4.05060136e+08
8.30233366e+00	2023-06-14T16:01:24.347133	-1.00000000e-01	2.06660000e-10	-4.83886577e+08	1	6.25000000e-01	7.14280000e-10	8.75007000e+08
8.88181205e+00	2023-06-14T16:01:24.927143	-1.00000000e-01	-2.37520000e-10	4.21017178e+08	1	6.00000000e-01	4.97810000e-10	1.20527912e+09
