Time elapsed	Time stamp	Source Voltage	Source Current	Gate Voltage	Gate Current	Drain Voltage	Drain Current	Loop2 Index
4.53103388e+01	23-06-02 15:26:24	6.82861400e-05	9.10441800e-07	1.00016800e+00	7.11057900e-12	-2.99925800e-01	-9.15407200e-07	66
4.59195133e+01	23-06-02 15:26:25	6.87042800e-05	9.20729100e-07	1.00016800e+00	7.33771200e-12	-2.99926700e-01	-9.24546000e-07	67
4.65451479e+01	23-06-02 15:26:25	6.75334300e-05	9.28369000e-07	1.00016700e+00	7.48913500e-12	-2.99926800e-01	-9.66903400e-07	68
4.71542896e+01	23-06-02 15:26:26	6.92063500e-05	1.06743100e-06	1.00016700e+00	7.16946500e-12	-2.99926100e-01	-9.36889000e-07	69
4.77631932e+01	23-06-02 15:26:27	6.92900200e-05	9.42360800e-07	1.00016800e+00	7.45969100e-12	-2.99925200e-01	-9.41645000e-07	70
4.83726773e+01	23-06-02 15:26:27	6.92064100e-05	9.62083500e-07	1.00016700e+00	7.47651600e-12	-2.99926800e-01	-9.76135200e-07	71
4.89976612e+01	23-06-02 15:26:28	6.87044000e-05	9.74901700e-07	1.00016700e+00	7.19890800e-12	-2.99926800e-01	-9.83877000e-07	72
4.96071830e+01	23-06-02 15:26:28	6.92900200e-05	9.89219800e-07	1.00016700e+00	7.28723800e-12	-2.99925900e-01	-9.95044600e-07	73
5.02167125e+01	23-06-02 15:26:29	6.88718600e-05	9.93891100e-07	1.00016700e+00	7.14002100e-12	-2.99927500e-01	-9.98434000e-07	74
5.08410130e+01	23-06-02 15:26:30	6.86207200e-05	1.00234300e-06	1.00016800e+00	7.15264000e-12	-2.99926900e-01	-1.00882600e-06	75
5.14667359e+01	23-06-02 15:26:30	6.82024200e-05	1.01046400e-06	1.00016800e+00	7.42604200e-12	-2.99927500e-01	-1.00473600e-06	76
5.20925228e+01	23-06-02 15:26:31	6.98754700e-05	1.00948700e-06	1.00016700e+00	7.35033100e-12	-2.99927100e-01	-1.03304800e-06	77
5.27007980e+01	23-06-02 15:26:32	6.91227000e-05	1.04454700e-06	1.00016800e+00	7.29144500e-12	-2.99926700e-01	-1.05453400e-06	78
5.33101744e+01	23-06-02 15:26:32	6.94573100e-05	1.05962200e-06	1.00016900e+00	7.03066100e-12	-2.99927800e-01	-1.05379200e-06	79
5.39195633e+01	23-06-02 15:26:33	6.96245400e-05	1.05835200e-06	1.00016700e+00	7.34612500e-12	-2.99927200e-01	-1.07985000e-06	80
5.45289301e+01	23-06-02 15:26:33	6.96244800e-05	1.10054800e-06	1.00016800e+00	7.58167100e-12	-2.99927900e-01	-1.11418300e-06	81
5.51540102e+01	23-06-02 15:26:34	6.94572500e-05	1.12767100e-06	1.00016800e+00	7.41763000e-12	-2.99927100e-01	-1.15031700e-06	82
5.57631616e+01	23-06-02 15:26:35	6.85370500e-05	1.15290700e-06	1.00016800e+00	7.35874300e-12	-2.99927600e-01	-1.11887800e-06	83
5.63889766e+01	23-06-02 15:26:35	6.74495500e-05	1.11032800e-06	1.00016800e+00	6.90027000e-12	-2.99927400e-01	-1.10688200e-06	84
5.69976314e+01	23-06-02 15:26:36	6.91227300e-05	1.12609800e-06	1.00016800e+00	-7.44481000e-11	-2.99927300e-01	-1.14252900e-06	85
5.76080089e+01	23-06-02 15:26:36	6.85371300e-05	1.12832100e-06	1.00016800e+00	-1.22531100e-10	-2.99928000e-01	-1.14972900e-06	86
5.82174018e+01	23-06-02 15:26:37	6.90390600e-05	1.14417000e-06	1.00016700e+00	6.79403200e-11	-2.99927200e-01	-1.16253400e-06	87
5.88414529e+01	23-06-02 15:26:38	6.93735500e-05	1.16475400e-06	1.00029200e+00	-1.74340700e-10	-2.99927300e-01	-1.16782400e-06	88
5.94502673e+01	23-06-02 15:26:38	6.92901400e-05	1.17773700e-06	1.00017000e+00	2.25094000e-11	-2.99927000e-01	-1.18164800e-06	89
6.00927467e+01	23-06-02 15:26:39	6.89552500e-05	1.17808300e-06	1.00017000e+00	8.60577400e-10	-2.99927400e-01	-1.18574700e-06	90
6.07167814e+01	23-06-02 15:26:40	6.90389100e-05	1.18300200e-06	1.00016400e+00	5.46847200e-10	-2.99927700e-01	-1.18606200e-06	91
6.13411304e+01	23-06-02 15:26:40	6.88717400e-05	1.18845600e-06	1.00016800e+00	1.34093900e-09	-2.99926700e-01	-1.20206700e-06	92
6.19518566e+01	23-06-02 15:26:41	6.95408300e-05	1.09747600e-06	1.00016700e+00	1.02258900e-07	-2.99927500e-01	-1.20652000e-06	93
6.28102944e+01	23-06-02 15:26:42	6.92898800e-05	1.11159400e-06	1.00016800e+00	1.02273600e-07	-2.99928000e-01	-1.21412600e-06	94
6.34177463e+01	23-06-02 15:26:42	6.84534300e-05	1.22538900e-06	1.00016800e+00	1.30328800e-11	-2.99928000e-01	-1.32519000e-06	95
6.42923787e+01	23-06-02 15:26:43	6.87881900e-05	1.37536200e-06	1.00016700e+00	7.24517600e-12	-2.99927600e-01	-1.30998400e-06	96
6.49046688e+01	23-06-02 15:26:44	6.92063500e-05	1.35074100e-06	1.00016700e+00	7.24938200e-12	-2.99925700e-01	-1.33100800e-06	97
6.55130377e+01	23-06-02 15:26:44	6.92899900e-05	1.41149600e-06	1.00016700e+00	7.03486700e-12	-2.99927200e-01	-1.38185300e-06	98
6.61236018e+01	23-06-02 15:26:45	6.92064600e-05	1.41606300e-06	1.00016800e+00	7.30406200e-12	-2.99926400e-01	-1.40402600e-06	99
6.67479636e+01	23-06-02 15:26:46	7.08792300e-05	1.46246000e-06	1.00016800e+00	7.01804300e-12	-2.99926600e-01	-1.37951800e-06	100
6.73570339e+01	23-06-02 15:26:46	6.98755900e-05	1.41474400e-06	1.00016800e+00	7.48913500e-12	-2.99927600e-01	-1.40687500e-06	101
6.79663434e+01	23-06-02 15:26:47	1.12285500e-04	1.40375100e-06	1.00016700e+00	7.22835100e-12	-2.99926300e-01	-8.30585600e-07	102
6.85911749e+01	23-06-02 15:26:47	6.91225300e-05	7.10765300e-07	1.00016700e+00	7.40080500e-12	-2.99926800e-01	-6.61995000e-07	103
6.92014288e+01	23-06-02 15:26:48	6.99590600e-05	6.91294300e-07	1.00016900e+00	7.24517600e-12	-2.99926500e-01	-7.22442000e-07	104
6.98100794e+01	23-06-02 15:26:49	6.93734900e-05	7.17879400e-07	1.00016700e+00	7.16525900e-12	-2.99927500e-01	-7.15856800e-07	105
7.04173877e+01	23-06-02 15:26:49	6.81187400e-05	6.85757900e-07	1.00016800e+00	7.21573300e-12	-2.99927200e-01	-6.80185900e-07	106
7.10131748e+01	23-06-02 15:26:50	6.87043100e-05	6.81839700e-07	1.00016900e+00	7.36715600e-12	-2.99926700e-01	-6.53937000e-07	107
7.16221525e+01	23-06-02 15:26:50	6.86207200e-05	6.68319000e-07	1.00016800e+00	7.14002200e-12	-2.99925900e-01	-6.42999500e-07	108
7.22479331e+01	23-06-02 15:26:51	6.82861400e-05	6.33637800e-07	1.00016800e+00	7.11057900e-12	-2.99927800e-01	-5.72873800e-07	109
7.28570160e+01	23-06-02 15:26:52	7.06281900e-05	7.24756400e-07	1.00016700e+00	7.45969100e-12	-2.99927000e-01	-7.88304900e-07	110
7.34647355e+01	23-06-02 15:26:52	6.95408300e-05	7.50871300e-07	1.00016800e+00	7.14002100e-12	-2.99926100e-01	-7.50667000e-07	111
7.40919436e+01	23-06-02 15:26:53	6.86205700e-05	7.43210400e-07	1.00016800e+00	7.27461900e-12	-2.99926600e-01	-7.46778900e-07	112
7.47007528e+01	23-06-02 15:26:54	6.89552700e-05	7.44878100e-07	1.00016800e+00	7.02645400e-12	-2.99925800e-01	-7.48750500e-07	113
7.53107047e+01	23-06-02 15:26:54	6.84534600e-05	7.54298000e-07	1.00016700e+00	7.49754500e-12	-2.99927200e-01	-7.52205400e-07	114
7.59205511e+01	23-06-02 15:26:55	6.85371100e-05	7.56272500e-07	1.00016900e+00	7.25779500e-12	-2.99926200e-01	-7.65106900e-07	115
7.65292234e+01	23-06-02 15:26:55	6.82024200e-05	7.68462900e-07	1.00016800e+00	7.40921700e-12	-2.99926700e-01	-7.65848500e-07	116
7.71538493e+01	23-06-02 15:26:56	6.82859700e-05	7.87436800e-07	1.00016800e+00	6.90868200e-12	-2.99927500e-01	-7.92452500e-07	117
7.77632758e+01	23-06-02 15:26:57	6.92061700e-05	7.82917100e-07	1.00016800e+00	7.03066100e-12	-2.99927300e-01	-8.45877700e-07	118
7.83726862e+01	23-06-02 15:26:57	6.85370800e-05	8.22366300e-07	1.00016800e+00	7.33350600e-12	-2.99928000e-01	-7.91079200e-07	119
7.89976172e+01	23-06-02 15:26:58	6.92061200e-05	8.12168800e-07	1.00016700e+00	7.09375400e-12	-2.99926000e-01	-8.19006200e-07	120
7.96072613e+01	23-06-02 15:26:58	6.82862000e-05	8.49380400e-07	1.00016800e+00	7.41763000e-12	-2.99927000e-01	-7.99926800e-07	121
8.02166559e+01	23-06-02 15:26:59	6.87044000e-05	8.51638900e-07	1.00016700e+00	7.29144400e-12	-2.99926900e-01	-9.13428600e-07	122
8.08424056e+01	23-06-02 15:27:00	6.91225600e-05	9.08863100e-07	1.00016800e+00	7.05589900e-12	-2.99927100e-01	-8.78846900e-07	123
8.14486507e+01	23-06-02 15:27:00	6.92897600e-05	8.90496000e-07	1.00016800e+00	7.38398100e-12	-2.99927400e-01	-8.97402400e-07	124
8.20444842e+01	23-06-02 15:27:01	6.75332900e-05	8.68264300e-07	1.00016900e+00	7.21993800e-12	-2.99926700e-01	-8.43319200e-07	125
8.26538983e+01	23-06-02 15:27:02	6.78678600e-05	8.42971400e-07	1.00016800e+00	7.58587700e-12	-2.99926600e-01	-8.23330100e-07	126
8.32634576e+01	23-06-02 15:27:02	6.82024200e-05	7.90232200e-07	1.00016800e+00	7.17367100e-12	-2.99924500e-01	-8.74088100e-07	127
8.38725316e+01	23-06-02 15:27:03	6.70312100e-05	7.40490800e-07	1.00016700e+00	6.90027000e-12	-2.99927400e-01	-7.32009000e-07	128
8.44984069e+01	23-06-02 15:27:03	6.70310700e-05	7.00890100e-07	1.00016800e+00	6.88765000e-12	-2.99926000e-01	-6.93232700e-07	129
8.51072278e+01	23-06-02 15:27:04	6.91224100e-05	7.12907100e-07	1.00016800e+00	7.03486800e-12	-2.99923900e-01	-4.89631600e-07	130
8.57335178e+01	23-06-02 15:27:05	6.73658800e-05	6.26813200e-07	1.00016700e+00	7.32929900e-12	-2.99939700e-01	-5.74532800e-07	131
8.65787587e+01	23-06-02 15:27:05	6.79514500e-05	5.75369800e-07	1.00016800e+00	7.18628900e-12	-2.99926900e-01	-6.01973800e-07	132
8.74201317e+01	23-06-02 15:27:06	6.81188000e-05	6.03472500e-07	1.00016800e+00	7.00963000e-12	-2.99926800e-01	-5.97988600e-07	133
8.80297844e+01	23-06-02 15:27:07	6.80350300e-05	6.00241300e-07	1.00016800e+00	7.05169200e-12	-2.99928400e-01	-8.82689000e-07	134
8.86538340e+01	23-06-02 15:27:08	6.82023200e-05	8.97852200e-07	1.00016700e+00	7.23676400e-12	-2.99928000e-01	-8.75060100e-07	135
8.92789150e+01	23-06-02 15:27:08	6.87044400e-05	8.93229400e-07	1.00016700e+00	7.21994000e-12	-2.99926300e-01	-8.77811300e-07	136
8.99043035e+01	23-06-02 15:27:09	6.77006900e-05	8.99820900e-07	1.00016800e+00	7.06851700e-12	-2.99925600e-01	-9.06296300e-07	137
9.05297622e+01	23-06-02 15:27:09	6.77841300e-05	8.98100900e-07	1.00016800e+00	7.15684600e-12	-2.99927400e-01	-9.00491000e-07	138
9.11538120e+01	23-06-02 15:27:10	6.75332000e-05	8.92476100e-07	1.00016700e+00	7.35453700e-12	-2.99926900e-01	-8.38089700e-07	139
9.17632144e+01	23-06-02 15:27:11	6.81187400e-05	8.18573900e-07	1.00016800e+00	6.99280600e-12	-2.99927200e-01	-8.21948700e-07	140
9.23724208e+01	23-06-02 15:27:11	6.92897900e-05	7.77598000e-07	1.00016700e+00	7.21573300e-12	-2.99926800e-01	-8.13602100e-07	141
9.29975384e+01	23-06-02 15:27:12	6.74496200e-05	8.23670700e-07	1.00016900e+00	6.98018700e-12	-2.99927300e-01	-8.18889300e-07	142
9.36071012e+01	23-06-02 15:27:12	6.73658200e-05	8.01904100e-07	1.00016900e+00	7.46810300e-12	-2.99926500e-01	-8.18016200e-07	143
9.42166141e+01	23-06-02 15:27:13	6.83697300e-05	8.22532300e-07	1.00016900e+00	7.02645500e-12	-2.99926300e-01	-8.15916600e-07	144
9.48423119e+01	23-06-02 15:27:14	6.93734100e-05	8.13885400e-07	1.00016800e+00	7.04328000e-12	-2.99927200e-01	-8.11018800e-07	145
9.54508166e+01	23-06-02 15:27:14	6.92899400e-05	8.10158600e-07	1.00016900e+00	7.03066200e-12	-2.99933000e-01	-7.48499700e-07	146
9.60605503e+01	23-06-02 15:27:15	6.87041100e-05	7.28974600e-07	1.00016700e+00	6.92971300e-12	-2.99926200e-01	-7.11156500e-07	147
9.66696019e+01	23-06-02 15:27:16	6.74494600e-05	7.10622700e-07	1.00016700e+00	7.18629000e-12	-2.99925900e-01	-6.33162500e-07	148
9.72789491e+01	23-06-02 15:27:16	6.86205400e-05	6.29991100e-07	1.00016800e+00	7.11057900e-12	-2.99927900e-01	-6.30713500e-07	149
9.79046693e+01	23-06-02 15:27:17	6.92061700e-05	6.29139900e-07	1.00016700e+00	7.21152700e-12	-2.99926800e-01	-6.20765100e-07	150
9.85131548e+01	23-06-02 15:27:17	6.90388000e-05	6.22156000e-07	1.00016700e+00	7.21573300e-12	-2.99926900e-01	-6.32211900e-07	151
9.91228967e+01	23-06-02 15:27:18	6.80351300e-05	6.42834000e-07	1.00016800e+00	7.58587700e-12	-2.99927100e-01	-6.58884000e-07	152
9.97479345e+01	23-06-02 15:27:19	6.80351500e-05	6.48518000e-07	1.00016800e+00	7.19049600e-12	-2.99926100e-01	-6.57328900e-07	153
1.00357434e+02	23-06-02 15:27:19	6.82025000e-05	8.27289400e-07	1.00016700e+00	7.22414500e-12	-2.99927800e-01	-6.65917300e-07	154
1.00966712e+02	23-06-02 15:27:20	6.77841000e-05	6.70338900e-07	1.00016800e+00	8.17894800e-12	-2.99928200e-01	-7.22152700e-07	155
1.01591158e+02	23-06-02 15:27:20	6.88716000e-05	8.83611800e-07	1.00016800e+00	7.01804300e-12	-2.99927800e-01	-8.81239500e-07	156
1.02201578e+02	23-06-02 15:27:21	6.91225600e-05	9.60559300e-07	1.00016800e+00	-3.74983600e-11	-2.99926800e-01	-8.84760100e-07	157
1.02810000e+02	23-06-02 15:27:22	6.83697900e-05	9.02203600e-07	1.00016800e+00	1.38741100e-11	-2.99917500e-01	-1.27313900e-06	158
1.03419591e+02	23-06-02 15:27:22	7.12974300e-05	3.19754200e-06	1.00016900e+00	6.84558900e-12	-2.99928300e-01	-9.20203600e-07	159
1.04028665e+02	23-06-02 15:27:23	6.97917400e-05	9.18461600e-07	1.00016700e+00	-4.80133600e-11	-2.99926700e-01	-9.18909700e-07	160
1.04653917e+02	23-06-02 15:27:24	6.90388800e-05	9.17821600e-07	1.00016800e+00	-2.54271100e-11	-2.99927700e-01	-9.22314100e-07	161
1.05263149e+02	23-06-02 15:27:24	6.86207500e-05	9.24646600e-07	1.00016200e+00	-1.20520300e-11	-2.99928500e-01	-5.04279700e-07	162
1.06614939e+02	23-06-02 15:27:25	6.53574500e-05	-3.98482400e-08	1.00017200e+00	4.28543000e-07	-2.99927700e-01	-1.36469200e-07	163
1.08020001e+02	23-06-02 15:27:27	6.69474300e-05	-7.69540700e-08	1.00017100e+00	1.61614400e-07	-2.99927500e-01	-9.77542200e-08	164
1.08927044e+02	23-06-02 15:27:28	6.70310700e-05	-5.01160500e-08	1.00017100e+00	1.40260200e-07	-2.99926500e-01	-9.07098200e-08	165
1.09582540e+02	23-06-02 15:27:28	6.79512200e-05	-4.43886900e-08	1.00016900e+00	1.31324900e-07	-2.99927300e-01	-8.77171200e-08	166
1.10240047e+02	23-06-02 15:27:29	6.84529700e-05	-4.13444700e-08	1.00017000e+00	1.27333500e-07	-2.99927200e-01	-8.64279200e-08	167
1.10894857e+02	23-06-02 15:27:30	6.26810000e-05	-3.90108900e-08	1.00017000e+00	1.23191700e-07	-2.99926800e-01	-8.35508400e-08	168
1.11817694e+02	23-06-02 15:27:31	6.30990600e-05	-3.79187000e-08	1.00017000e+00	1.19129200e-07	-2.99927200e-01	-8.07557400e-08	169
1.12473147e+02	23-06-02 15:27:31	6.30990000e-05	-3.71568300e-08	1.00016900e+00	1.14518000e-07	-2.99928100e-01	-7.43700400e-08	170
1.13129218e+02	23-06-02 15:27:32	6.34336900e-05	-3.66370700e-08	1.00017000e+00	1.08859000e-07	-2.99927400e-01	-7.17466700e-08	171
1.13785488e+02	23-06-02 15:27:33	6.33502200e-05	-3.62129700e-08	1.00016800e+00	1.05377300e-07	-2.99927000e-01	-6.86707300e-08	172
1.14442309e+02	23-06-02 15:27:33	6.38518900e-05	-3.59038400e-08	1.00016900e+00	1.03332400e-07	-2.99927800e-01	-6.71744400e-08	173
1.15098334e+02	23-06-02 15:27:34	6.46883900e-05	-3.56540800e-08	1.00016800e+00	1.02122400e-07	-2.99926300e-01	-6.65339000e-08	174
1.15755107e+02	23-06-02 15:27:35	6.36009200e-05	-3.54624400e-08	1.00016900e+00	1.02179300e-07	-2.99928000e-01	-6.69158200e-08	175
