Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;411660,122176584;99744,4651354664;423571,734793058;13,6201683685574;12,9297369673556
2;79431,5338134766;-98403,249063917;-196532,151073771;219791,004893328;-116,597034828182;19,8465239498923
3;63095,0927734375;34049,4180220919;406591,894218775;408015,111622174;85,2130217958226;24,9506549370057
4;50118,4463500977;-144978,704975214;76073,9382615638;163725,590482717;152,312884385797;29,9491509243857
5;39810,1806640625;1678841,67443911;-454367,925544766;1739241,09300504;-15,1439449795777;33,0857089164666
6;31622,8866577148;1177156,22803092;-240586,035103193;1201490,08546831;-11,5509773963577;35,3665149107081
7;25118,8278198242;1279620,41913155;-500191,817969172;1373906,93710372;-21,3500699478497;37,6029519050617
8;19952,7740478516;1646944,30704418;-417180,694168933;1698960,05900448;-14,2143759260467;39,8399068994139
9;15848,6366271973;1275580,63704017;-22437,6213674962;1275777,96204686;-1,00773593010177;44,011735888881
10;12588,9778137207;1327794,87342137;-29688,7563540384;1328126,74400372;-1,28088839752123;47,1342248809975
11;9999,99046325684;1646847,61227037;-45238,0317180705;1647468,82749093;-1,57348902812018;48,4298278777264
12;7943,15338134766;1372900,6672723;-40281,9595779178;1373491,49195187;-1,68061999748358;54,5013158623974
13;6309,50927734375;1379956,61286601;-26477,487961372;1380210,60377081;-1,0992100570818;59,4985568497806
14;5011,79695129395;1355867,91993395;75166,5106359267;1357949,85939364;3,17311135662389;62,6799138417484
15;3980,99422454834;1365134,86319386;71423,6073113276;1367002,02135501;2,99497395936198;65,9016838336142
16;3162,2052192688;1404697,4785602;92725,2293175926;1407754,58600759;3,77666211038581;69,9215018234652
17;2511,85894012451;1443929,44748552;118022,524447536;1448744,82418155;4,67279987420356;73,0936228154563
18;1995,2654838562;1427468,55725153;91531,2195752277;1430400,10000653;3,66886034594261;77,2493448049642
19;1584,91730690002;1414783,1001412;123118,246899191;1420130,03741372;4,97350405058992;81,3045977947256
20;1258,90970230103;1424863,44152475;138090,373760849;1431539,30379825;5,53552218136683;85,3991857843878
21;999,987125396729;1450216,35679935;110372,245526039;1454410,36647531;4,35224446430576;89,5661137738673
22;794,321298599243;1474105,54493743;180674,358947727;1485136,48584783;6,98763006369951;93,627619763613
23;630,959868431091;1511876,31682107;201861,715958384;1525292,80786809;7,60500220703054;97,7550987531921
24;501,185655593872;1509379,16724837;209709,646231059;1523877,8186737;7,90990554581701;101,905909742712
25;398,106873035431;1538730,79116016;227535,671771376;1555462,93096069;8,41150328986427;106,045130732262
26;316,224992275238;1570589,86608617;266302,789866713;1593006,49821128;9,62331356531846;110,100948722022
27;251,18887424469;2069490,79336786;337626,661827695;2096850,95002274;9,2658764273561;114,25649171153
28;199,530273675919;1695574,65509636;357778,576943769;1732910,53465696;11,915042544932;119,282103698842
29;158,488750457764;1661549,7644493;375545,676430626;1703461,82077183;12,7360691053554;124,293590686189
30;125,888735055923;1715677,28912691;440960,637070686;1771438,63677849;14,4140844906204;129,44217367319
31;99,9998301267624;1334631,03079044;623038,847449405;1472894,22355437;25,0243325300381;136,347648655755
32;79,4325023889542;2137245,62091847;455726,209010154;2185292,93727728;12,0369461646567;140,534695645184
33;63,0952417850494;2451849,40447792;-64144,3408014676;2452688,32074024;-1,49860830461305;142,89284563923
34;50,119124352932;83188,2865537361;-1878285,18480608;1880126,46555538;-87,4640566075222;145,287719633184
35;39,8103147745132;1984319,00520337;774523,18852194;2130119,26519843;21,3217910826093;157,798891601596
36;31,6230580210686;2514593,50148284;579378,727664218;2580476,73652943;12,9748839719794;162,143945590626
37;25,1182354986668;2118563,94729466;1061448,59033685;2369596,23326524;26,6119082772104;166,614525579339
38;19,952654838562;2342949,66241511;1290090,21427429;2674648,73984929;28,8383463998117;171,164225567852
39;15,8483162522316;2368454,96738908;1642235,59094194;2882102,820634;34,7366045756323;174,830776558595
40;12,5886872410774;2942281,47843569;1860360,86530586;3481086,44642837;32,3045594341219;177,744793551238
41;9,99984331429005;3154021,73649556;2025251,55287109;3748265,86126081;32,7052171562765;180,931388543192
42;7,94301740825176;2215071,41196729;2458365,12816909;3309093,60150368;47,980062030505;184,173676535006
43;6,30959402769804;3153533,58593635;2980438,03714446;4339099,55761401;43,3835899933764;189,413153521778
44;5,01179601997137;3691439,52895354;2955091,23019156;4728561,08924013;38,6781603411544;193,674526511019
45;3,98105476051569;4766058,83335483;4008176,80116149;6227423,06836213;40,063281468611;197,113733502336
46;3,16224759444594;4353691,88493743;3793942,22318714;5774827,32398574;41,0699046659558;202,988437487503
47;2,51189339905977;5538965,66211017;4158393,7892538;6926209,60645433;36,8974910593116;206,669621478209
48;1,99524220079184;4019103,12222194;5184515,94481812;6559908,19212643;52,2166991157554;210,576245468346
49;1,5849363990128;6815155,44090046;5868010,64603632;8993324,89269851;40,7292321595718;220,443296443434
50;1,25891529023647;6335009,17042722;6214360,21630201;8874154,27448465;44,4491784648284;224,887198432214
51;1,00000761449337;8026174,21893563;7310522,82430081;10856482,6973256;42,3283632988274;231,438967415673
52;0,794330844655633;8962739,72198104;8198513,83247192;12146865,1258343;42,450185812692;236,719390402341
53;0,630956492386758;10119078,0415911;9046998,74768271;13573648,2477035;41,7984227923362;242,503745387737
54;0,501182512380183;11163888,4031137;9804824,48178165;14858229,6184882;41,2916244160823;249,079866371134
55;0,398104020860046;12667920,1077902;10845807,216526;16676562,4166194;40,5689220781736;256,635552352058
56;0,31622766982764;14131575,7974088;11838601,5204304;18435127,3518099;39,9542913669311;265,303244330174
57;0,251187884714454;15622049,0282324;12943480,5845093;20287486,4259243;39,643081314391;275,536967304336
58;0,199528585653752;17187046,5977925;14179226,0347014;22281046,2433397;39,5224578886963;287,444365274273
59;0,15848854673095;18619427,8194214;15785201,7786616;24410155,4176884;40,2906530792818;301,675663238342
60;0,125888618640602;20510603,3125696;17548204,1732393;26993042,0284799;40,5492188304801;318,991662194623
61;0,0999989424599335;22062710,4599673;19477630,1836168;29430278,1232202;41,4390413686151;339,985902141618
