Time elapsed	Time stamp	Source Voltage	Source Current	Drain Voltage	Drain Current	Loop1 Index	Gate Voltage	Gate Current
s		V	A	V	A		V	A

2.68531157e+02	23-06-02 15:42:27	6.70303700e-05	-8.81638300e-08	-9.94423800e-03	-1.09030300e-07	1	1.00016900e+00	1.92582200e-07
2.69904386e+02	23-06-02 15:42:28	6.69469600e-05	-7.40435800e-08	-9.94565900e-03	-9.93285800e-08	1	9.50154400e-01	1.73195200e-07
2.71269427e+02	23-06-02 15:42:29	6.67798200e-05	-6.52219800e-08	-9.94424000e-03	-8.96277700e-08	1	9.00124900e-01	1.56281700e-07
2.72630699e+02	23-06-02 15:42:31	6.71981900e-05	-5.78789900e-08	-9.94498500e-03	-8.01490400e-08	1	8.50134600e-01	1.40008500e-07
2.73982934e+02	23-06-02 15:42:32	6.77835500e-05	-5.08832000e-08	-9.94506900e-03	-7.07899500e-08	1	8.00112100e-01	1.23858800e-07
2.75341838e+02	23-06-02 15:42:33	6.77835800e-05	-4.44012200e-08	-9.94548800e-03	-6.15587700e-08	1	7.50112400e-01	1.07406200e-07
2.76701137e+02	23-06-02 15:42:35	6.37677200e-05	-3.85201100e-08	-9.94473800e-03	-5.22956700e-08	1	7.00155300e-01	9.06589200e-08
2.78342032e+02	23-06-02 15:42:36	6.52736400e-05	-3.10065700e-08	-9.94441000e-03	-4.26276200e-08	1	6.50135400e-01	7.46582400e-08
2.79701379e+02	23-06-02 15:42:38	6.51900800e-05	-2.29908000e-08	-9.94700600e-03	-3.36221200e-08	1	6.00114500e-01	5.89809200e-08
2.81341781e+02	23-06-02 15:42:39	6.66959400e-05	-1.37843600e-08	-9.94649800e-03	-2.19474800e-08	1	5.50120000e-01	4.03802800e-08
2.82716914e+02	23-06-02 15:42:41	6.77000500e-05	-6.30863100e-09	-9.94457200e-03	-1.08563300e-08	1	5.00117400e-01	2.15488200e-08
2.84170125e+02	23-06-02 15:42:42	6.80344800e-05	-2.16082100e-09	-9.94431500e-03	-4.43824300e-09	1	4.50126300e-01	9.55308400e-09
2.85576528e+02	23-06-02 15:42:44	6.96239000e-05	7.04454800e-10	-9.94372700e-03	-8.48715300e-10	1	4.00152800e-01	3.37885500e-09
2.86998137e+02	23-06-02 15:42:45	6.89546300e-05	3.44169800e-09	-9.94398200e-03	2.41278100e-09	1	3.50123600e-01	-1.83466400e-09
2.88404602e+02	23-06-02 15:42:46	6.92055900e-05	5.90614700e-09	-9.94348000e-03	5.50311800e-09	1	3.00100100e-01	-6.16130400e-09
2.89810491e+02	23-06-02 15:42:48	7.05439900e-05	7.78667500e-09	-9.94314800e-03	7.18183300e-09	1	2.50111200e-01	-7.67244700e-09
2.91217003e+02	23-06-02 15:42:49	6.97913600e-05	8.49116300e-09	-9.94314700e-03	7.26190700e-09	1	2.00057800e-01	-7.38040200e-09
2.92642264e+02	23-06-02 15:42:51	6.94567000e-05	7.62058800e-09	-9.94330900e-03	7.20915800e-09	1	1.50064400e-01	-7.11643600e-09
2.94062268e+02	23-06-02 15:42:52	6.98747200e-05	7.30580900e-09	-9.94406100e-03	7.31510200e-09	1	1.00063700e-01	-7.45762200e-09
2.95486605e+02	23-06-02 15:42:54	7.07950400e-05	7.75648800e-09	-9.94289000e-03	7.93501500e-09	1	5.00644600e-02	-7.82966300e-09
2.96904461e+02	23-06-02 15:42:55	7.12968500e-05	9.88217100e-09	-9.94355300e-03	9.16272900e-09	1	6.54632200e-05	-9.11658000e-09
2.98326303e+02	23-06-02 15:42:56	7.15479000e-05	1.97599000e-08	-9.94263600e-03	1.27504300e-08	1	-4.99361500e-02	-1.39150700e-08
2.99748194e+02	23-06-02 15:42:58	7.41408500e-05	4.94224200e-08	-9.94246800e-03	2.24043200e-08	1	-9.99388700e-02	-1.59652100e-08
3.01170053e+02	23-06-02 15:42:59	6.60266000e-05	-2.00434100e-08	-9.93987300e-03	4.27264000e-08	1	-1.49936300e-01	-1.82567600e-08
3.03220981e+02	23-06-02 15:43:01	6.46045100e-05	-3.27584200e-08	-9.94298000e-03	5.86183300e-08	1	-1.99934400e-01	-2.38738600e-08
3.04873054e+02	23-06-02 15:43:03	6.88704300e-05	-3.56950100e-08	-9.94381500e-03	7.53259500e-08	1	-2.49948200e-01	-3.17538200e-08
3.06296289e+02	23-06-02 15:43:04	6.41862000e-05	-3.73643300e-08	-9.94281100e-03	8.24982400e-08	1	-2.99963800e-01	-3.80063600e-08
3.07732774e+02	23-06-02 15:43:06	6.48553200e-05	-4.14023900e-08	-9.94272400e-03	8.92906600e-08	1	-3.49943200e-01	-4.13400800e-08
3.08888919e+02	23-06-02 15:43:07	6.46044500e-05	-3.62228800e-08	-9.94422500e-03	9.09166000e-08	1	-3.99967700e-01	-4.24717500e-08
3.10045232e+02	23-06-02 15:43:08	6.48551800e-05	-3.63840300e-08	-9.94339700e-03	8.98601000e-08	1	-4.49974500e-01	-3.69590300e-08
3.11466839e+02	23-06-02 15:43:09	6.36006600e-05	-3.68180900e-08	-9.94323300e-03	8.31642800e-08	1	-4.99956400e-01	-3.54210200e-08
3.12895006e+02	23-06-02 15:43:11	6.39353000e-05	-3.65164900e-08	-9.94280500e-03	8.07877000e-08	1	-5.49924300e-01	-3.29274900e-08
3.14315901e+02	23-06-02 15:43:12	6.49391100e-05	-3.68414000e-08	-9.94364500e-03	8.03989000e-08	1	-5.99946700e-01	-3.38943900e-08
