Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

2.03849347e+02	2023-06-05T13:15:42.349862	-5.00000000e-02	-4.60840000e-09	1.08497526e+07	1	1.00000000e+00	5.28330000e-09	1.89275642e+08
2.04152267e+02	2023-06-05T13:15:42.652019	-5.00000000e-02	-2.84010000e-09	1.76050139e+07	1	9.75000000e-01	3.11080000e-09	3.13424200e+08
2.04519290e+02	2023-06-05T13:15:43.019239	-5.00000000e-02	-1.16460000e-09	4.29331959e+07	1	9.50000000e-01	5.64100000e-10	1.68409856e+09
2.05879907e+02	2023-06-05T13:15:44.380009	-5.00000000e-02	-1.62270000e-09	3.08128428e+07	1	9.25000000e-01	7.49720000e-10	1.23379395e+09
2.06576718e+02	2023-06-05T13:15:45.076996	-5.00000000e-02	-4.21750000e-10	1.18553646e+08	1	9.00000000e-01	-1.90720000e-09	-4.71895973e+08
2.06871995e+02	2023-06-05T13:15:45.371744	-5.00000000e-02	1.80880000e-09	-2.76426360e+07	1	8.75000000e-01	-1.18920000e-10	-7.35788766e+09
2.07577791e+02	2023-06-05T13:15:46.077938	-5.00000000e-02	-1.02970000e-10	4.85578324e+08	1	8.50000000e-01	-2.10620000e-09	-4.03570411e+08
2.07881092e+02	2023-06-05T13:15:46.381348	-5.00000000e-02	5.57900000e-10	-8.96217960e+07	1	8.25000000e-01	-2.06850000e-09	-3.98839739e+08
2.08532982e+02	2023-06-05T13:15:47.032762	-5.00000000e-02	1.01440000e-09	-4.92902208e+07	1	8.00000000e-01	-2.78350000e-10	-2.87407940e+09
2.09765713e+02	2023-06-05T13:15:48.265417	-5.00000000e-02	3.10210000e-10	-1.61181135e+08	1	7.75000000e-01	-1.62000000e-09	-4.78395062e+08
2.10079134e+02	2023-06-05T13:15:48.579422	-5.00000000e-02	1.96310000e-09	-2.54699200e+07	1	7.50000000e-01	-2.59250000e-09	-2.89296046e+08
2.10365085e+02	2023-06-05T13:15:48.864923	-5.00000000e-02	1.89890000e-09	-2.63310338e+07	1	7.25000000e-01	-2.44020000e-09	-2.97106795e+08
2.10662579e+02	2023-06-05T13:15:49.162669	-5.00000000e-02	2.45040000e-09	-2.04048319e+07	1	7.00000000e-01	-3.58250000e-09	-1.95394278e+08
2.10956989e+02	2023-06-05T13:15:49.457576	-5.00000000e-02	2.92280000e-09	-1.71068838e+07	1	6.75000000e-01	-3.83750000e-09	-1.75895765e+08
2.11261131e+02	2023-06-05T13:15:49.761197	-5.00000000e-02	2.16540000e-09	-2.30904221e+07	1	6.50000000e-01	-3.79070000e-09	-1.71472287e+08
2.11556195e+02	2023-06-05T13:15:50.056800	-5.00000000e-02	2.86900000e-09	-1.74276751e+07	1	6.25000000e-01	-2.99280000e-09	-2.08834536e+08
2.12153662e+02	2023-06-05T13:15:50.653728	-5.00000000e-02	2.81110000e-09	-1.77866316e+07	1	6.00000000e-01	-4.25700000e-09	-1.40944327e+08
