Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

4.12265187e+02	2023-06-05T12:36:17.115052	-1.00000000e-01	-1.08200000e-08	9.24214418e+06	1	1.00000000e+00	8.23610000e-09	1.21416690e+08
4.12579686e+02	2023-06-05T12:36:17.429060	-1.00000000e-01	-1.67830000e-09	5.95841030e+07	1	9.75000000e-01	4.87940000e-09	1.99819650e+08
4.12897808e+02	2023-06-05T12:36:17.747403	-1.00000000e-01	-3.50650000e-09	2.85184657e+07	1	9.50000000e-01	3.28990000e-09	2.88762576e+08
4.13191197e+02	2023-06-05T12:36:18.041113	-1.00000000e-01	-1.38050000e-09	7.24375226e+07	1	9.25000000e-01	1.73230000e-09	5.33972176e+08
4.13701506e+02	2023-06-05T12:36:18.550986	-1.00000000e-01	-7.14890000e-10	1.39881660e+08	1	9.00000000e-01	1.66310000e-09	5.41158078e+08
4.15048450e+02	2023-06-05T12:36:19.898199	-1.00000000e-01	-5.36690000e-10	1.86327303e+08	1	8.75000000e-01	-1.10710000e-09	-7.90353175e+08
4.15347788e+02	2023-06-05T12:36:20.197830	-1.00000000e-01	-8.74300000e-11	1.14377216e+09	1	8.50000000e-01	-1.81980000e-09	-4.67084295e+08
4.16081518e+02	2023-06-05T12:36:20.931800	-1.00000000e-01	1.38310000e-09	-7.23013520e+07	1	8.25000000e-01	1.12800000e-09	7.31382979e+08
4.17030548e+02	2023-06-05T12:36:21.880172	-1.00000000e-01	1.15720000e-09	-8.64154857e+07	1	8.00000000e-01	-4.67870000e-09	-1.70987668e+08
4.17330619e+02	2023-06-05T12:36:22.179973	-1.00000000e-01	1.86040000e-09	-5.37518813e+07	1	7.75000000e-01	-2.81900000e-09	-2.74920184e+08
4.17622830e+02	2023-06-05T12:36:22.472407	-1.00000000e-01	1.25950000e-09	-7.93965859e+07	1	7.50000000e-01	-3.13050000e-09	-2.39578342e+08
4.17915467e+02	2023-06-05T12:36:22.765294	-1.00000000e-01	7.22320000e-09	-1.38442795e+07	1	7.25000000e-01	-1.35230000e-09	-5.36123641e+08
4.18741134e+02	2023-06-05T12:36:23.590644	-1.00000000e-01	2.76170000e-09	-3.62095811e+07	1	7.00000000e-01	-3.47510000e-09	-2.01433052e+08
4.19040527e+02	2023-06-05T12:36:23.889959	-1.00000000e-01	9.35100000e-10	-1.06940434e+08	1	6.75000000e-01	-2.45490000e-09	-2.74960284e+08
4.19339893e+02	2023-06-05T12:36:24.189439	-1.00000000e-01	1.62380000e-09	-6.15839389e+07	1	6.50000000e-01	-4.06320000e-09	-1.59972436e+08
4.19635109e+02	2023-06-05T12:36:24.485393	-1.00000000e-01	3.12710000e-09	-3.19785104e+07	1	6.25000000e-01	-3.03960000e-09	-2.05619160e+08
4.19933886e+02	2023-06-05T12:36:24.783724	-1.00000000e-01	1.46310000e-09	-6.83480282e+07	1	6.00000000e-01	-4.25600000e-09	-1.40977444e+08
