Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;88800,3191221131;7779,73361724457;89140,4561988799;5,00685926905257;15,4999899608663
2;79431,5338134766;92404,6970528509;7585,52466123566;92715,5230898007;4,69290220381932;24,2820159386938
3;63095,0927734375;106963,004274283;18526,0171230325;108555,504668456;9,8261600769556;30,3309409234217
4;50118,4463500977;75078,369111411;38448,2159987054;84350,6183848842;27,1173383873458;35,3596789107254
5;39810,1806640625;103180,22253001;7331,37994558604;103440,356985313;4,0642706503109;37,5650139051575
6;31622,8866577148;103019,122814336;7701,56292173538;103306,600645228;4,27539787780403;39,820047899464
7;25118,8278198242;105500,451543242;7159,50713402319;105743,102934565;3,88227309237364;42,0570588938161
8;19952,7740478516;106249,963154982;6905,16360104;106474,109316735;3,71841187798158;44,3089618881306
9;15848,6366271973;106713,541826622;7946,55905668609;107009,00807887;4,25874250466735;46,5880288823765
10;12588,9778137207;107426,267445607;8070,68711409409;107729,006900597;4,29642832630949;48,7918468768124
11;9999,99046325684;108765,393416141;8078,2015914723;109064,972130929;4,24766169740564;51,9738798687786
12;7943,15338134766;109909,887273257;8729,12086441019;110255,978846888;4,54093972644053;54,3335158628211
13;6309,50927734375;111010,504443844;9522,93880123646;111418,214221413;4,90306464568785;56,5972128571058
14;5011,79695129395;112384,365350145;10393,5726620591;112863,953181857;5,28381963873669;58,758917851648
15;3980,99422454834;113539,994255438;11627,0553580298;114133,775508495;5,84698855781258;61,1303918456606
16;3162,2052192688;115213,031525848;12610,2225201278;115901,080000935;6,24623746624669;63,3792448399828
17;2511,85894012451;117050,260499849;13613,5762414749;117839,267399136;6,63400255244252;65,5649858344643
18;1995,2654838562;118989,125284477;14630,8472259323;119885,251914126;7,00987603423386;67,8639808286599
19;1584,91730690002;121183,659552039;15695,7680620149;122195,89386506;7,37989367750857;70,1400408229134
20;1258,90970230103;123406,425966782;16826,0304955323;124548,228699293;7,76420038396979;72,414076817172
21;999,987125396729;125953,721233;17765,7474711171;127200,47828388;8,02859484632092;74,806797811131
22;794,321298599243;128607,966375803;19025,6125951641;130007,626506836;8,41501543193289;77,9697968031452
23;630,959868431091;131150,55004575;20131,2605231818;132686,602291094;8,72663775181315;81,1662827950748
24;501,185655593872;133938,907320289;21027,7963254515;135579,493701878;8,92234651272014;84,4151507868722
25;398,106873035431;136422,218319068;22422,9514808461;138252,704871217;9,33392759199208;86,7280627810327
26;316,224992275238;138947,577735876;23781,1663217951;140967,986544081;9,71218806703286;89,0258897752312
27;251,18887424469;142070,306514205;25620,8729323323;144362,048762321;10,222808158367;92,2914777669864
28;199,530273675919;146155,837712159;28294,0014246156;148869,336714984;10,9562447011178;94,597214761165
29;158,488750457764;148613,911647595;31552,1516355463;151926,40655275;11,9864579827834;96,8982927553553
30;125,888735055923;151288,004242938;35293,0330269603;155350,115571419;13,1313280710709;99,2280417494733
31;99,9998301267624;154023,635374696;40785,3620048269;159332,124845877;14,8314856930758;101,53453474365
32;79,4325023889542;156434,343971064;44793,6421732701;162721,155209776;15,9786140620427;103,816704737888
33;63,0952417850494;161198,434658348;48409,6158569614;168310,50544669;16,7155751230042;106,292893731636
34;50,119124352932;191427,320885298;60960,773291909;200899,564612944;17,6642781176407;108,705680725545
35;39,8103147745132;169839,960435939;72352,2521556525;184608,939525897;23,0741270711325;111,110690719472
36;31,6230580210686;177070,123484823;88486,7993011804;197948,837535101;26,5525565309826;113,628037713117
37;25,1182354986668;181062,48123622;97077,64970073;205445,107468721;28,1982301338487;116,282291706415
38;19,952654838562;188597,860100916;115367,29686674;221085,4269756;31,4545645700839;119,029062699481
39;15,8483162522316;197547,88809061;137288,337495802;240568,609135567;34,797844520465;121,937296692138
40;12,5886872410774;211931,977191876;157274,437371666;263913,644222939;36,5790606841267;124,88744968469
41;9,99984331429005;214936,414822471;188133,158229468;285642,692261033;41,1955554407862;129,938481671937
42;7,94301740825176;226710,514960141;228572,85262011;321936,649899304;45,2343672104384;133,175395663764
43;6,30959402769804;234594,719895436;267707,895881858;355952,525093318;48,7716387667032;136,474229655436
44;5,01179601997137;245977,938005533;321725,330659775;404984,363122326;52,5999607528539;140,850266644387
45;3,98105476051569;256571,982771648;393885,742728011;470079,95135697;56,9203090443446;144,43361363534
46;3,16224759444594;271714,349940394;479262,257174271;550927,399132869;60,4492376421781;148,065101626172
47;2,51189339905977;281144,493176496;586831,451023045;650702,219108927;64,4014315856511;151,80084761674
48;1,99524220079184;304896,761838942;721974,291488286;783714,816084196;67,1051936610251;155,808742606621
49;1,5849363990128;325630,304722519;880132,607257506;938439,396930658;69,6966004952123;161,401035592502
50;1,25891529023647;345308,007641126;1094711,38406493;1147880,93221485;72,4930100810452;167,507885577083
51;1,00000761449337;377415,47949474;1348693,47312985;1400505,81170708;74,3663690852054;172,332728564902
52;0,794330844655633;406908,153286503;1670317,17219132;1719166,5716062;76,3087839736953;177,579490551655
53;0,630956492386758;451802,433929914;2068307,88986539;2117078,87585334;77,6778311240682;183,381352537007
54;0,501182512380183;506589,469138075;2559776,72175602;2609423,26108387;78,8055995272198;189,984679520335
55;0,398104020860046;568298,594613154;3182972,79946283;3233307,76987894;79,876887978184;210,834251467695
56;0,31622766982764;649309,726277841;3940809,79856665;3993943,53854908;80,6436919124214;223,408396435948
57;0,251187884714454;743784,381294254;4886765,93023823;4943045,26206209;81,3457841521636;233,604381410206
58;0,199528585653752;859368,339812062;6075907,10437011;6136380,12874092;81,9495593636399;257,194249350647
59;0,15848854673095;999692,481729973;7535819,66453494;7601839,4533441;82,4433351531334;278,597898296608
60;0,125888618640602;1171613,41666019;9358029,11313247;9431086,19833013;82,8637723704777;295,961898252768
61;0,0999989424599335;1385224,7253021;11633847,9585772;11716026,0268949;83,2098462440383;316,972412199722
