Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
3.18466539e+01	2023-02-02T16:36:02.500264	5.79331700e-05	-3.26497100e-08	-1.77438544e+03	-2.99970700e-01	1.24893900e-11	-2.40180425e+10	1.50055700e-01	2.60458200e-08	5.76122003e+06
3.33621609e+01	2023-02-02T16:36:04.015361	5.86025400e-05	-3.48922500e-08	-1.67952884e+03	-2.99970700e-01	1.20100300e-11	-2.49766820e+10	2.00047600e-01	2.77758300e-08	7.20221862e+06
3.48621508e+01	2023-02-02T16:36:05.515457	5.70127800e-05	-4.01448900e-08	-1.42017527e+03	-2.99970200e-01	1.21824600e-11	-2.46231221e+10	2.50081000e-01	3.38869500e-08	7.37986157e+06
3.63624066e+01	2023-02-02T16:36:07.015552	6.51285300e-05	-5.27526300e-08	-1.23460252e+03	-2.99969700e-01	1.25693000e-11	-2.38652670e+10	3.00074300e-01	4.86320100e-08	6.17030429e+06
3.78154185e+01	2023-02-02T16:36:08.468645	6.42081800e-05	-8.83575600e-08	-7.26685753e+02	-2.99970200e-01	1.21488200e-11	-2.46913034e+10	3.50099600e-01	7.78982800e-08	4.49431746e+06
3.92645286e+01	2023-02-02T16:36:09.917738	6.37898700e-05	-1.30857600e-07	-4.87475470e+02	-2.99970200e-01	1.28173900e-11	-2.34033762e+10	4.00097500e-01	1.14732000e-07	3.48723547e+06
4.06911458e+01	2023-02-02T16:36:11.344829	6.32041900e-05	-1.61027200e-07	-3.92506297e+02	-2.99969100e-01	1.24178900e-11	-2.41562053e+10	4.50096300e-01	1.42926800e-07	3.14913858e+06
4.21305331e+01	2023-02-02T16:36:12.783921	6.37898800e-05	-1.77469800e-07	-3.59440761e+02	-2.99969500e-01	1.24263200e-11	-2.41398499e+10	5.00083900e-01	1.61219500e-07	3.10188222e+06
4.35656072e+01	2023-02-02T16:36:14.219012	6.32042100e-05	-1.87445800e-07	-3.37186589e+02	-2.99970600e-01	1.20941300e-11	-2.48029912e+10	5.50077900e-01	1.74706100e-07	3.14859012e+06
4.50030795e+01	2023-02-02T16:36:15.656103	6.37062300e-05	-1.95357100e-07	-3.26101432e+02	-2.99970000e-01	1.24389500e-11	-2.41153795e+10	6.00109700e-01	1.84624700e-07	3.25043020e+06
4.64405092e+01	2023-02-02T16:36:17.094196	6.34551900e-05	-2.01960300e-07	-3.14196354e+02	-2.99969800e-01	1.18250200e-11	-2.53673820e+10	6.50101200e-01	1.94116500e-07	3.34902597e+06
4.78934514e+01	2023-02-02T16:36:18.547288	6.41245900e-05	-2.09230300e-07	-3.06478507e+02	-2.99969500e-01	1.20815200e-11	-2.48287881e+10	7.00098100e-01	2.01422000e-07	3.47577772e+06
4.93465572e+01	2023-02-02T16:36:20.000380	6.37898600e-05	-2.15164000e-07	-2.96470878e+02	-2.99970200e-01	1.21950400e-11	-2.45977217e+10	7.50086300e-01	2.08765700e-07	3.59295756e+06
5.07840725e+01	2023-02-02T16:36:21.437472	6.37899100e-05	-2.21092000e-07	-2.88522018e+02	-2.99970600e-01	1.22118700e-11	-2.45638547e+10	8.00080700e-01	2.17139400e-07	3.68464083e+06
5.22109120e+01	2023-02-02T16:36:22.864564	6.32878700e-05	-2.16403800e-07	-2.92452674e+02	-2.99970200e-01	1.20100400e-11	-2.49766196e+10	8.00080500e-01	2.15598800e-07	3.71096917e+06
5.28785351e+01	2023-02-02T16:36:23.531606	6.33715600e-05	-2.03516100e-07	-3.11383522e+02	-2.99969400e-01	1.19006800e-11	-2.52060723e+10	7.50086400e-01	2.02832200e-07	3.69806372e+06
5.43154433e+01	2023-02-02T16:36:24.968698	6.47939300e-05	-1.89437700e-07	-3.42032922e+02	-2.99969600e-01	1.21109600e-11	-2.47684411e+10	7.00099100e-01	1.90677500e-07	3.67163981e+06
5.57534740e+01	2023-02-02T16:36:26.406789	6.32878500e-05	-1.76959700e-07	-3.57639903e+02	-2.99969900e-01	1.21824200e-11	-2.46231783e+10	6.50101700e-01	1.79758500e-07	3.61652829e+06
5.71904343e+01	2023-02-02T16:36:27.843881	6.48775800e-05	-1.64395500e-07	-3.94643284e+02	-2.99969300e-01	1.19511500e-11	-2.50996180e+10	6.00110400e-01	1.67476500e-07	3.58325138e+06
5.86310691e+01	2023-02-02T16:36:29.284994	6.42918700e-05	-1.49873000e-07	-4.28975666e+02	-2.99969500e-01	1.20520800e-11	-2.48894382e+10	5.50079500e-01	1.53671200e-07	3.57958746e+06
6.00658053e+01	2023-02-02T16:36:30.719086	6.50448500e-05	-1.32163100e-07	-4.92155904e+02	-2.99970100e-01	1.21740300e-11	-2.46401643e+10	5.00083300e-01	1.37751800e-07	3.63032135e+06
6.15057069e+01	2023-02-02T16:36:32.159177	6.52122600e-05	-1.08248300e-07	-6.02432186e+02	-2.99969100e-01	1.25945100e-11	-2.38174490e+10	4.50096300e-01	1.17701200e-07	3.82405872e+06
6.29414856e+01	2023-02-02T16:36:33.595269	6.56305000e-05	-8.09779100e-08	-8.10474116e+02	-2.99969400e-01	1.24011000e-11	-2.41889349e+10	4.00097500e-01	9.42753000e-08	4.24392709e+06
6.43779475e+01	2023-02-02T16:36:35.031361	6.58815200e-05	-5.49544100e-08	-1.19883955e+03	-2.99970100e-01	1.21824200e-11	-2.46231947e+10	3.50099500e-01	6.96426200e-08	5.02708686e+06
6.58326541e+01	2023-02-02T16:36:36.486454	6.25349400e-05	-3.80390900e-08	-1.64396519e+03	-2.99969500e-01	1.21361800e-11	-2.47169620e+10	3.00074500e-01	4.54427800e-08	6.60334821e+06
6.73323918e+01	2023-02-02T16:36:37.985549	7.06507000e-05	-7.29139400e-09	-9.68960119e+03	-2.99969200e-01	1.27416900e-11	-2.35423401e+10	2.50077000e-01	2.53279600e-08	9.87355476e+06
6.88324729e+01	2023-02-02T16:36:39.485644	7.60890600e-05	9.80623100e-09	7.75925633e+03	-2.99969800e-01	1.27206500e-11	-2.35813264e+10	2.00044200e-01	1.47985700e-08	1.35178061e+07
7.03330318e+01	2023-02-02T16:36:40.986741	7.61727700e-05	9.49508200e-09	8.02233935e+03	-2.99970000e-01	1.27038100e-11	-2.36126013e+10	1.50050500e-01	1.22422400e-08	1.22567847e+07
7.18324596e+01	2023-02-02T16:36:42.485836	6.73875700e-05	1.18342100e-09	5.69430237e+04	-2.99970200e-01	1.23968600e-11	-2.41972725e+10	1.00052900e-01	1.15945800e-08	8.62928196e+06
7.33324632e+01	2023-02-02T16:36:43.985932	7.15710100e-05	5.62869000e-09	1.27153938e+04	-2.99970100e-01	1.25314200e-11	-2.39374389e+10	5.00517800e-02	6.96270000e-09	7.18855904e+06
7.48324439e+01	2023-02-02T16:36:45.486027	6.73038600e-05	2.15378900e-08	3.12490499e+03	-2.99969300e-01	1.29981600e-11	-2.30778279e+10	5.03505000e-05	-1.06178100e-08	-4.74207958e+03
7.69560513e+01	2023-02-02T16:36:47.610163	7.45829400e-05	1.82554900e-07	4.08550743e+02	-2.99969900e-01	1.23463900e-11	-2.42961627e+10	-4.99416800e-02	-6.89514100e-08	7.24302520e+05
7.86437138e+01	2023-02-02T16:36:49.297271	6.74712400e-05	9.91694500e-08	6.80363156e+02	-2.99970300e-01	1.19049000e-11	-2.51972129e+10	-9.99419000e-02	-1.81703300e-08	5.50027985e+06
8.09247496e+01	2023-02-02T16:36:51.578416	7.14873000e-05	6.38151600e-08	1.12022441e+03	-2.99969500e-01	1.17282700e-11	-2.55766196e+10	-1.49938500e-01	-1.09652500e-08	1.36739700e+07
8.24090925e+01	2023-02-02T16:36:53.062511	6.89772700e-05	2.23038900e-08	3.09261165e+03	-2.99969800e-01	1.29477300e-11	-2.31677522e+10	-1.99935700e-01	-7.76560100e-09	2.57463267e+07
8.41592218e+01	2023-02-02T16:36:54.812624	6.64671700e-05	1.50140700e-08	4.42699215e+03	-2.99969600e-01	1.23295900e-11	-2.43292437e+10	-2.49931800e-01	-6.92741600e-09	3.60786475e+07
8.62840532e+01	2023-02-02T16:36:56.937758	6.32876500e-05	3.47067400e-08	1.82349740e+03	-2.99969800e-01	1.25776900e-11	-2.38493555e+10	-2.99928200e-01	-1.16104900e-08	2.58325187e+07
8.77842459e+01	2023-02-02T16:36:58.437854	6.69691800e-05	2.18378300e-08	3.06665910e+03	-2.99969400e-01	1.18418200e-11	-2.53313595e+10	-3.49916100e-01	-1.35287500e-08	2.58646290e+07
8.99091845e+01	2023-02-02T16:37:00.562990	6.54629900e-05	3.78076900e-08	1.73147288e+03	-2.99969900e-01	1.17913700e-11	-2.54397835e+10	-3.99912600e-01	-1.85039000e-08	2.16123412e+07
9.14248249e+01	2023-02-02T16:37:02.079086	7.60889700e-05	3.80939000e-08	1.99740562e+03	-2.99970800e-01	1.23422100e-11	-2.43044641e+10	-4.49941700e-01	-1.93390600e-08	2.32659550e+07
9.29245571e+01	2023-02-02T16:37:03.578182	7.99378100e-05	3.97208300e-08	2.01249093e+03	-2.99970200e-01	1.27711100e-11	-2.34881854e+10	-4.99929700e-01	-1.87053300e-08	2.67265908e+07
9.44247321e+01	2023-02-02T16:37:05.078278	6.62161900e-05	2.44964800e-08	2.70308999e+03	-2.99970200e-01	1.21908400e-11	-2.46061961e+10	-5.49923200e-01	-1.77683300e-08	3.09496278e+07
9.65496884e+01	2023-02-02T16:37:07.203413	6.79732200e-05	2.94755100e-08	2.30609140e+03	-2.99970600e-01	1.24473500e-11	-2.40991536e+10	-5.99918000e-01	-1.99954800e-08	3.00026806e+07
9.86749960e+01	2023-02-02T16:37:09.328549	6.64671700e-05	4.58716500e-08	1.44898145e+03	-2.99970500e-01	1.24767600e-11	-2.40423395e+10	-6.49914500e-01	-2.50503000e-08	2.59443799e+07
1.00627861e+02	2023-02-02T16:37:11.281673	6.89772400e-05	6.81267200e-08	1.01248438e+03	-2.99970300e-01	1.23295900e-11	-2.43293005e+10	-6.99945900e-01	-3.29165800e-08	2.12642352e+07
1.02332316e+02	2023-02-02T16:37:12.985782	6.45427800e-05	7.25211400e-08	8.89985734e+02	-2.99969100e-01	1.19974300e-11	-2.50027798e+10	-7.49931800e-01	-3.57620900e-08	2.09700216e+07
1.04033997e+02	2023-02-02T16:37:14.687891	6.67182200e-05	1.05960200e-07	6.29653587e+02	-2.99969500e-01	1.17114500e-11	-2.56133527e+10	-7.99918600e-01	-6.94605300e-08	1.15161603e+07
