Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.14131833e+02	2023-02-13T18:36:12.893164	7.64234400e-05	7.28902500e-05	1.04847274e+00	-9.99470600e-02	-8.20329400e-05	1.21837715e+03	-5.99918500e-01	-1.05549400e-07	5.68376987e+06
1.15558273e+02	2023-02-13T18:36:14.319254	-4.78727400e-04	1.05000900e-04	-4.55926949e+00	-9.99483400e-02	-1.04817200e-04	9.53549036e+02	-5.49914000e-01	1.64853400e-08	-3.33577591e+07
1.16946504e+02	2023-02-13T18:36:15.707342	7.54195900e-05	5.72452900e-05	1.31748114e+00	-9.99465300e-02	-5.91650500e-05	1.68928328e+03	-4.99920800e-01	1.67039700e-08	-2.99282626e+07
1.18103463e+02	2023-02-13T18:36:16.864415	7.55868400e-05	5.57552900e-05	1.35568912e+00	-9.99462700e-02	-5.57251300e-05	1.79355831e+03	-4.49937900e-01	1.28774800e-08	-3.49399028e+07
1.19475324e+02	2023-02-13T18:36:18.236502	7.52522700e-05	4.69632100e-05	1.60236641e+00	-9.99461800e-02	-4.67196800e-05	2.13927364e+03	-3.99904000e-01	2.19435900e-08	-1.82241830e+07
1.20850311e+02	2023-02-13T18:36:19.611588	7.45829400e-05	3.69994500e-05	2.01578510e+00	-9.99476900e-02	-3.67247100e-05	2.72153790e+03	-3.49906400e-01	2.47018000e-08	-1.41652187e+07
1.22450102e+02	2023-02-13T18:36:21.211215	7.14036300e-05	2.62935400e-05	2.71563395e+00	-9.99468000e-02	-2.61370900e-05	3.82394521e+03	-2.99922700e-01	2.02120000e-08	-1.48388433e+07
1.23818993e+02	2023-02-13T18:36:22.580301	6.98976400e-05	1.60893300e-05	4.34434747e+00	-9.99461300e-02	-1.59303300e-05	6.27395227e+03	-2.49929800e-01	2.13502700e-08	-1.17061658e+07
1.25199026e+02	2023-02-13T18:36:23.960388	6.87263300e-05	7.90946900e-06	8.68912060e+00	-9.99447300e-02	-7.71970000e-06	1.29467117e+04	-1.99939900e-01	2.24679200e-08	-8.89890564e+06
1.26569126e+02	2023-02-13T18:36:25.330475	7.03996200e-05	2.60304400e-06	2.70451133e+01	-9.99458800e-02	-2.56897500e-06	3.89049640e+04	-1.49947300e-01	1.52941600e-08	-9.80421939e+06
1.28412906e+02	2023-02-13T18:36:27.174592	6.73039500e-05	5.46590100e-07	1.23134228e+02	-9.99443300e-02	-5.79564400e-07	1.72447324e+05	-9.99468900e-02	1.86944500e-08	-5.34634022e+06
1.29792490e+02	2023-02-13T18:36:28.553679	7.06505900e-05	3.47894900e-08	2.03080269e+03	-9.99454000e-02	-8.71852800e-08	1.14635636e+06	-4.99320000e-02	2.51808100e-08	-1.98293859e+06
1.31943975e+02	2023-02-13T18:36:30.704814	6.63837100e-05	-3.07848800e-08	-2.15637384e+03	-9.99441900e-02	-4.61791100e-08	2.16427276e+06	5.44487600e-05	5.27095900e-08	1.03299532e+03
1.33742752e+02	2023-02-13T18:36:32.503928	6.43756300e-05	-1.04090900e-07	-6.18455888e+02	-9.99439500e-02	-5.13973900e-08	1.94453356e+06	5.00533000e-02	1.14385800e-07	4.37583162e+05
1.34948818e+02	2023-02-13T18:36:33.710004	6.48775800e-05	-1.07776700e-07	-6.01962947e+02	-9.99439100e-02	-6.36804500e-08	1.56945986e+06	1.00054200e-01	1.35699100e-07	7.37323976e+05
1.36118638e+02	2023-02-13T18:36:34.880077	6.57979100e-05	-9.23775300e-08	-7.12271805e+02	-9.99449000e-02	-7.65073900e-08	1.30634309e+06	1.50053300e-01	1.61561600e-07	9.28768346e+05
1.37288233e+02	2023-02-13T18:36:36.049152	6.47103000e-05	-8.92304200e-08	-7.25204476e+02	-9.99438200e-02	-9.87093700e-08	1.01250590e+06	2.00045200e-01	1.79730300e-07	1.11302991e+06
1.38444462e+02	2023-02-13T18:36:37.206224	6.59653100e-05	-1.01270500e-07	-6.51377351e+02	-9.99446000e-02	-1.53170500e-07	6.52505541e+05	2.50080200e-01	2.42582100e-07	1.03090954e+06
1.39621152e+02	2023-02-13T18:36:38.382299	6.62163100e-05	-1.39141300e-07	-4.75892564e+02	-9.99445700e-02	-2.15093100e-07	4.64657258e+05	3.00081600e-01	3.29368800e-07	9.11080831e+05
1.40772381e+02	2023-02-13T18:36:39.533371	6.60490200e-05	-1.96835500e-07	-3.35554410e+02	-9.99461100e-02	-2.49475600e-07	4.00624791e+05	3.50100000e-01	4.11892700e-07	8.49978647e+05
