Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.84583654e-01	2023-02-13T18:29:20.340555	7.06507300e-05	1.26389800e-06	5.58990757e+01	-2.99967700e-01	1.75564400e-11	-1.70859069e+10	-5.99920500e-01	-5.87370500e-08	1.02136641e+07
3.06148537e+00	2023-02-13T18:29:22.510572	7.05671100e-05	-4.76850100e-08	-1.47985939e+03	-2.99966900e-01	1.19386300e-11	-2.51257389e+10	-5.40340000e-01	-6.32054100e-10	8.54895174e+08
4.74887096e+00	2023-02-13T18:29:24.200584	6.98140900e-05	-1.67168700e-08	-4.17626565e+03	-2.99966500e-01	1.20773900e-11	-2.48370302e+10	-4.82808100e-01	-8.83901700e-10	5.46223749e+08
6.59492834e+00	2023-02-13T18:29:26.050597	6.93957800e-05	-1.81564500e-08	-3.82210069e+03	-2.99968000e-01	1.26198600e-11	-2.37695188e+10	-4.46569900e-01	-8.54081300e-10	5.22865797e+08
8.44491787e+00	2023-02-13T18:29:27.900610	6.98140800e-05	-1.79704700e-08	-3.88493345e+03	-2.99966800e-01	1.24558100e-11	-2.40824804e+10	-3.97041800e-01	-3.63723900e-10	1.09160217e+09
1.02844684e+01	2023-02-13T18:29:29.741110	7.13201500e-05	-1.73922800e-08	-4.10067858e+03	-2.99968400e-01	1.23507200e-11	-2.42875233e+10	-4.57414400e-01	5.86811700e-09	-7.79490934e+07
1.23479929e+01	2023-02-13T18:29:31.805240	7.51689200e-05	-1.81983100e-08	-4.13054399e+03	-2.99968000e-01	1.04080200e-11	-2.88208516e+10	-2.30389300e-01	-4.51722900e-09	5.10023512e+07
1.44074876e+01	2023-02-13T18:29:33.864370	7.47506000e-05	-1.92861400e-08	-3.87587148e+03	-2.99967700e-01	1.24221700e-11	-2.41477697e+10	-2.63768300e-01	6.38615000e-10	-4.13031795e+08
1.64738233e+01	2023-02-13T18:29:35.930501	7.79300200e-05	-2.25405600e-08	-3.45732404e+03	-2.99967800e-01	1.26156100e-11	-2.37775106e+10	-2.18833600e-01	8.63657000e-10	-2.53380219e+08
1.85301877e+01	2023-02-13T18:29:37.986630	7.58383000e-05	-2.52435000e-08	-3.00427041e+03	-2.99967300e-01	1.24894500e-11	-2.40176549e+10	-1.69043300e-01	6.00330100e-10	-2.81583915e+08
2.05927800e+01	2023-02-13T18:29:40.049756	7.89340900e-05	-2.76403400e-08	-2.85575684e+03	-2.99967500e-01	1.18418900e-11	-2.53310494e+10	-1.19037500e-01	5.99739600e-10	-1.98481975e+08
2.26592464e+01	2023-02-13T18:29:42.115874	7.20732600e-05	-3.23477300e-08	-2.22807783e+03	-2.99967400e-01	1.24431900e-11	-2.41069533e+10	-6.95301400e-02	6.66796600e-10	-1.04274887e+08
2.47177871e+01	2023-02-13T18:29:44.174989	6.60489900e-05	-5.24307000e-08	-1.25973886e+03	-2.99966300e-01	1.28426900e-11	-2.33569680e+10	5.67911800e-05	2.01126700e-08	2.82365196e+03
2.63943388e+01	2023-02-13T18:29:45.851085	6.56306500e-05	-9.62394600e-08	-6.81951561e+02	-2.99967400e-01	1.24852400e-11	-2.40257616e+10	5.00536500e-02	5.75570000e-08	8.69636187e+05
2.75458672e+01	2023-02-13T18:29:47.003149	6.63836900e-05	-9.25316500e-08	-7.17416041e+02	-2.99967300e-01	1.25567400e-11	-2.38889473e+10	1.00053800e-01	6.16085700e-08	1.62402406e+06
2.87065241e+01	2023-02-13T18:29:48.163216	6.54633000e-05	-7.84993400e-08	-8.33934400e+02	-2.99967300e-01	1.23170500e-11	-2.43538266e+10	1.50051500e-01	6.03444300e-08	2.48658410e+06
2.98584235e+01	2023-02-13T18:29:49.315281	6.57143100e-05	-7.73800600e-08	-8.49240877e+02	-2.99967700e-01	1.23086400e-11	-2.43704991e+10	2.00044400e-01	9.42476600e-08	2.12253970e+06
3.10186023e+01	2023-02-13T18:29:50.475347	6.57143400e-05	-8.89281500e-08	-7.38959936e+02	-2.99967200e-01	1.23086400e-11	-2.43704585e+10	2.50074000e-01	7.67459200e-08	3.25846638e+06
3.21889238e+01	2023-02-13T18:29:51.645412	6.55470000e-05	-1.28377700e-07	-5.10579330e+02	-2.99967400e-01	1.25273200e-11	-2.39450577e+10	3.00076300e-01	9.57864700e-08	3.13276290e+06
