Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

8.77866559e-01	2023-02-13T18:00:11.660388	6.89770800e-05	3.24618400e-07	2.12486661e+02	-2.99965900e-01	-1.16450200e-10	2.57591571e+09	-5.94442200e-01	-3.62233400e-08	1.64104746e+07
3.61786251e+00	2023-02-13T18:00:14.400391	6.22836300e-05	-2.36622600e-09	-2.63219278e+04	-2.99966800e-01	-1.01779400e-10	2.94722508e+09	-5.76117400e-01	6.78178200e-10	-8.49507401e+08
5.32071698e+00	2023-02-13T18:00:16.110392	6.52957400e-05	-1.26780400e-08	-5.15030241e+03	-2.99967300e-01	-2.96563200e-10	1.01147850e+09	-5.55597200e-01	1.93019800e-09	-2.87844667e+08
7.17338700e+00	2023-02-13T18:00:17.961257	6.66344800e-05	-1.57088400e-08	-4.24184599e+03	-2.99966500e-01	-8.36713000e-10	3.58505844e+08	-5.12445300e-01	3.79023600e-09	-1.35201423e+08
9.01156846e+00	2023-02-13T18:00:19.801258	6.53794500e-05	-1.77393400e-08	-3.68556271e+03	-2.99965600e-01	-4.24270200e-10	7.07015482e+08	-4.33368700e-01	1.96422100e-09	-2.20631334e+08
1.08562813e+01	2023-02-13T18:00:21.646969	6.27020700e-05	-1.97767500e-08	-3.17049414e+03	-2.99967200e-01	-2.79571100e-10	1.07295497e+09	-4.03611400e-01	2.95743800e-09	-1.36473326e+08
1.29231789e+01	2023-02-13T18:00:23.714229	5.32474600e-05	-4.91558200e-08	-1.08323816e+03	-2.99967100e-01	-4.06218700e-10	7.38437448e+08	-3.60441400e-01	3.01344500e-09	-1.19611076e+08
1.48565472e+01	2023-02-13T18:00:25.647196	4.88130500e-05	-7.39674000e-08	-6.59926535e+02	-2.99967000e-01	-3.70451700e-10	8.09733091e+08	-2.99922600e-01	2.41302800e-09	-1.24293046e+08
1.65701680e+01	2023-02-13T18:00:27.361293	6.61324500e-05	-8.07323900e-08	-8.19156351e+02	-2.99968300e-01	-2.99128100e-10	1.00280883e+09	-1.99943100e-01	1.95690900e-08	-1.02172917e+07
1.82419236e+01	2023-02-13T18:00:29.032387	6.52121300e-05	-8.07938800e-08	-8.07141952e+02	-2.99967700e-01	-4.51244900e-10	6.64755879e+08	-1.49941000e-01	1.28425200e-08	-1.16753565e+07
1.96637735e+01	2023-02-13T18:00:30.454468	6.59651600e-05	-9.24854700e-08	-7.13248903e+02	-2.99967300e-01	-3.00869000e-10	9.97003015e+08	-9.99347400e-02	8.80394400e-09	-1.13511331e+07
2.10857234e+01	2023-02-13T18:00:31.876549	6.42917400e-05	-1.51895000e-07	-4.23264360e+02	-2.99967700e-01	-3.00473800e-10	9.98315660e+08	-4.99394300e-02	2.57539000e-08	-1.93910165e+06
2.25098763e+01	2023-02-13T18:00:33.300629	6.10287500e-05	-3.14943100e-07	-1.93777066e+02	-2.99967800e-01	-3.71103300e-10	8.08313480e+08	5.77955200e-05	8.32951200e-08	6.93864418e+02
2.36850051e+01	2023-02-13T18:00:34.475695	5.38332300e-05	-1.63761600e-07	-3.28729263e+02	-2.99966800e-01	-5.85629000e-10	5.12213022e+08	5.00524700e-02	8.16951400e-08	6.12673777e+05
2.48516136e+01	2023-02-13T18:00:35.642762	6.63835200e-05	-9.70902800e-08	-6.83729823e+02	-2.99968000e-01	-8.99348400e-10	3.33539260e+08	1.00055900e-01	6.36766100e-08	1.57131323e+06
2.60079251e+01	2023-02-13T18:00:36.798827	6.73039000e-05	-7.70892600e-08	-8.73064549e+02	-2.99968000e-01	-9.16761000e-10	3.27204146e+08	1.50051300e-01	4.97480200e-08	3.01622658e+06
2.71640362e+01	2023-02-13T18:00:37.954892	6.70528300e-05	-6.71271500e-08	-9.98892847e+02	-2.99967900e-01	-1.13603400e-09	2.64048347e+08	2.00047600e-01	4.73940400e-08	4.22094424e+06
2.83205415e+01	2023-02-13T18:00:39.110957	6.69691500e-05	-6.56860500e-08	-1.01953383e+03	-2.99968300e-01	-1.50390800e-09	1.99459209e+08	2.50078900e-01	6.57778700e-08	3.80186984e+06
2.94921625e+01	2023-02-13T18:00:40.283024	6.70528800e-05	-8.01417800e-08	-8.36678197e+02	-2.99969000e-01	-2.25651500e-09	1.32934636e+08	3.00076000e-01	7.13334700e-08	4.20666484e+06
