Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
2.89280142e+01	2023-02-13T17:56:44.298718	6.21164400e-05	-3.49333200e-07	-1.77814305e+02	-2.99967600e-01	-5.81097600e-09	5.16208637e+07	4.50100000e-01	2.95047300e-07	1.52551811e+06
3.00840314e+01	2023-02-13T17:56:45.454791	6.27021700e-05	-3.97186600e-07	-1.57865774e+02	-2.99966800e-01	-5.94310600e-09	5.04730691e+07	5.00088000e-01	3.49296500e-07	1.43170058e+06
3.12445686e+01	2023-02-13T17:56:46.615865	6.09451100e-05	-4.14636700e-07	-1.46984360e+02	-2.99965600e-01	-9.18724300e-09	3.26502303e+07	5.50081800e-01	3.73378600e-07	1.47325476e+06
3.23966363e+01	2023-02-13T17:56:47.767937	6.18654700e-05	-4.23959900e-07	-1.45922928e+02	-2.99970500e-01	-1.01083100e-08	2.96756332e+07	6.00114100e-01	4.02163400e-07	1.49221461e+06
3.35686464e+01	2023-02-13T17:56:48.940011	6.14471400e-05	-4.24763600e-07	-1.44661972e+02	-2.99966800e-01	-1.09265500e-08	2.74530204e+07	6.50102000e-01	4.04084700e-07	1.60882607e+06
3.45217165e+01	2023-02-13T17:56:49.893071	6.15308100e-05	-4.23795800e-07	-1.45189759e+02	-2.99968100e-01	-1.54952500e-08	1.93587132e+07	7.00098000e-01	4.10749900e-07	1.70443864e+06
3.54641639e+01	2023-02-13T17:56:50.835131	6.10288000e-05	-4.17981900e-07	-1.46008236e+02	-2.99966000e-01	-1.68572600e-08	1.77944696e+07	7.50085700e-01	4.10631700e-07	1.82666292e+06
3.64174010e+01	2023-02-13T17:56:51.788191	6.16144800e-05	-4.10411000e-07	-1.50128725e+02	-2.99967800e-01	-1.95125700e-08	1.53730544e+07	8.00080800e-01	4.15539000e-07	1.92540484e+06
3.73544434e+01	2023-02-13T17:56:52.725250	6.23674900e-05	-4.09318500e-07	-1.52369096e+02	-2.99976000e-01	-2.22923400e-08	1.34564608e+07	8.50079500e-01	4.21999300e-07	2.01440974e+06
3.82915593e+01	2023-02-13T17:56:53.662309	6.11960900e-05	-4.13648500e-07	-1.47942250e+02	-2.99968400e-01	-2.63065000e-08	1.14028244e+07	9.00106300e-01	4.31043200e-07	2.08820438e+06
3.92308194e+01	2023-02-13T17:56:54.601369	6.12797700e-05	-4.22014500e-07	-1.45207736e+02	-2.99970900e-01	-2.74255400e-08	1.09376479e+07	9.50108000e-01	4.43433300e-07	2.14261762e+06
4.01777707e+01	2023-02-13T17:56:55.548428	6.23675200e-05	-4.44607300e-07	-1.40275520e+02	-2.99962100e-01	-2.63469200e-08	1.13850917e+07	1.00011600e+00	4.68679000e-07	2.13390402e+06
4.11186621e+01	2023-02-13T17:56:56.489488	6.11961100e-05	-4.64409600e-07	-1.31771845e+02	-2.99965200e-01	-3.10552700e-08	9.65907558e+06	1.05011000e+00	4.98281000e-07	2.10746547e+06
4.20548560e+01	2023-02-13T17:56:57.425547	6.63834500e-05	-5.25960900e-07	-1.26213660e+02	-2.99966000e-01	-3.24648400e-08	9.23971903e+06	1.10011200e+00	5.52748200e-07	1.99025886e+06
4.34122762e+01	2023-02-13T17:56:58.783632	6.63834900e-05	-6.50413300e-07	-1.02063549e+02	-2.99967300e-01	-3.35742400e-08	8.93444796e+06	1.15015000e+00	6.76961300e-07	1.69898929e+06
4.45400287e+01	2023-02-13T17:56:59.910704	6.62161600e-05	-8.89244400e-07	-7.44633984e+01	-2.99964400e-01	-3.60006000e-08	8.33220557e+06	1.20014800e+00	8.45802700e-07	1.41894558e+06
4.56653652e+01	2023-02-13T17:57:01.036774	6.52957800e-05	-1.22371400e-06	-5.33586933e+01	-2.99976100e-01	-3.99323600e-08	7.51210547e+06	1.25014500e+00	1.13839900e-06	1.09816066e+06
4.67706453e+01	2023-02-13T17:57:02.141844	6.58814300e-05	-1.06642600e-06	-6.17777792e+01	-2.99972500e-01	-3.75126500e-08	7.99656916e+06	1.25014500e+00	1.11211700e-06	1.12411284e+06
4.73965472e+01	2023-02-13T17:57:02.767883	6.61324300e-05	-7.34273800e-07	-9.00650820e+01	-2.99967300e-01	-3.29482600e-08	9.10419245e+06	1.20014600e+00	7.39384900e-07	1.62316812e+06
4.85215956e+01	2023-02-13T17:57:03.892954	6.60488100e-05	-5.50386500e-07	-1.20004415e+02	-2.99967100e-01	-2.89525500e-08	1.03606453e+07	1.15014900e+00	5.70663600e-07	2.01545884e+06
4.96465167e+01	2023-02-13T17:57:05.017025	6.67181500e-05	-4.81706500e-07	-1.38503736e+02	-2.99970200e-01	-2.55030600e-08	1.17621258e+07	1.10011300e+00	5.04807700e-07	2.17927143e+06
5.05696987e+01	2023-02-13T17:57:05.941084	6.70528000e-05	-4.47768500e-07	-1.49748810e+02	-2.99971600e-01	-2.13889000e-08	1.40246389e+07	1.05010900e+00	4.70414200e-07	2.23230719e+06
5.14903012e+01	2023-02-13T17:57:06.861142	6.60488400e-05	-4.30707200e-07	-1.53349747e+02	-2.99967200e-01	-1.83509700e-08	1.63461223e+07	1.00011400e+00	4.51802600e-07	2.21360833e+06
5.24163469e+01	2023-02-13T17:57:07.787201	6.65508100e-05	-4.16985300e-07	-1.59599895e+02	-2.99966900e-01	-1.62422000e-08	1.84683664e+07	9.50108700e-01	4.32739200e-07	2.19556883e+06
5.33383704e+01	2023-02-13T17:57:08.709259	6.64671400e-05	-4.02756400e-07	-1.65030624e+02	-2.99970400e-01	-1.39620600e-08	2.14846806e+07	9.00105900e-01	4.18336000e-07	2.15163385e+06
5.42560033e+01	2023-02-13T17:57:09.627317	6.33715200e-05	-3.90499400e-07	-1.62283271e+02	-2.99969500e-01	-1.22008300e-08	2.45859913e+07	8.50078100e-01	4.07586800e-07	2.08563697e+06
5.54351216e+01	2023-02-13T17:57:10.806391	6.22001400e-05	-3.85853100e-07	-1.61201608e+02	-2.99967300e-01	-1.11129500e-08	2.69925897e+07	8.00081400e-01	4.10218700e-07	1.95037769e+06
5.65841886e+01	2023-02-13T17:57:11.955464	6.19491400e-05	-3.68879600e-07	-1.67938644e+02	-2.99967700e-01	-9.26451000e-09	3.23781506e+07	7.50090000e-01	3.78332400e-07	1.98262163e+06
5.77446432e+01	2023-02-13T17:57:13.115537	6.32878300e-05	-3.46485500e-07	-1.82656504e+02	-2.99968600e-01	-8.05342000e-09	3.72473558e+07	7.00103000e-01	3.59066000e-07	1.94978918e+06
5.88966266e+01	2023-02-13T17:57:14.267609	6.34551900e-05	-3.26397700e-07	-1.94410653e+02	-2.99966600e-01	-6.37635000e-09	4.70436221e+07	6.50105100e-01	3.56883000e-07	1.82161969e+06
6.00527568e+01	2023-02-13T17:57:15.423682	6.42081900e-05	-3.06740900e-07	-2.09323863e+02	-2.99967700e-01	-5.63537200e-09	5.32294408e+07	6.00115000e-01	3.36809800e-07	1.78176229e+06
6.12091423e+01	2023-02-13T17:57:16.579754	6.26184500e-05	-2.89325300e-07	-2.16429223e+02	-2.99965000e-01	-4.40830300e-09	6.80454588e+07	5.50082100e-01	2.98356700e-07	1.84370621e+06
6.23652476e+01	2023-02-13T17:57:17.735827	6.33714600e-05	-2.48891300e-07	-2.54615007e+02	-2.99969600e-01	-3.99506900e-09	7.50849610e+07	5.00086400e-01	2.62181300e-07	1.90740682e+06
6.35216216e+01	2023-02-13T17:57:18.892900	6.56305200e-05	-1.89651600e-07	-3.46058351e+02	-2.99966000e-01	-3.39872900e-09	8.82582871e+07	4.50098700e-01	2.13422600e-07	2.10895519e+06
6.46820369e+01	2023-02-13T17:57:20.052974	6.64671900e-05	-1.24770700e-07	-5.32714732e+02	-2.99966400e-01	-2.46856800e-09	1.21514335e+08	4.00098400e-01	1.47730600e-07	2.70829740e+06
6.58340425e+01	2023-02-13T17:57:21.205046	6.61325400e-05	-6.97832300e-08	-9.47685282e+02	-2.99966600e-01	-1.87048300e-09	1.60368525e+08	3.50100100e-01	8.21625300e-08	4.26106767e+06
6.69902877e+01	2023-02-13T17:57:22.361119	6.34552700e-05	-4.34068900e-08	-1.46187091e+03	-2.99966500e-01	-1.37864800e-09	2.17580195e+08	3.00075400e-01	4.06993900e-08	7.37297045e+06
6.84276205e+01	2023-02-13T17:57:23.799209	6.30367900e-05	-2.75171200e-08	-2.29082077e+03	-2.99967200e-01	-1.08397200e-09	2.76729657e+08	1.26695600e-01	6.67591400e-09	1.89780156e+07
6.98703460e+01	2023-02-13T17:57:25.241301	6.47938200e-05	-1.09049200e-08	-5.94170521e+03	-2.99967800e-01	-6.80125900e-10	4.41047459e+08	7.74058000e-02	6.45234800e-09	1.19965321e+07
7.13051003e+01	2023-02-13T17:57:26.676392	6.68855400e-05	-1.92451400e-08	-3.47545095e+03	-2.99967200e-01	-3.19269300e-10	9.39542887e+08	4.61857500e-02	5.07024500e-09	9.10917520e+06
7.27445285e+01	2023-02-13T17:57:28.115483	6.76385300e-05	-1.46572000e-08	-4.61469653e+03	-2.99966900e-01	-5.97920000e-10	5.01684005e+08	2.21008300e-02	3.72368900e-09	5.93519760e+06
7.41781967e+01	2023-02-13T17:57:29.549573	6.73874700e-05	3.90785500e-09	1.72441071e+04	-2.99967500e-01	-2.39573900e-10	1.25208756e+09	-1.70707900e-02	3.10408900e-09	-5.49945250e+06
7.56196477e+01	2023-02-13T17:57:30.990664	7.44992400e-05	4.24127300e-08	1.75653017e+03	-2.99968000e-01	-1.31709800e-10	2.27749188e+09	-6.15361100e-02	2.64950700e-09	-2.32254944e+07
7.70574798e+01	2023-02-13T17:57:32.428755	7.13198800e-05	1.99349800e-07	3.57762486e+02	-2.99967100e-01	-2.78565900e-10	1.07682635e+09	-4.99419700e-02	-9.30992100e-08	5.36438172e+05
7.84591859e+01	2023-02-13T17:57:33.830843	7.34952100e-05	4.26701600e-07	1.72240296e+02	-2.99968000e-01	-2.15992800e-10	1.38878703e+09	-9.99465100e-02	-2.22362900e-07	4.49474755e+05
8.00841253e+01	2023-02-13T17:57:35.454945	6.93955100e-05	9.64911100e-07	7.19190711e+01	-2.99966700e-01	-9.95170500e-11	3.01422420e+09	-1.49940900e-01	-1.31319000e-07	1.14180659e+06
8.16622430e+01	2023-02-13T17:57:37.033035	7.04832100e-05	1.19400100e-07	5.90311147e+02	-2.99968300e-01	-2.09904100e-10	1.42907309e+09	-1.99701700e-01	-2.90801100e-08	6.86729521e+06
8.33183986e+01	2023-02-13T17:57:38.689128	7.10688500e-05	1.45018900e-07	4.90066122e+02	-2.99968000e-01	-1.57263000e-10	1.90742896e+09	-2.49800800e-01	-2.82256800e-08	8.85012513e+06
8.47441926e+01	2023-02-13T17:57:40.115209	7.01485700e-05	1.30357100e-07	5.38126193e+02	-2.99967300e-01	-1.38189600e-10	2.17069374e+09	-2.99893100e-01	-2.81571700e-08	1.06506833e+07
8.61619056e+01	2023-02-13T17:57:41.533288	6.91444900e-05	1.28785200e-07	5.36897796e+02	-2.99966000e-01	-2.07578800e-10	1.44507050e+09	-3.49919700e-01	-2.90524000e-08	1.20444335e+07
8.75853744e+01	2023-02-13T17:57:42.956370	6.77221300e-05	1.17677300e-07	5.75490175e+02	-2.99967700e-01	-1.64016100e-10	1.82889180e+09	-3.99744100e-01	-2.98168100e-08	1.34066689e+07
8.90104663e+01	2023-02-13T17:57:44.381451	6.52956900e-05	1.28200700e-07	5.09323974e+02	-2.99966000e-01	-1.29052300e-10	2.32437547e+09	-4.48985100e-01	-3.19359100e-08	1.40589418e+07
9.04275754e+01	2023-02-13T17:57:45.798531	6.34550400e-05	5.74197200e-08	1.10510884e+03	-2.99967600e-01	-2.47542200e-10	1.21178369e+09	-4.98249700e-01	-3.37695800e-08	1.47543943e+07
