Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gatee Voltage	trans_gatee Current	trans_gatee Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

1.03742763e+02	2023-02-13T18:51:50.149445	7.75947000e-05	9.96395600e-05	7.78753941e-01	-9.99479100e-02	-9.37461700e-05	1.06615460e+03	-9.99954300e-01	-1.26998600e-06	7.87374270e+05
1.04546298e+02	2023-02-13T18:51:50.953501	7.91006900e-05	8.80367600e-05	8.98496151e-01	-9.99467400e-02	-8.71608000e-05	1.14669370e+03	-9.49911000e-01	-5.25391900e-07	1.80800465e+06
1.05660941e+02	2023-02-13T18:51:52.067578	8.02721100e-05	8.93775000e-05	8.98124360e-01	-9.99470800e-02	-8.91173800e-05	1.12152175e+03	-8.98690200e-01	-3.32980200e-07	2.69892985e+06
1.06955959e+02	2023-02-13T18:51:53.362668	8.04394100e-05	9.17188600e-05	8.77021476e-01	-9.99486700e-02	-9.15634500e-05	1.09157824e+03	-8.49859600e-01	-1.76309900e-07	4.82026023e+06
1.08061603e+02	2023-02-13T18:51:54.468745	8.11923900e-05	9.43210700e-05	8.60808619e-01	-9.99475700e-02	-9.43317000e-05	1.05953322e+03	-7.99917500e-01	-5.87669600e-08	1.36116876e+07
1.09176133e+02	2023-02-13T18:51:55.582823	8.16944400e-05	9.58573200e-05	8.52250407e-01	-9.99484900e-02	-9.59677300e-05	1.04148019e+03	-7.49922900e-01	9.76929700e-09	-7.67632410e+07
1.10551209e+02	2023-02-13T18:51:56.957918	8.06067000e-05	9.78258100e-05	8.23981933e-01	-9.99471200e-02	-9.79036300e-05	1.02087246e+03	-6.99934400e-01	4.40417800e-08	-1.58925093e+07
1.11921134e+02	2023-02-13T18:51:58.328014	8.12761500e-05	9.69645800e-05	8.38204528e-01	-9.99476400e-02	-9.69015500e-05	1.03143489e+03	-6.49906600e-01	6.63245400e-08	-9.79888590e+06
1.13030338e+02	2023-02-13T18:51:59.437091	8.05231100e-05	9.40324100e-05	8.56333577e-01	-9.99475800e-02	-9.38466000e-05	1.06501013e+03	-5.99919400e-01	5.68986100e-08	-1.05436565e+07
1.14139624e+02	2023-02-13T18:52:00.546169	8.01884200e-05	8.85729800e-05	9.05337271e-01	-9.99477200e-02	-8.83942900e-05	1.13070335e+03	-5.49920400e-01	7.95593000e-08	-6.91208193e+06
1.15253537e+02	2023-02-13T18:52:01.660246	7.93518600e-05	8.09551600e-05	9.80195209e-01	-9.99466400e-02	-8.06382000e-05	1.23944532e+03	-4.99927400e-01	6.25653600e-08	-7.99048227e+06
1.16362514e+02	2023-02-13T18:52:02.769324	7.75111300e-05	7.07388200e-05	1.09573682e+00	-9.99469900e-02	-7.03979500e-05	1.41974290e+03	-4.49941500e-01	7.63131300e-08	-5.89599064e+06
1.17467816e+02	2023-02-13T18:52:03.874399	7.55868000e-05	5.82765500e-05	1.29703629e+00	-9.99477100e-02	-5.77629400e-05	1.73030857e+03	-3.99913000e-01	5.77344100e-08	-6.92677036e+06
1.18577310e+02	2023-02-13T18:52:04.984477	7.37461500e-05	4.45145500e-05	1.65667518e+00	-9.99471700e-02	-4.40506700e-05	2.26891373e+03	-3.49914100e-01	5.00285400e-08	-6.99428966e+06
1.19686236e+02	2023-02-13T18:52:06.093554	7.33278900e-05	3.11563800e-05	2.35354332e+00	-9.99480400e-02	-3.05348700e-05	3.27324269e+03	-2.99927100e-01	5.66292000e-08	-5.29633299e+06
1.21014655e+02	2023-02-13T18:52:07.421647	7.03995400e-05	1.89932800e-05	3.70654990e+00	-9.99465600e-02	-1.85857100e-05	5.37760247e+03	-2.49930500e-01	3.66731400e-08	-6.81508319e+06
1.22389502e+02	2023-02-13T18:52:08.796742	6.86425800e-05	9.45502100e-06	7.25990773e+00	-9.99458000e-02	-9.15368700e-06	1.09186386e+04	-1.99934100e-01	5.51593900e-08	-3.62466119e+06
1.23499073e+02	2023-02-13T18:52:09.905819	7.11525100e-05	3.25250500e-06	2.18762185e+01	-9.99465400e-02	-3.12968500e-06	3.19350158e+04	-1.49949300e-01	4.07656000e-08	-3.67832928e+06
1.25342866e+02	2023-02-13T18:52:11.749948	6.74711800e-05	7.81117700e-07	8.63777380e+01	-9.99446300e-02	-8.13520400e-07	1.22854485e+05	-9.99407300e-02	5.26426200e-08	-1.89847561e+06
