Time elapsed	Time stamp	source Voltage	source Current	source Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
1.34169323e+02	2023-02-02T16:41:17.736845	6.16981900e-05	-2.55894100e-08	-2.41108294e+03	-9.99457000e-02	1.24139100e-11	-8.05110557e+09	1.50051300e-01	2.28570500e-08	6.56477104e+06
1.35669436e+02	2023-02-02T16:41:19.236930	6.17819000e-05	-2.85187600e-08	-2.16635997e+03	-9.99449700e-02	1.28680700e-11	-7.76689667e+09	2.00044900e-01	2.43557200e-08	8.21346690e+06
1.37169207e+02	2023-02-02T16:41:20.737016	6.08615200e-05	-3.05769100e-08	-1.99044050e+03	-9.99452000e-02	1.23256200e-11	-8.10873611e+09	2.50076800e-01	2.65001100e-08	9.43682121e+06
1.38669323e+02	2023-02-02T16:41:22.237103	6.08615700e-05	-3.64268700e-08	-1.67078780e+03	-9.99446000e-02	1.30783200e-11	-7.64200601e+09	3.00076800e-01	3.28423300e-08	9.13689132e+06
1.40169355e+02	2023-02-02T16:41:23.737189	6.50448500e-05	-5.20356900e-08	-1.25000456e+03	-9.99450500e-02	1.19934100e-11	-8.33333055e+09	3.50098900e-01	5.15875000e-08	6.78650642e+06
1.41855331e+02	2023-02-02T16:41:25.423286	6.51285300e-05	-8.99760400e-08	-7.23843036e+02	-9.99447000e-02	1.18126000e-11	-8.46085536e+09	4.00095800e-01	8.66345700e-08	4.61820033e+06
1.43292948e+02	2023-02-02T16:41:26.860368	6.45428600e-05	-1.32891200e-07	-4.85681971e+02	-9.99449600e-02	1.20438600e-11	-8.29841596e+09	4.50096100e-01	1.20171500e-07	3.74544796e+06
1.44730691e+02	2023-02-02T16:41:28.298450	6.38735500e-05	-1.59399800e-07	-4.00712862e+02	-9.99455700e-02	1.20817100e-11	-8.27246888e+09	5.00082900e-01	1.43248000e-07	3.49102885e+06
1.46169100e+02	2023-02-02T16:41:29.737042	6.42918500e-05	-1.70790400e-07	-3.76437142e+02	-9.99451600e-02	1.23676600e-11	-8.08116976e+09	5.50079300e-01	1.57315700e-07	3.49665863e+06
1.47605322e+02	2023-02-02T16:41:31.173123	6.43755900e-05	-1.77745600e-07	-3.62178248e+02	-9.99452200e-02	1.26788000e-11	-7.88286115e+09	6.00110200e-01	1.66207100e-07	3.61061712e+06
1.49042807e+02	2023-02-02T16:41:32.610206	6.36225500e-05	-1.83854500e-07	-3.46048370e+02	-9.99453900e-02	1.24853900e-11	-8.00498743e+09	6.50100700e-01	1.76574200e-07	3.68174229e+06
1.50480241e+02	2023-02-02T16:41:34.048289	6.37898700e-05	-1.95253800e-07	-3.26702323e+02	-9.99455300e-02	5.46310600e-12	-1.82946350e+10	7.00099100e-01	1.89161700e-07	3.70106158e+06
1.51919672e+02	2023-02-02T16:41:35.487383	6.35388900e-05	-2.07611900e-07	-3.06046474e+02	-9.99458200e-02	1.22499200e-11	-8.15889573e+09	7.50086300e-01	2.04565000e-07	3.66673820e+06
1.53370918e+02	2023-02-02T16:41:36.938502	6.38735500e-05	-2.22676800e-07	-2.86844206e+02	-9.99453700e-02	1.25695000e-11	-7.95141971e+09	8.00078900e-01	2.19170900e-07	3.65047960e+06
1.54797156e+02	2023-02-02T16:41:38.364620	6.36225400e-05	-2.19085400e-07	-2.90400638e+02	-9.99453800e-02	1.19345600e-11	-8.37445034e+09	8.00080600e-01	2.18593000e-07	3.66013825e+06
1.55469678e+02	2023-02-02T16:41:39.037676	6.38735400e-05	-2.02759100e-07	-3.15021817e+02	-9.99447600e-02	1.25190300e-11	-7.98342683e+09	7.50085700e-01	2.05030700e-07	3.65840677e+06
1.56903059e+02	2023-02-02T16:41:40.470795	6.45429000e-05	-1.89014100e-07	-3.41471351e+02	-9.99452400e-02	1.22457300e-11	-8.16164002e+09	7.00098100e-01	1.89057700e-07	3.70309223e+06
1.58339838e+02	2023-02-02T16:41:41.907915	6.43755400e-05	-1.71753000e-07	-3.74814647e+02	-9.99460700e-02	1.44995700e-11	-6.89303683e+09	6.50100700e-01	1.73684500e-07	3.74299779e+06
