Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;68943,5331572187;-8339,5505272023;69446,0860466325;-6,89710566385415;13,8846419649446
2;79431,5338134766;72758,2203198668;23483,2615892972;76454,0528617394;17,8878743215548;22,7097519426634
3;63095,0927734375;80346,9442412958;9716,21067421521;80932,2939176917;6,89519416607714;28,7864319273212
4;50118,4463500977;73314,8575280316;-8372,55381019353;73791,3815540823;-6,51495170328716;33,7508999147872
5;39810,1806640625;70136,8908678692;4281,11920919291;70267,4280324442;3,4929707188848;36,889893906862
6;31622,8866577148;72330,9021985909;3169,62431347613;72400,3172033845;2,50916245086149;39,1681699011099
7;25118,8278198242;71158,0152482676;3927,41669651455;71266,3155774223;3,15911458613503;41,366734895559
8;19952,7740478516;71065,7888394244;4448,60281207532;71204,8903541692;3,58194881094151;46,4155918828119
9;15848,6366271973;71738,6209899473;4753,39255613861;71895,9281345756;3,79087028863323;51,4975218699813
10;12588,9778137207;72235,7011042777;5008,51976584668;72409,127769028;3,96630061845349;55,5474018597563
11;9999,99046325684;73017,5416913908;5200,06181089413;73202,472891912;4,07353376652476;60,6085408469781
12;7943,15338134766;73695,7957645853;5710,33804726917;73916,698208115;4,43072533504107;66,6795178316504
13;6309,50927734375;74399,2650392851;6319,49427810459;74667,1724810628;4,85506564600613;72,5805898167516
14;5011,79695129395;75047,3584771596;7157,4677885129;75387,8992912184;5,44797382239772;76,6155818065643
15;3980,99422454834;75996,0755461347;7833,39685800298;76398,7277691768;5,88505525004225;80,7693047960771
16;3162,2052192688;76970,6457801915;8660,29502921006;77456,3168619104;6,41959339184628;84,8744367857126
17;2511,85894012451;78091,6808867994;9537,84897222534;78671,9847642266;6,9634206329529;89,0172397752531
18;1995,2654838562;79176,5714457032;10597,9491158053;79882,7014525531;7,62384445687296;93,4001287641873
19;1584,91730690002;80592,0637458755;11674,2961178577;81433,2237398636;8,24234266879111;97,4951037538485
20;1258,90970230103;82133,8588842735;12923,3250888459;83144,3510202211;8,94187423475055;101,557504743592
21;999,987125396729;83911,4207748611;14345,8103639646;85128,895279186;9,70170403337631;105,76085173298
22;794,321298599243;85797,9237620406;15938,3398574204;87265,7687715382;10,5236502874743;108,027812727256
23;630,959868431091;87764,7444041663;17718,1219400644;89535,3684608023;11,4135780542185;110,209532721748
24;501,185655593872;89922,1360073179;19588,3964729593;92030,9503400917;12,2891726948083;112,491761715986
25;398,106873035431;92515,4283343213;21701,8321962576;95026,7015136138;13,2014877167885;114,779866710209
26;316,224992275238;95354,6438457489;24033,4068900467;98336,7314368957;14,146324133902;116,977266704661
27;251,18887424469;97594,3148112701;26718,3157520202;101185,565571903;15,3106681381232;119,284494698836
28;199,530273675919;101459,187877069;29626,1231253886;105696,13983545;16,2778253463456;121,561795693086
29;158,488750457764;104725,022047689;32225,6785034293;109571,093806238;17,1040258121004;123,884699687221
30;125,888735055923;108145,202846235;35928,924469657;113957,327593269;18,377960730712;126,208555681354
31;99,9998301267624;110147,114983497;39757,9990273227;117102,883934788;19,8472309415949;128,53913667547
32;79,4325023889542;114657,980050702;45109,7536282998;123212,589704596;21,476106064575;130,805233669749
33;63,0952417850494;117264,853872303;50186,6520306619;127552,914493316;23,1698075322063;133,210718663675
34;50,119124352932;137390,604569212;54716,0321249643;147885,166245278;21,7150003361015;135,667733657472
35;39,8103147745132;130299,922558047;69355,1101044006;147608,269132276;28,025160306448;138,064530651421
36;31,6230580210686;138981,722197897;81057,7180333915;160892,115275653;30,2518375004641;140,584339645059
37;25,1182354986668;143888,092978537;94741,0448038482;172277,82466564;33,362330541636;143,212944638422
38;19,952654838562;151287,308704267;109484,662101381;186747,800550458;35,8927714557163;145,944646631525
39;15,8483162522316;164790,46198684;123588,725065669;205985,604655261;36,8689805323298;148,824913624253
40;12,5886872410774;170792,495324776;150557,743337111;227678,963758242;41,3969616160567;151,740303616893
41;9,99984331429005;179111,944023165;178764,37505433;253056,891390696;44,9443544384437;154,849670609042
42;7,94301740825176;205084,26982346;208525,305887434;292476,257026907;45,4766627918657;161,871412591314
43;6,30959402769804;225556,627120706;239369,125968263;328897,203552842;46,7017021966039;165,169279582988
44;5,01179601997137;247223,722497412;277530,329181249;371675,466746098;48,3053844207262;169,543676571943
45;3,98105476051569;274478,079511925;330125,571241112;429326,343146824;50,2586660770779;173,105241562951
46;3,16224759444594;299467,845561475;377441,772856428;481812,497162781;51,5709994478443;176,709693553851
47;2,51189339905977;328007,431974556;441807,597496296;550257,056870689;53,4090153083549;180,483365544323
48;1,99524220079184;355933,237444766;523086,883621476;632699,262947839;55,7667631573946;184,474998534245
49;1,5849363990128;400143,184607199;611447,223484224;730740,908458092;56,7984691297328;188,652512523698
50;1,25891529023647;441251,816673947;721925,967912495;846097,080047232;58,5661101714983;193,12339951241
51;1,00000761449337;494454,447519274;864026,255952365;995503,175106264;60,2188815343622;199,787160495586
52;0,794330844655633;547374,797884778;1036748,12834819;1172376,15592986;62,1671653856907;205,072637482241
53;0,630956492386758;616963,458254218;1246050,01773196;1390426,03381511;63,6583598326435;210,856635467638
54;0,501182512380183;706678,762528248;1499625,28776673;1657790,96303421;64,7684567648447;217,425295451054
55;0,398104020860046;818488,649992403;1812288,97811402;1988545,95379637;65,6945168743228;224,953820432046
56;0,31622766982764;971748,95457582;2189781,6712676;2395712,7955034;66,070016454477;233,551493410339
57;0,251187884714454;1164759,29629666;2639035,69021801;2884644,44820396;66,1853547209064;243,685035384754
