Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;191927,190460417;59200,6215994216;200850,093442316;17,1425637713975;16,3660549586797
2;79431,5338134766;395964,504368193;372998,248408534;543981,233164695;43,2892819113812;24,2445959387883
3;63095,0927734375;199144,58049551;-66083,5738881355;209822,788749367;-18,3577627324697;38,7171959022485
4;50118,4463500977;-250943,382970267;-357281,355037587;436603,422013681;-125,083019042132;43,6961248896779
5;39810,1806640625;869923,542829575;192837,540930238;891040,564486927;12,4987528908193;45,830923884288
6;31622,8866577148;737354,55253676;384997,587140982;831814,208974013;27,57057418334;48,0910838785817
7;25118,8278198242;970464,379665688;100720,883710363;975677,102639652;5,92530136565505;50,2791188730574
8;19952,7740478516;917355,175996723;69565,8677885346;919989,091722913;4,33661530551053;52,4313178676236
9;15848,6366271973;995950,745910699;119010,946372383;1003036,13775204;6,81423741876558;54,7165838618539
10;12588,9778137207;933132,833277661;79916,9339425478;936548,771218869;4,89507677912745;57,8371468539752
11;9999,99046325684;917781,788410308;21783,7668779563;918040,273428686;1,35967352857705;61,9680098435458
12;7943,15338134766;867168,918014761;7320,04500438981;867199,812863078;0,483640170409774;67,0780108306443
13;6309,50927734375;862487,695761543;4146,83383665074;862497,664675635;0,275475519889615;69,2965418250431
14;5011,79695129395;722092,585372845;21456,7421033313;722411,30502791;1,70202429592179;72,4799008170058
15;3980,99422454834;829832,882881609;20929,3120625085;830096,771235145;1,444757260138;74,7433868112911
16;3162,2052192688;886490,279494907;23925,3484126857;886813,079479339;1,54597160295078;76,94601980573
17;2511,85894012451;945518,255684095;25694,3971224497;945867,313038875;1,55662598089413;80,9519137956161
18;1995,2654838562;858277,049836442;16950,900053914;858444,422946869;1,13143976603787;85,2336867848056
19;1584,91730690002;826079,378574213;19200,6809003779;826302,490527891;1,33149423831756;89,3613307743843
20;1258,90970230103;877565,320792245;22213,3793428807;877846,413946669;1,44999025857671;93,5507057638072
21;999,987125396729;929362,771360493;25115,0089890427;929702,062204541;1,54797881165467;97,7343117532446
22;794,321298599243;938292,977624425;24296,2190323521;938607,488846417;1,48328916228872;99,9500557476504
23;630,959868431091;950748,028563865;28099,1226747629;951163,169237102;1,6928697997164;102,133659742137
24;501,185655593872;911893,919781923;29798,9842483513;912380,677347714;1,87165266074926;106,305999731603
25;398,106873035431;905000,024566678;29860,633126652;905492,518951102;1,88979860747956;110,395254721279
26;316,224992275238;962122,489814848;31916,9618655655;962651,742772146;1,90000426435528;112,594307715727
27;251,18887424469;918977,444455932;48519,8811598344;920257,421750305;3,02227827706851;114,972366709723
28;199,530273675919;977755,007895526;39938,9234616808;978570,372059189;2,33909342749335;117,235868704008
29;158,488750457764;946919,628986633;42646,0001260139;947879,457044476;2,57866217268419;119,522556698235
30;125,888735055923;956618,944982079;47913,0868718983;957818,077607758;2,86731261095106;121,838555692387
31;99,9998301267624;941190,459786988;35784,7926714767;941870,496926505;2,17738127268086;124,18612168646
32;79,4325023889542;987286,128246504;38757,885639456;988046,594411019;2,24810568776688;126,45563768073
33;63,0952417850494;1010802,55274474;114976,375899536;1017320,68083288;6,48936637772165;128,918903674511
34;50,119124352932;826479,927850498;218716,599977335;854930,419534484;14,8227548270583;131,32340366844
35;39,8103147745132;996488,297816162;85546,528129463;1000153,55629001;4,90669779727919;133,795965662198
36;31,6230580210686;961361,642592525;100017,707359103;966550,438225326;5,93954437331259;136,314601655839
37;25,1182354986668;973173,794553818;116036,979977273;980067,250309142;6,79959542924333;138,965682649145
38;19,952654838562;1012960,66282766;134988,262938299;1021915,42486027;7,59057755368698;141,609055642472
39;15,8483162522316;1032506,96932121;134829,815291442;1041273,12497173;7,43986479599402;144,485502635209
40;12,5886872410774;1046356,64758755;181278,819647098;1061943,61639557;9,82879723289598;147,375995627911
41;9,99984331429005;967557,706969991;233368,894382428;995303,449799258;13,5603887532301;150,466782620108
42;7,94301740825176;994181,162830624;246525,666823987;1024290,52955217;13,9266446756364;153,673588612011
43;6,30959402769804;1372788,54968765;304386,93131975;1406129,37033253;12,5018711892394;156,990963603636
44;5,01179601997137;1214544,44963763;381346,097977467;1273005,52496374;17,4313928828561;160,304886595269
45;3,98105476051569;1226578,51357242;465417,757012382;1311910,26312777;20,7789449543109;163,80601758643
46;3,16224759444594;1194248,79472834;554586,358459863;1316736,95653303;24,9092563656608;167,385125577393
47;2,51189339905977;1105513,9178144;690933,541598138;1303667,97206447;32,0049114898858;171,068198568094
48;1,99524220079184;1166151,52197551;841738,328496805;1438204,70930476;35,8220792533861;174,950434558293
49;1,5849363990128;1064363,55908322;1038344,51021145;1486952,96085336;44,2910544132148;180,521516544227
50;1,25891529023647;1271774,71445391;1355035,4836324;1858368,12451871;46,8154695946722;184,958447533025
51;1,00000761449337;1183894,16472979;1583124,66651193;1976838,15801895;53,2100815511743;189,839416520702
52;0,794330844655633;1364392,45320532;1969602,85099715;2396017,97927723;55,2886998871501;195,036957507579
53;0,630956492386758;1507066,41549166;2432792,67740518;2861770,32480581;58,2226131528101;200,8904574928
54;0,501182512380183;1610454,36393602;3023339,1808984;3425513,54705772;61,9569294969117;218,726220447769
55;0,398104020860046;1767329,1170287;3725040,41659673;4123030,23432725;64,61820364492;229,55876942042
56;0,31622766982764;1952210,60827745;4585256,07079815;4983542,86565916;66,9377200522033;238,235936398512
57;0,251187884714454;2220594,39785923;5642721,51593234;6063938,12519303;68,518749049909;258,00120634861
58;0,199528585653752;2259809,93300491;6768602,54051053;7135875,64947101;71,5375599654201;270,032561318233
59;0,15848854673095;2576072,64687077;8440696,99465132;8825050,48356504;73,027985147878;284,37991528201
60;0,125888618640602;3275395,15272748;10326045,2063047;10833070,8023699;72,4011057542477;301,629945238458
61;0,0999989424599335;4285679,26436925;12459399,2971422;13175874,8325367;71,0182389877954;322,616873185471
