Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;132122,804615772;12004,7830785834;132667,065680603;5,1916844314333;13,6364179655714
2;79431,5338134766;168480,276454921;-58445,544720757;178329,709392553;-19,1315803067371;22,4333759433612
3;63095,0927734375;162602,574501898;55826,7162824237;171919,223723013;18,9490018431738;28,5032229280363
4;50118,4463500977;109849,767158098;1719,68972222984;109863,227139153;0,896887792079464;33,5073529154021
5;39810,1806640625;152051,102189853;5618,2028090453;152154,86150614;2,11608421423166;36,6656639074281
6;31622,8866577148;144985,286239529;1272,99202771183;144990,874659962;0,503052401087946;38,9484039016647
7;25118,8278198242;159477,702213679;5578,63078221073;159575,244398244;2,00342567325201;41,2115668959508
8;19952,7740478516;158099,775849509;7437,11172062751;158274,602366931;2,69324369598008;44,3945818879145
9;15848,6366271973;153695,232992158;7128,80457799414;153860,470879382;2,65563138952508;47,6357218797314
10;12588,9778137207;159833,319089319;7421,7728714278;160005,53929056;2,65858854488796;50,7869658717752
11;9999,99046325684;161981,425781274;7785,92904437972;162168,440176314;2,75190681533301;52,0196978686629
12;7943,15338134766;391623,518836539;8966,10050508878;391726,143452515;1,31154019827124;56,2106858580817
13;6309,50927734375;401209,827738242;9325,97359811343;401318,202499342;1,33157934964897;58,4530928524201
14;5011,79695129395;13207843,769453;2232074,9099005;13395122,076401;9,59213591409592;60,6967068467555
15;3980,99422454834;1346368,06909546;82806,4524773588;1348912,11205613;3,51946218788666;62,9728058410089
16;3162,2052192688;1219375,65074259;50479,7272741348;1220420,08361449;2,37057773206224;65,2240018353252
17;2511,85894012451;747181,806988333;21822,426007252;747500,41536523;1,67292292737564;67,4557988296905
18;1995,2654838562;3623351,92472586;239588,805893692;3631264,51340634;3,78309176105351;72,5701938167779
19;1584,91730690002;8733591,91398762;1089789,56862281;8801322,00433259;7,1126821870337;75,7173448088321
20;1258,90970230103;3314912,66722931;116543,333066884;3316960,70821462;2,01353478675826;83,5687487890092
21;999,987125396729;3580926,08775858;48440,5234164609;3581253,70928937;0,775014118544189;86,8042847808402
22;794,321298599243;4611796,02226235;252999,135231548;4618730,46554816;3,14004934231214;89,9670327728551
23;630,959868431091;9312246,52924072;580778,151347856;9330339,68740897;3,56875142095155;93,1843407647322
24;501,185655593872;5001133,58870776;216892,679821306;5005834,5564612;2,48328756162924;96,4220647565577
25;398,106873035431;911017,310868822;36566,1311601421;911750,8555799;2,29848650004328;100,533532746177
26;316,224992275238;2330197,26586968;42913,0835467668;2330592,37761691;1,05504401015602;112,195593716733
27;251,18887424469;1567294,52487943;96016,587326021;1570232,88488006;3,50570885173084;116,378655706172
28;199,530273675919;1166802,43013059;37904,0228639471;1167417,93112317;1,86062097403272;123,282454688742
29;158,488750457764;2368238,88313578;42753,0253126656;2368624,75474052;1,03422922307008;131,185499668788
30;125,888735055923;3342453,1599628;91511,7639536521;3343705,6583209;1,56828775072411;135,377083658206
31;99,9998301267624;2762499,58907029;100285,498280079;2764319,29428907;2,07906407903959;140,466128645357
32;79,4325023889542;2234150,90472029;-318826,404516428;2256785,444228;-8,12160711677463;150,21241862075
33;63,0952417850494;3114773,53231937;1630810,58055848;3515872,19723623;27,6353295401047;154,564482609762
34;50,119124352932;745876,321463835;-533182,42406847;916850,579023623;-35,5587112637449;161,568547592079
35;39,8103147745132;1952424,3983991;25866,91919238;1952595,7413076;0,759045315921078;164,9662965835
36;31,6230580210686;3712012,39550281;-723571,784407876;3781876,80280013;-11,0301846912516;175,738999556302
37;25,1182354986668;1310849,67991303;102743,09224871;1314869,96556045;4,48162384272706;179,310597547284
38;19,952654838562;2026490,14385375;118626,25242762;2029959,23380284;3,35014512448321;182,963205538062
39;15,8483162522316;1668113,71403644;149181,327919364;1674771,15796643;5,1104320996592;185,846132530784
40;12,5886872410774;1570807,76225201;194584,088150797;1582813,94778813;7,06155142848281;188,804251523315
41;9,99984331429005;927883,762124428;238434,651470207;958028,892589311;14,4112722362417;193,724799510892
42;7,94301740825176;993946,904564006;256243,20437732;1026445,82364678;14,4562834192357;196,940574502773
43;6,30959402769804;1842197,04960135;367784,537629043;1878551,41949294;11,290346755924;201,228657491946
44;5,01179601997137;1221643,54532683;381052,001349575;1279692,76764825;17,3236141260816;206,551159478508
45;3,98105476051569;393803,242187906;425352,608922397;579660,103400947;47,2056273572715;211,195614466782
46;3,16224759444594;394850,254127972;514233,542246724;648338,53746059;52,4814219992198;214,813496457648
47;2,51189339905977;1624574,85342229;451479,460521797;1686142,68602782;15,5309429322422;218,470221448416
48;1,99524220079184;5045872,11595473;930257,109401144;5130906,71325847;10,445759650647;228,979214421883
49;1,5849363990128;420942,478696865;912326,99227571;1004755,2494047;65,2316688978984;237,42480240056
50;1,25891529023647;429403,492657421;1152197,2250041;1229612,05459834;69,5604667506812;241,864472389351
51;1,00000761449337;28083454,6643898;-1746475,39643203;28137707,834811;-3,55857103534673;253,970755358785
52;0,794330844655633;16972092,3826825;961580,559875368;16999310,4865886;3,24271570418893;259,22086034553
53;0,630956492386758;21989963,3074802;1701606,88527929;22055701,1281971;4,4247911384967;265,016064330899
54;0,501182512380183;45246119,5245786;5055974,60072424;45527730,1344534;6,37599916795736;271,590149314301
55;0,398104020860046;52931950,8141163;673998,340321007;52936241,7512878;0,729524848679787;279,109937295315
56;0,31622766982764;45678783,1445304;2715032,45134099;45759399,3708055;3,40151574038798;287,712172273597
57;0,251187884714454;49338460,5294277;7964307,26574222;49977133,5476241;9,16969369942651;297,930690247797
58;0,199528585653752;32326703,9929325;4781316,98515746;32678384,0353104;8,41339852296885;309,887586217609
59;0,15848854673095;25307713,4290795;7956397,60950485;26528939,3291354;17,4524317256728;324,239750181373
60;0,125888618640602;15339884,9556048;9910466,24536595;18262787,619959;32,8648332675801;341,551026137667
61;0,0999989424599335;27687209,0641566;14368689,672542;31193601,7264459;27,4277282189813;362,483728084817
