Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

2.21664410e-01	2023-05-24T15:55:32.347714	-3.00000000e-01	-2.51860000e-07	1.19113793e+06	1
3.24494769e-01	2023-05-24T15:55:32.450181	-3.00000000e-01	-2.55450000e-07	1.17439812e+06	2
3.73146256e-01	2023-05-24T15:55:32.499304	-3.00000000e-01	-2.65440000e-07	1.13019892e+06	3
4.28917333e-01	2023-05-24T15:55:32.555429	-3.00000000e-01	-2.71840000e-07	1.10359035e+06	4
4.52685949e-01	2023-05-24T15:55:32.569542	-3.00000000e-01	-2.73210000e-07	1.09805644e+06	5
4.93801436e-01	2023-05-24T15:55:32.619481	-3.00000000e-01	-2.85620000e-07	1.05034661e+06	6
5.27051897e-01	2023-05-24T15:55:32.649569	-3.00000000e-01	-2.86270000e-07	1.04796171e+06	7
5.53995077e-01	2023-05-24T15:55:32.679519	-3.00000000e-01	-2.87970000e-07	1.04177518e+06	8
5.98768000e-01	2023-05-24T15:55:32.719484	-3.00000000e-01	-2.99270000e-07	1.00243927e+06	9
6.34674462e-01	2023-05-24T15:55:32.759484	-3.00000000e-01	-3.01560000e-07	9.94826900e+05	10
6.61696821e-01	2023-05-24T15:55:32.779506	-3.00000000e-01	-3.05800000e-07	9.81033355e+05	11
6.89811692e-01	2023-05-24T15:55:32.809628	-3.00000000e-01	-3.10960000e-07	9.64754309e+05	12
7.23950769e-01	2023-05-24T15:55:32.849516	-3.00000000e-01	-3.10640000e-07	9.65748133e+05	13
7.56918974e-01	2023-05-24T15:55:32.879624	-3.00000000e-01	-3.17890000e-07	9.43722671e+05	14
7.85054359e-01	2023-05-24T15:55:32.909518	-3.00000000e-01	-3.21090000e-07	9.34317481e+05	15
8.20968615e-01	2023-05-24T15:55:32.939611	-3.00000000e-01	-3.21220000e-07	9.33939356e+05	16
8.48707692e-01	2023-05-24T15:55:32.969485	-3.00000000e-01	-3.24740000e-07	9.23815976e+05	17
8.78086154e-01	2023-05-24T15:55:32.999485	-3.00000000e-01	-3.30880000e-07	9.06673114e+05	18
9.05218872e-01	2023-05-24T15:55:33.029644	-3.00000000e-01	-3.29380000e-07	9.10802113e+05	19
9.34381949e-01	2023-05-24T15:55:33.059516	-3.00000000e-01	-3.34930000e-07	8.95709551e+05	20
9.63918769e-01	2023-05-24T15:55:33.089518	-3.00000000e-01	-3.38390000e-07	8.86551021e+05	21
9.91562256e-01	2023-05-24T15:55:33.109550	-3.00000000e-01	-3.38390000e-07	8.86551021e+05	22
1.01673313e+00	2023-05-24T15:55:33.139575	-3.00000000e-01	-3.40220000e-07	8.81782376e+05	23
1.04366974e+00	2023-05-24T15:55:33.169487	-3.00000000e-01	-3.44270000e-07	8.71409068e+05	24
1.07567303e+00	2023-05-24T15:55:33.199517	-3.00000000e-01	-3.47080000e-07	8.64354039e+05	25
1.10364923e+00	2023-05-24T15:55:33.229487	-3.00000000e-01	-3.46040000e-07	8.66951797e+05	26
1.13419733e+00	2023-05-24T15:55:33.259535	-3.00000000e-01	-3.52630000e-07	8.50750078e+05	27
1.16100472e+00	2023-05-24T15:55:33.279575	-3.00000000e-01	-3.54720000e-07	8.45737483e+05	28
1.19371118e+00	2023-05-24T15:55:33.319525	-3.00000000e-01	-3.53020000e-07	8.49810209e+05	29
1.22077908e+00	2023-05-24T15:55:33.339510	-3.00000000e-01	-3.57340000e-07	8.39536576e+05	30
1.24899692e+00	2023-05-24T15:55:33.369648	-3.00000000e-01	-3.61650000e-07	8.29531315e+05	31
1.27844882e+00	2023-05-24T15:55:33.399524	-3.00000000e-01	-3.60470000e-07	8.32246789e+05	32
1.30494400e+00	2023-05-24T15:55:33.429653	-3.00000000e-01	-3.61450000e-07	8.29990317e+05	33
1.34979446e+00	2023-05-24T15:55:33.469522	-3.00000000e-01	-3.67980000e-07	8.15261699e+05	34
1.37460103e+00	2023-05-24T15:55:33.499647	-3.00000000e-01	-3.66480000e-07	8.18598559e+05	35
1.41939200e+00	2023-05-24T15:55:33.539520	-3.00000000e-01	-3.72200000e-07	8.06018270e+05	36
1.44298215e+00	2023-05-24T15:55:33.569522	-3.00000000e-01	-3.74160000e-07	8.01796023e+05	37
1.49090338e+00	2023-05-24T15:55:33.609519	-3.00000000e-01	-3.72460000e-07	8.05455619e+05	38
1.51779569e+00	2023-05-24T15:55:33.639575	-3.00000000e-01	-3.78600000e-07	7.92393027e+05	39
1.56152821e+00	2023-05-24T15:55:33.679523	-3.00000000e-01	-3.77450000e-07	7.94807259e+05	40
1.58779200e+00	2023-05-24T15:55:33.709572	-3.00000000e-01	-3.78820000e-07	7.91932844e+05	41
1.61772103e+00	2023-05-24T15:55:33.739525	-3.00000000e-01	-3.84640000e-07	7.79950083e+05	42
1.65186995e+00	2023-05-24T15:55:33.769645	-3.00000000e-01	-3.83660000e-07	7.81942345e+05	43
1.68374359e+00	2023-05-24T15:55:33.809518	-3.00000000e-01	-3.84640000e-07	7.79950083e+05	44
1.71140841e+00	2023-05-24T15:55:33.829513	-3.00000000e-01	-3.90320000e-07	7.68600123e+05	45
1.73781703e+00	2023-05-24T15:55:33.859653	-3.00000000e-01	-3.90060000e-07	7.69112444e+05	46
1.77362462e+00	2023-05-24T15:55:33.899524	-3.00000000e-01	-3.90910000e-07	7.67440076e+05	47
1.80070851e+00	2023-05-24T15:55:33.919515	-3.00000000e-01	-3.93910000e-07	7.61595288e+05	48
1.83033436e+00	2023-05-24T15:55:33.949652	-3.00000000e-01	-3.94110000e-07	7.61208800e+05	49
1.85906215e+00	2023-05-24T15:55:33.979491	-3.00000000e-01	-3.93450000e-07	7.62485703e+05	50
1.88764513e+00	2023-05-24T15:55:34.009651	-3.00000000e-01	-3.96720000e-07	7.56200847e+05	51
1.91900636e+00	2023-05-24T15:55:34.039528	-3.00000000e-01	-4.00050000e-07	7.49906262e+05	52
1.95096738e+00	2023-05-24T15:55:34.069525	-3.00000000e-01	-3.97180000e-07	7.55325042e+05	53
1.98368287e+00	2023-05-24T15:55:34.109539	-3.00000000e-01	-4.02200000e-07	7.45897563e+05	54
2.02872328e+00	2023-05-24T15:55:34.149494	-3.00000000e-01	-4.02270000e-07	7.45767768e+05	55
2.05366933e+00	2023-05-24T15:55:34.179525	-3.00000000e-01	-4.01810000e-07	7.46621538e+05	56
2.09594297e+00	2023-05-24T15:55:34.219570	-3.00000000e-01	-4.08930000e-07	7.33621891e+05	57
2.14367836e+00	2023-05-24T15:55:34.269496	-3.00000000e-01	-4.06190000e-07	7.38570620e+05	58
2.17437292e+00	2023-05-24T15:55:34.299496	-3.00000000e-01	-4.12330000e-07	7.27572575e+05	59
2.23906421e+00	2023-05-24T15:55:34.359537	-3.00000000e-01	-4.11350000e-07	7.29305944e+05	60
2.26936369e+00	2023-05-24T15:55:34.389531	-3.00000000e-01	-4.14420000e-07	7.23903287e+05	61
2.30457231e+00	2023-05-24T15:55:34.429525	-3.00000000e-01	-4.14940000e-07	7.22996096e+05	62
2.36416410e+00	2023-05-24T15:55:34.489549	-3.00000000e-01	-4.19120000e-07	7.15785455e+05	63
2.39970544e+00	2023-05-24T15:55:34.519519	-3.00000000e-01	-4.20230000e-07	7.13894772e+05	64
2.43269333e+00	2023-05-24T15:55:34.549528	-3.00000000e-01	-4.18080000e-07	7.17566016e+05	65
2.46401969e+00	2023-05-24T15:55:34.589496	-3.00000000e-01	-4.23630000e-07	7.08165144e+05	66
2.50364021e+00	2023-05-24T15:55:34.629495	-3.00000000e-01	-4.21470000e-07	7.11794434e+05	67
2.54306215e+00	2023-05-24T15:55:34.669527	-3.00000000e-01	-4.25190000e-07	7.05566923e+05	68
2.58395733e+00	2023-05-24T15:55:34.709522	-3.00000000e-01	-4.26210000e-07	7.03878370e+05	69
2.61777149e+00	2023-05-24T15:55:34.739497	-3.00000000e-01	-4.26540000e-07	7.03333802e+05	70
2.65494605e+00	2023-05-24T15:55:34.779500	-3.00000000e-01	-4.31900000e-07	6.94605233e+05	71
2.69156759e+00	2023-05-24T15:55:34.809530	-3.00000000e-01	-4.28960000e-07	6.99365908e+05	72
2.71940759e+00	2023-05-24T15:55:34.839535	-3.00000000e-01	-4.30850000e-07	6.96298016e+05	73
2.74896369e+00	2023-05-24T15:55:34.869501	-3.00000000e-01	-4.35030000e-07	6.89607613e+05	74
2.79202297e+00	2023-05-24T15:55:34.909531	-3.00000000e-01	-4.31990000e-07	6.94460520e+05	75
2.81773292e+00	2023-05-24T15:55:34.939580	-3.00000000e-01	-4.35120000e-07	6.89464975e+05	76
2.86711959e+00	2023-05-24T15:55:34.989502	-3.00000000e-01	-4.36360000e-07	6.87505729e+05	77
2.91101744e+00	2023-05-24T15:55:35.029501	-3.00000000e-01	-4.36230000e-07	6.87710611e+05	78
2.94372964e+00	2023-05-24T15:55:35.069499	-3.00000000e-01	-4.41460000e-07	6.79563267e+05	79
2.99286400e+00	2023-05-24T15:55:35.109539	-3.00000000e-01	-4.38000000e-07	6.84931507e+05	80
3.02446974e+00	2023-05-24T15:55:35.149531	-3.00000000e-01	-4.43160000e-07	6.76956404e+05	81
3.05987241e+00	2023-05-24T15:55:35.179499	-3.00000000e-01	-4.43220000e-07	6.76864762e+05	82
3.08861210e+00	2023-05-24T15:55:35.209584	-3.00000000e-01	-4.41520000e-07	6.79470919e+05	83
3.12370256e+00	2023-05-24T15:55:35.249510	-3.00000000e-01	-4.46810000e-07	6.71426333e+05	84
3.15550359e+00	2023-05-24T15:55:35.279656	-3.00000000e-01	-4.45700000e-07	6.73098497e+05	85
3.18376410e+00	2023-05-24T15:55:35.309529	-3.00000000e-01	-4.44980000e-07	6.74187604e+05	86
3.21886359e+00	2023-05-24T15:55:35.339523	-3.00000000e-01	-4.50340000e-07	6.66163343e+05	87
3.24345067e+00	2023-05-24T15:55:35.369530	-3.00000000e-01	-4.47990000e-07	6.69657805e+05	88
3.29405826e+00	2023-05-24T15:55:35.419501	-3.00000000e-01	-4.51780000e-07	6.64040019e+05	89
3.31988267e+00	2023-05-24T15:55:35.439586	-3.00000000e-01	-4.53480000e-07	6.61550675e+05	90
3.37696985e+00	2023-05-24T15:55:35.499641	-3.00000000e-01	-4.52560000e-07	6.62895528e+05	91
3.40365703e+00	2023-05-24T15:55:35.529501	-3.00000000e-01	-4.55040000e-07	6.59282700e+05	92
3.44777354e+00	2023-05-24T15:55:35.569502	-3.00000000e-01	-4.52630000e-07	6.62793010e+05	93
3.47354913e+00	2023-05-24T15:55:35.599530	-3.00000000e-01	-4.55890000e-07	6.58053478e+05	94
3.50715077e+00	2023-05-24T15:55:35.629535	-3.00000000e-01	-4.58500000e-07	6.54307525e+05	95
3.53454195e+00	2023-05-24T15:55:35.659519	-3.00000000e-01	-4.56610000e-07	6.57015834e+05	96
3.58207015e+00	2023-05-24T15:55:35.699536	-3.00000000e-01	-4.59480000e-07	6.52911987e+05	97
3.61281477e+00	2023-05-24T15:55:35.729660	-3.00000000e-01	-4.60860000e-07	6.50956907e+05	98
3.63965538e+00	2023-05-24T15:55:35.759531	-3.00000000e-01	-4.57790000e-07	6.55322309e+05	99
3.66721108e+00	2023-05-24T15:55:35.789669	-3.00000000e-01	-4.59880000e-07	6.52344090e+05	100
3.70916431e+00	2023-05-24T15:55:35.829534	-3.00000000e-01	-4.62360000e-07	6.48845056e+05	101
3.73360533e+00	2023-05-24T15:55:35.859504	-3.00000000e-01	-4.60860000e-07	6.50956907e+05	102
3.77373990e+00	2023-05-24T15:55:35.899504	-3.00000000e-01	-4.66150000e-07	6.43569666e+05	103
3.80154995e+00	2023-05-24T15:55:35.919654	-3.00000000e-01	-4.66410000e-07	6.43210909e+05	104
3.84386421e+00	2023-05-24T15:55:35.969538	-3.00000000e-01	-4.64060000e-07	6.46468129e+05	105
3.86955364e+00	2023-05-24T15:55:35.989665	-3.00000000e-01	-4.69090000e-07	6.39536123e+05	106
3.90519918e+00	2023-05-24T15:55:36.029533	-3.00000000e-01	-4.66340000e-07	6.43307458e+05	107
3.93546913e+00	2023-05-24T15:55:36.059562	-3.00000000e-01	-4.67060000e-07	6.42315762e+05	108
3.96370503e+00	2023-05-24T15:55:36.089534	-3.00000000e-01	-4.70060000e-07	6.38216398e+05	109
3.99539692e+00	2023-05-24T15:55:36.119528	-3.00000000e-01	-4.70330000e-07	6.37850020e+05	110
4.02177928e+00	2023-05-24T15:55:36.139668	-3.00000000e-01	-4.67970000e-07	6.41066735e+05	111
4.05968903e+00	2023-05-24T15:55:36.179538	-3.00000000e-01	-4.73270000e-07	6.33887633e+05	112
