Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;27245,2205815673;12501,434693479;29976,4559935556;24,6479633307305;13,6822889654555
2;79431,5338134766;30593,2944673436;13542,4168039144;33456,6393897614;23,8770387317097;22,4423659433385
3;63095,0927734375;32249,7345689131;10878,2596746042;34035,0101118461;18,639927435044;29,414325925736
4;50118,4463500977;38794,499744448;10967,8383595471;40315,0925672152;15,7864637100357;36,1888999086318
5;39810,1806640625;37977,2004900977;14519,0184509519;40657,9592926669;20,9222958529694;37,3758939056349
6;31622,8866577148;40457,6530990728;14430,7022374181;42954,2414826515;19,630635679009;39,6179388999743
7;25118,8278198242;42979,9478741817;14146,1382069177;45248,0844394168;18,218104228165;41,8504098943379
8;19952,7740478516;45173,6302360234;13590,413094696;47173,681187559;16,7438284117765;44,0691058887362
9;15848,6366271973;47114,9224778028;13208,3974674938;48931,35685579;15,6605347921306;46,3427798829957
10;12588,9778137207;49076,0290560904;12666,764835019;50684,3522134781;14,4724648137902;48,5380038774533
11;9999,99046325684;50892,6517531346;12056,5867894153;52301,274243335;13,3277975058344;51,7109508694424
12;7943,15338134766;52372,7530782047;11631,1737239211;53648,7601644869;12,5212848413898;54,0712338634833
13;6309,50927734375;53658,3565625331;11307,3542709419;54836,8077991464;11,8997597356864;56,3039468578462
14;5011,79695129395;54755,2320574837;11257,5803467887;55900,5237268247;11,6180176056587;58,4580678524076
15;3980,99422454834;55608,6861752883;11537,7747815481;56793,0121146205;11,7215058956767;60,7084398467259
16;3162,2052192688;56442,821894418;12042,6916356432;57713,2442792483;12,0440861817118;62,9072678411744
17;2511,85894012451;57215,2452769896;12925,3489784439;58657,0450868491;12,7298604750729;65,0582258357438
18;1995,2654838562;58052,370128949;14233,7423248858;59771,8754780184;13,7764598468165;67,327249830015
19;1584,91730690002;58908,1668600858;16332,7215128062;61130,4336221378;15,4964242964065;69,5948548242899
20;1258,90970230103;59892,5648983311;18951,7827239753;62819,4985535349;17,5589150060699;72,755896816309
21;999,987125396729;61309,4998594123;22181,0408189022;65198,5685795408;19,8895154688682;77,8521178034423
22;794,321298599243;62505,5387918807;26542,9660060132;67907,8156331042;23,0084957791312;82,8613017907953
23;630,959868431091;64417,1973009498;31633,6393472847;71765,3289998978;26,1544749796929;86,9765167804054
24;501,185655593872;66480,9849132332;38059,5264880178;76604,49667954;29,7905937613779;91,1468467698763
25;398,106873035431;70226,9509310561;45514,3890336313;83686,2249487794;32,9474460572626;93,3678497642688
26;316,224992275238;73949,8413293139;54227,096106007;91701,4557393764;36,252433243027;95,6574707584881
27;251,18887424469;79562,5395943852;65797,6319229589;103244,980862884;39,5904966609522;98,0521397524421
28;199,530273675919;85468,3206272032;76212,8515284201;114513,02357779;41,7236680663169;100,3659397466
29;158,488750457764;93053,0507833207;90195,5000189158;129592,046375329;44,1066105090054;102,666720740791
30;125,888735055923;103570,628612786;106704,513197312;148703,491041478;45,8538577875827;105,079828734699
31;99,9998301267624;114287,875775582;124145,190586848;168741,657260854;47,3673775837163;107,419082728793
32;79,4325023889542;125148,013047513;143399,143940664;190329,555383959;48,8879845783998;111,542107718383
33;63,0952417850494;141969,806420208;162682,853338088;215919,282847117;48,8895002770901;113,913885712395
34;50,119124352932;171893,856715318;181704,132176772;250127,746614765;46,5892149957064;116,309181706348
35;39,8103147745132;172153,178275853;221266,854826807;280349,313955689;52,115863635304;118,758606700163
36;31,6230580210686;186111,21932068;255134,284755459;315801,977851169;53,8906035369666;121,344875693634
37;25,1182354986668;200661,23592753;300906,710788624;361676,347307357;56,3024506012744;123,974273686995
38;19,952654838562;217561,218990841;355649,421159675;416916,532150013;58,5446472422386;126,604353680355
39;15,8483162522316;238134,355900328;425480,342284771;487587,42101374;60,7649774762761;131,266250668585
40;12,5886872410774;253477,531393541;515391,009152984;574350,721456059;63,8113035648113;134,225362661114
41;9,99984331429005;261263,673277857;627144,078036272;679388,255411149;67,3837439845773;137,412332653067
42;7,94301740825176;299644,465958596;755482,389243586;812736,394187444;68,3654025687405;140,643538644909
43;6,30959402769804;316797,377304021;946809,785871079;998403,399877998;71,5000405718685;144,964784633999
44;5,01179601997137;341602,935721476;1155634,94924244;1205066,26440379;73,5324462772582;148,328758625506
45;3,98105476051569;354532,414371093;1431006,18340091;1474269,96502386;76,08512900062;151,85207161661
46;3,16224759444594;448958,940046937;1717530,63014952;1775239,58815419;75,3507858582272;155,436435607561
47;2,51189339905977;552318,48395628;2244417,90478487;2311377,82265009;76,1750465698559;160,342293595175
48;1,99524220079184;679362,540265416;2841923,33620814;2921996,18582919;76,5557296993971;164,285411585219
49;1,5849363990128;616447,805295121;3414021,84579003;3469229,46202535;79,7647552586686;172,712426563943
50;1,25891529023647;744574,989191985;4208386,93741516;4273746,89582066;79,9666916772313;177,14952755274
51;1,00000761449337;944206,341624821;5322934,24810273;5406029,46950805;79,941243057263;183,727837536132
52;0,794330844655633;1133536,88454357;6642643,94778105;6738666,37292669;80,316016387593;193,110466512443
53;0,630956492386758;1387714,29908267;8243214,73493963;8359206,90868484;80,4440711559085;198,986029497609
54;0,501182512380183;1704510,87783379;10227403,9879777;10368469,0126342;80,5379855073711;205,631093480831
55;0,398104020860046;2139862,78003123;12701783,5794336;12880773,2227584;80,4372058066957;213,138269461878
56;0,31622766982764;2646310,61440046;15935436,299349;16153671,0972614;80,5712489637064;221,748395440139
57;0,251187884714454;3382588,42766865;19621447,088878;19910878,6931325;80,2187831163296;231,957290414364
58;0,199528585653752;4213161,7845441;24377406,7847408;24738809,4655234;80,1944028540713;243,911988384181
59;0,15848854673095;5524723,35959728;30490142,1622904;30986631,5897156;79,7296075283092;258,249410347983
60;0,125888618640602;6790238,4911397;38049561,5050359;38650698,1759976;79,8816414339156;275,495343304441
61;0,0999989424599335;8654915,06100661;47391607,6658883;48175429,7528389;79,6503853187372;296,522627251352
