Index;Frequency (Hz);Z' (Ω);-Z'' (Ω);Z (Ω);-Phase (°);Time (s)
1;99998,4741210938;32196,7829675423;13086,8417497046;34754,8307497077;22,1199849931694;12,1002579694498
2;79431,5338134766;38022,5482428556;15915,584437335;41219,170332046;22,7133466935868;19,0259429519641
3;63095,0927734375;33790,3208912285;11673,2552949332;35749,8346165808;19,0580610296253;31,625596920153
4;50118,4463500977;36771,7079210549;17852,5486045615;40876,3011427111;25,8964273664009;36,6156299075544
5;39810,1806640625;45846,898181707;15798,5422732058;48492,5974849984;19,0136173964279;37,8139729045289
6;31622,8866577148;47861,2322034452;15353,4872573311;50263,5764644054;17,7858110410799;40,0861788987921
7;25118,8278198242;50859,6516274601;15177,1527831185;53075,8902918144;16,6157578704173;42,2722168932729
8;19952,7740478516;52225,2491477029;14270,7336218397;54139,9158352241;15,2831797402763;44,5093798876246
9;15848,6366271973;53343,4138816297;13801,1991314155;55099,8448456239;14,5056923564206;46,7943758818556
10;12588,9778137207;55500,5562786477;13231,9841284219;57056,0877664614;13,4096578233242;48,999177876289
11;9999,99046325684;57238,0961022347;12833,7832040646;58659,2331754992;12,6377031235944;50,2991818730068
12;7943,15338134766;58687,4293775764;12187,9115381331;59939,6325865397;11,7321331678344;56,4431298574948
13;6309,50927734375;60131,5512362349;11988,425591139;61314,9720886361;11,2752186223207;62,3250348426444
14;5011,79695129395;61205,1046066447;12107,1129081139;62391,0811965952;11,1893482929952;65,5238068345683
15;3980,99422454834;61804,530402431;12378,9068281003;63032,0340186147;11,3259773065831;68,7779528263524
16;3162,2052192688;62769,2226473233;13107,7785554795;64123,2342478819;11,7952810732069;72,852962816064
17;2511,85894012451;63632,8993935875;14395,9786562165;65241,0153715028;12,7477074574753;76,9504358057188
18;1995,2654838562;64586,947824344;16012,9272081468;66542,3749729294;13,9244676403916;81,1241407951812
19;1584,91730690002;65249,1607274421;18430,3670213479;67802,1489643002;15,7729359304787;85,2220087848351
20;1258,90970230103;66059,0834727185;21539,4000702838;69481,999572863;18,0592133197611;89,2380587746956
21;999,987125396729;67370,4502953485;25624,9124749241;72079,2183111439;20,8247294839073;91,5208437689321
22;794,321298599243;68406,8587269157;30258,3896363833;74800,1902689518;23,8612328465631;93,7857137632138
23;630,959868431091;68715,5948180574;36151,4118391137;77645,0742105424;27,748947605223;96,0345217575361
24;501,185655593872;70996,5129962447;43803,8003939447;83422,2859107714;31,6739731708112;98,3133967517825
25;398,106873035431;74044,7907375916;52752,5526337357;90914,5909342873;35,4676339578742;100,596098746019
26;316,224992275238;77854,6618070968;63704,4130651692;100596,225620423;39,2916745614988;102,882706740246
27;251,18887424469;83245,7626071198;75385,0823073168;112306,578732156;42,1631260977865;105,172601734465
28;199,530273675919;89580,2975331685;92311,7981699799;128631,636029035;45,8603545668123;107,462472728683
29;158,488750457764;96421,1814633139;109482,471932838;145888,505014295;48,629636770505;110,587276720794
30;125,888735055923;105269,175085291;130265,19540142;167483,194249774;51,05782475343;112,980186714752
31;99,9998301267624;113752,6824575;151626,725465517;189552,991645271;53,1222099324154;117,168935704177
32;79,4325023889542;125378,354526677;181586,824144852;220666,051958226;55,3764910523248;121,291257693769
33;63,0952417850494;136666,970876677;212076,665998936;252298,183088644;57,2013579540819;123,746300687571
34;50,119124352932;143170,990730526;232830,154868227;273327,301239234;58,4119759157377;126,130653681551
35;39,8103147745132;163014,51443637;303671,819847824;344659,696057742;61,7725866437962;129,421071673243
36;31,6230580210686;173755,427833238;362395,736326116;401897,522272606;64,3839953798864;131,918341666938
37;25,1182354986668;194499,870348761;441964,569917246;482869,423993507;66,246654297385;134,552789660287
38;19,952654838562;208345,450689065;537527,799509869;576492,811810131;68,8136991647171;137,201541653599
39;15,8483162522316;222160,749497356;655574,349501876;692194,428135647;71,2795305831105;140,092095646301
40;12,5886872410774;252382,146795676;806681,99585776;845241,143379955;72,6269518703465;143,882399636732
41;9,99984331429005;285183,077326727;988683,974522757;1028992,41448694;73,9099445831108;147,909613626564
42;7,94301740825176;324494,941366317;1246377,54253895;1287926,21897288;75,4069780622138;152,075454616046
43;6,30959402769804;387922,819597501;1488399,76487162;1538121,57322962;75,3919354025107;155,347201607786
44;5,01179601997137;418172,104241607;1840564,78992474;1887470,96790297;77,1998210990105;158,629474599499
45;3,98105476051569;462439,024996674;2335591,4946629;2380932,06156361;78,8004849723326;162,03930059089
46;3,16224759444594;611979,519401213;2772046,96931541;2838796,10614381;77,5506115085575;165,610673581873
47;2,51189339905977;708505,983852184;3390021,66043732;3463268,3389233;78,1952460079692;173,018052563171
48;1,99524220079184;783482,616189036;4126136,9998658;4199863,27771893;79,2485118772217;176,90007555337
49;1,5849363990128;1060168,06525054;5204744,52015133;5311621,39526363;78,4867783795901;181,007757542999
50;1,25891529023647;1292701,87402514;6384978,61175381;6514524,54194946;78,5546130283531;185,427185531841
51;1,00000761449337;1588512,43749171;7720252,44955008;7881983,86504628;78,3731391550689;192,02656451518
52;0,794330844655633;1890904,98109988;9455277,11571391;9642499,00090695;78,6909440939196;197,233427502033
53;0,630956492386758;2312955,82665888;11590542,6865914;11819071,2167146;78,714561450919;202,99760348748
54;0,501182512380183;2824454,36608824;14201642,9802307;14479786,1104386;78,751661264786;209,501851471059
55;0,398104020860046;3482063,90895759;17405690,8277992;17750573,0121311;78,6871374140601;216,994098452143
56;0,31622766982764;4275713,79390534;21317287,8170201;21741860,2773789;78,6583962030483;225,667016430246
57;0,251187884714454;5260886,67233884;26119494,6602113;26644041,1702879;78,6120730579129;235,723522404855
58;0,199528585653752;6466695,32713907;32003791,1786447;32650586,4918279;78,5766069338749;247,671543374689
59;0,15848854673095;8000402,6560081;39228134,7404604;40035646,5899326;78,4728659584937;261,931674338686
60;0,125888618640602;9801959,32821607;48086304,1089423;49075157,1523687;78,4786170665475;279,232863295005
61;0,0999989424599335;12161043,3403882;58920262,931206;60162183,7952152;78,3380082409797;300,106538242304
