Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.12879349e-01	2023-06-14T16:15:12.202613	-1.00000000e-01	-2.29200000e-09	4.36300175e+07	1.00000000e+00	-1.63670000e-10	-6.10985520e+09	1
1.11058015e+00	2023-06-14T16:15:12.899537	-1.00000000e-01	-1.40120000e-09	7.13673994e+07	1.00000000e+00	1.76910000e-10	5.65259171e+09	2
1.47225619e+00	2023-06-14T16:15:13.261642	-1.00000000e-01	-1.21900000e-09	8.20344545e+07	1.00000000e+00	-1.29360000e-10	-7.73036487e+09	3
2.19642511e+00	2023-06-14T16:15:13.985351	-1.00000000e-01	-2.55930000e-09	3.90731841e+07	1.00000000e+00	6.33600000e-11	1.57828283e+10	4
2.28481817e+00	2023-06-14T16:15:14.073877	-1.00000000e-01	-1.92490000e-09	5.19507507e+07	1.00000000e+00	-1.08100000e-10	-9.25069380e+09	5
3.05517541e+00	2023-06-14T16:15:14.844851	-1.00000000e-01	9.41600000e-10	-1.06202209e+08	1.00000000e+00	1.66010000e-10	6.02373351e+09	6
3.33694332e+00	2023-06-14T16:15:15.126105	-1.00000000e-01	9.49400000e-10	-1.05329682e+08	1.00000000e+00	-1.73410000e-10	-5.76668012e+09	7
3.70338983e+00	2023-06-14T16:15:15.493019	-1.00000000e-01	-1.43190000e-09	6.98372791e+07	1.00000000e+00	1.42780000e-10	7.00378204e+09	8
4.09213501e+00	2023-06-14T16:15:15.881769	-1.00000000e-01	-2.31360000e-09	4.32226833e+07	1.00000000e+00	-7.38600000e-11	-1.35391281e+10	9
4.48207117e+00	2023-06-14T16:15:16.271048	-1.00000000e-01	-1.64540000e-09	6.07754953e+07	1.00000000e+00	-1.55000000e-11	-6.45161290e+10	10
4.82442988e+00	2023-06-14T16:15:16.613447	-1.00000000e-01	-1.83490000e-09	5.44988828e+07	1.00000000e+00	1.03920000e-10	9.62278676e+09	11
5.20345526e+00	2023-06-14T16:15:16.992847	-1.00000000e-01	-1.78560000e-09	5.60035842e+07	1.00000000e+00	-1.58160000e-10	-6.32271118e+09	12
5.56470998e+00	2023-06-14T16:15:17.354230	-1.00000000e-01	-2.24350000e-09	4.45732115e+07	1.00000000e+00	1.78480000e-10	5.60286867e+09	13
5.93997864e+00	2023-06-14T16:15:17.729586	-1.00000000e-01	-1.50550000e-09	6.64231152e+07	1.00000000e+00	-1.44430000e-10	-6.92376930e+09	14
6.31252731e+00	2023-06-14T16:15:18.101860	-1.00000000e-01	1.03160000e-09	-9.69367972e+07	1.00000000e+00	8.39900000e-11	1.19061793e+10	15
6.67914448e+00	2023-06-14T16:15:18.468444	-1.00000000e-01	1.00010000e-09	-9.99900010e+07	1.00000000e+00	1.37400000e-11	7.27802038e+10	16
7.04680125e+00	2023-06-14T16:15:18.835792	-1.00000000e-01	-2.02420000e-09	4.94022330e+07	1.00000000e+00	-9.62100000e-11	-1.03939299e+10	17
