Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

8.98693923e+01	2023-03-02T17:35:43.090877	3.68645100e-05	8.71489000e-08	4.23006028e+02	-5.99948200e-01	-3.14187500e-06	1.90952282e+05
9.06668227e+01	2023-03-02T17:35:43.887928	7.86771400e-05	4.39813600e-08	1.78887465e+03	-5.74937000e-01	-3.00061900e-06	1.91606132e+05
9.14935350e+01	2023-03-02T17:35:44.714980	3.68743200e-05	2.66433700e-08	1.38399609e+03	-5.49989800e-01	-2.94081700e-06	1.87019390e+05
9.21342474e+01	2023-03-02T17:35:45.355020	6.19654300e-05	1.64179400e-08	3.77425122e+03	-5.24994500e-01	-2.90757500e-06	1.80560949e+05
9.27746116e+01	2023-03-02T17:35:45.996151	5.35975000e-05	1.04918400e-08	5.10849384e+03	-4.99916600e-01	-2.87651200e-06	1.73792635e+05
9.34168081e+01	2023-03-02T17:35:46.638191	5.35911600e-05	6.05482500e-09	8.85098413e+03	-4.74927300e-01	-2.86115000e-06	1.65991752e+05
9.40738683e+01	2023-03-02T17:35:47.295233	1.17835600e-05	4.75830400e-09	2.47642017e+03	-4.49944500e-01	-2.83882500e-06	1.58496737e+05
9.47122500e+01	2023-03-02T17:35:47.933273	4.52358500e-05	3.33542600e-09	1.35622406e+04	-4.24922500e-01	-2.83551000e-06	1.49857521e+05
9.53530047e+01	2023-03-02T17:35:48.574314	2.85062700e-05	2.71992200e-09	1.04805469e+04	-3.99950200e-01	-2.82951500e-06	1.41349383e+05
9.60090160e+01	2023-03-02T17:35:49.230355	2.85162200e-05	1.21531900e-09	2.34639794e+04	-3.74893800e-01	-2.85422800e-06	1.31346830e+05
9.66667452e+01	2023-03-02T17:35:49.888396	6.19654300e-05	-1.32655400e-09	-4.67115775e+04	-3.49933700e-01	-2.84470700e-06	1.23012212e+05
9.73062656e+01	2023-03-02T17:35:50.527437	3.68677700e-05	-1.68314000e-09	-2.19041613e+04	-3.24910200e-01	-2.83992900e-06	1.14407860e+05
9.79480382e+01	2023-03-02T17:35:51.169477	7.03271600e-05	-1.98451700e-09	-3.54379227e+04	-2.99968300e-01	-2.83192200e-06	1.05923927e+05
9.85871203e+01	2023-03-02T17:35:51.808517	9.54131200e-05	-2.13184600e-09	-4.47561034e+04	-2.75025900e-01	-2.82416600e-06	9.73830504e+04
9.92278785e+01	2023-03-02T17:35:52.449558	6.19654300e-05	-2.09769100e-09	-2.95398274e+04	-2.49978000e-01	-2.83068600e-06	8.83100422e+04
9.98842457e+01	2023-03-02T17:35:53.105599	5.36037800e-05	-2.36430600e-09	-2.26720991e+04	-2.24893500e-01	-2.81205200e-06	7.99748724e+04
1.00524740e+02	2023-03-02T17:35:53.745640	1.28881100e-04	-4.80943600e-09	-2.67975497e+04	-1.99981300e-01	-2.78991000e-06	7.16801976e+04
