Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

7.44572233e+01	2023-03-02T18:24:23.121881	-1.99866300e-01	3.41220000e-08	-5.85740285e+06	-5.99939800e-01	-1.04820600e-04	5.72349137e+03
7.53215113e+01	2023-03-02T18:24:23.985935	-1.99941600e-01	1.79318800e-08	-1.11500635e+07	-5.74916300e-01	-1.04753300e-04	5.48828820e+03
7.58838849e+01	2023-03-02T18:24:24.547971	-1.99841200e-01	1.74577400e-08	-1.14471404e+07	-5.49960100e-01	-1.04821300e-04	5.24664453e+03
7.63629040e+01	2023-03-02T18:24:25.027001	-1.99976400e-01	1.45161600e-08	-1.37761226e+07	-5.24974300e-01	-1.04841000e-04	5.00733778e+03
7.68631343e+01	2023-03-02T18:24:25.527033	-1.99975000e-01	1.18679500e-08	-1.68500036e+07	-5.00008500e-01	-1.04860600e-04	4.76831622e+03
7.73836574e+01	2023-03-02T18:24:26.048066	-1.99972400e-01	4.77570700e-09	-4.18728368e+07	-4.74947300e-01	-1.04840200e-04	4.53020216e+03
7.78998409e+01	2023-03-02T18:24:26.564098	-1.99882800e-01	1.67789700e-09	-1.19126979e+08	-4.49954500e-01	-1.04798200e-04	4.29353271e+03
7.84103296e+01	2023-03-02T18:24:27.074130	-1.99850900e-01	1.13565300e-08	-1.75978842e+07	-4.24947600e-01	-1.04782100e-04	4.05553620e+03
7.89103867e+01	2023-03-02T18:24:27.575162	-1.99895700e-01	-8.89776600e-09	2.24658302e+07	-3.99922400e-01	-1.04795400e-04	3.81622094e+03
7.94261360e+01	2023-03-02T18:24:28.090195	-1.99924800e-01	-2.12813000e-08	9.39438850e+06	-3.74894600e-01	-1.04810100e-04	3.57689383e+03
7.99414661e+01	2023-03-02T18:24:28.606227	-1.99952700e-01	-2.50895900e-08	7.96954833e+06	-3.49938400e-01	-1.04804500e-04	3.33896350e+03
8.04618565e+01	2023-03-02T18:24:29.126260	-1.99917800e-01	-3.19766600e-08	6.25199130e+06	-3.24968800e-01	-1.04839500e-04	3.09967903e+03
8.09904089e+01	2023-03-02T18:24:29.654293	-2.00005800e-01	-3.21715400e-08	6.21685502e+06	-2.99953300e-01	-1.04801000e-04	2.86212250e+03
8.14894905e+01	2023-03-02T18:24:30.153325	-1.99986100e-01	-2.13654100e-08	9.36027439e+06	-2.74963700e-01	-1.04826200e-04	2.62304367e+03
8.20036867e+01	2023-03-02T18:24:30.668358	-1.99965300e-01	6.26636400e-10	-3.19108976e+08	-2.49956300e-01	-1.04869000e-04	2.38350990e+03
8.25199610e+01	2023-03-02T18:24:31.184390	-1.99885700e-01	-8.19053200e-11	2.44044831e+09	-2.24913300e-01	-1.04794000e-04	2.14624215e+03
8.30358652e+01	2023-03-02T18:24:31.700422	-1.99979100e-01	-2.33193600e-08	8.57566846e+06	-1.99946500e-01	-1.04826200e-04	1.90740960e+03
