Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

4.84546083e+01	2023-03-02T15:48:53.941536	-1.99937300e-01	6.18097100e-08	-3.23472315e+06	-5.99923100e-01	-3.32903500e-08	1.80209310e+07
4.93139159e+01	2023-03-02T15:48:54.800590	-1.99973700e-01	-1.31721600e-08	1.51815420e+07	-5.49931400e-01	-1.61537700e-08	3.40435329e+07
5.01732030e+01	2023-03-02T15:48:55.659645	-1.99972100e-01	-2.23403000e-08	8.95118239e+06	-4.99913100e-01	-1.06833700e-08	4.67935773e+07
5.10328062e+01	2023-03-02T15:48:56.519699	-1.99958300e-01	-2.88204800e-08	6.93806279e+06	-4.49913400e-01	-8.18436700e-09	5.49722905e+07
5.18918943e+01	2023-03-02T15:48:57.378753	-1.99970700e-01	-3.58636900e-08	5.57585402e+06	-3.99894000e-01	-3.85131500e-09	1.03833106e+08
5.25950318e+01	2023-03-02T15:48:58.081797	-1.99976400e-01	-3.11272600e-08	6.42447809e+06	-3.49907600e-01	-1.24245500e-09	2.81625974e+08
5.32981569e+01	2023-03-02T15:48:58.784842	-1.99998800e-01	-1.87621900e-08	1.06596725e+07	-2.99959700e-01	-6.81123500e-10	4.40389592e+08
5.41576137e+01	2023-03-02T15:48:59.643896	-1.99998500e-01	-1.72241900e-08	1.16114894e+07	-2.49964600e-01	-8.35682000e-11	2.99114496e+09
5.50169213e+01	2023-03-02T15:49:00.503950	-1.99972400e-01	2.50544600e-09	-7.98150908e+07	-1.99967300e-01	-1.75172200e-09	1.14154700e+08
5.62673215e+01	2023-03-02T15:49:01.754029	-1.99998800e-01	-1.60954000e-08	1.24258360e+07	-1.49949900e-01	2.33496900e-10	-6.42192252e+08
5.69857920e+01	2023-03-02T15:49:02.472075	-1.99998800e-01	-1.11876000e-08	1.78768279e+07	-9.99658900e-02	1.89276700e-09	-5.28146835e+07
5.77045447e+01	2023-03-02T15:49:03.191120	-1.99976400e-01	-4.86109100e-09	4.11381725e+07	-4.99421100e-02	2.38987600e-09	-2.08973645e+07
5.85638950e+01	2023-03-02T15:49:04.050174	-1.99945900e-01	2.91119100e-09	-6.86818213e+07	6.37763900e-06	4.23123600e-09	1.50727565e+03
5.94232630e+01	2023-03-02T15:49:04.910229	-1.99899800e-01	1.69049000e-08	-1.18249620e+07	5.00303800e-02	8.35886100e-09	5.98531068e+06
6.02826628e+01	2023-03-02T15:49:05.769284	-1.99849600e-01	2.24682000e-08	-8.89477573e+06	1.00089200e-01	1.55365200e-08	6.44218911e+06
6.11397165e+01	2023-03-02T15:49:06.626337	-1.99916500e-01	-7.00820600e-09	2.85260593e+07	1.00140700e-01	1.52410100e-08	6.57047663e+06
6.12828607e+01	2023-03-02T15:49:06.769346	-1.99915100e-01	-1.71806100e-08	1.16360886e+07	5.00641700e-02	3.08199500e-09	1.62440789e+07
6.19857630e+01	2023-03-02T15:49:07.472390	-1.99857900e-01	-7.99887800e-09	2.49857418e+07	-1.98461900e-06	-2.86140300e-09	6.93582484e+02
6.26889509e+01	2023-03-02T15:49:08.175434	-1.99822900e-01	-2.83806500e-09	7.04081478e+07	-4.99578300e-02	-4.13969900e-09	1.20679861e+07
6.35482944e+01	2023-03-02T15:49:09.034489	-1.99816100e-01	3.86319600e-09	-5.17230034e+07	-9.99170500e-02	-4.80628600e-09	2.07888274e+07
6.44077559e+01	2023-03-02T15:49:09.894544	-1.99834200e-01	7.94616600e-09	-2.51485056e+07	-1.49957200e-01	-5.31968900e-09	2.81890915e+07
6.52671174e+01	2023-03-02T15:49:10.753597	-1.99818800e-01	9.38810300e-09	-2.12842573e+07	-1.99951900e-01	-4.22856600e-09	4.72859830e+07
6.61618557e+01	2023-03-02T15:49:11.648654	-1.99862000e-01	5.73028000e-09	-3.48782258e+07	-2.49937900e-01	-5.20738000e-09	4.79968621e+07
6.70170417e+01	2023-03-02T15:49:12.503708	-1.99828500e-01	4.92718800e-09	-4.05562970e+07	-2.99921900e-01	-6.10346900e-09	4.91395795e+07
6.77200218e+01	2023-03-02T15:49:13.206752	-1.99879000e-01	1.06121000e-08	-1.88350091e+07	-3.49948100e-01	-7.02651700e-09	4.98039213e+07
6.85795134e+01	2023-03-02T15:49:14.065806	-1.99857900e-01	3.10003800e-08	-6.44695001e+06	-3.99883300e-01	-8.46122100e-09	4.72607086e+07
6.94388927e+01	2023-03-02T15:49:14.925861	-1.99860900e-01	4.34287800e-08	-4.60203810e+06	-4.49922500e-01	-1.00086000e-08	4.49535899e+07
7.02981429e+01	2023-03-02T15:49:15.784915	-1.99846600e-01	4.62370800e-08	-4.32221498e+06	-4.99949900e-01	-1.10820600e-08	4.51134446e+07
7.11579311e+01	2023-03-02T15:49:16.644969	-1.99842600e-01	4.74592400e-08	-4.21082596e+06	-5.49941400e-01	-1.25841500e-08	4.37011161e+07
7.20169021e+01	2023-03-02T15:49:17.504023	-1.99834200e-01	4.79539000e-08	-4.16721476e+06	-5.99910900e-01	-1.88027400e-08	3.19055042e+07
