Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

1.34920404e+02	2023-03-02T18:11:01.945909	2.00063000e-01	7.95832600e-07	2.51388294e+05	-5.99990000e-01	-7.22920200e-07	8.29953292e+05
1.35685994e+02	2023-03-02T18:11:02.710957	2.00081100e-01	6.58053900e-07	3.04049714e+05	-5.74878400e-01	-6.12042600e-07	9.39278410e+05
1.36295473e+02	2023-03-02T18:11:03.320996	2.00063000e-01	5.75187400e-07	3.47822292e+05	-5.49989800e-01	-5.55099500e-07	9.90794984e+05
1.36904739e+02	2023-03-02T18:11:03.930035	2.00089400e-01	5.08931700e-07	3.93155702e+05	-5.24975200e-01	-5.02586900e-07	1.04454613e+06
1.37374988e+02	2023-03-02T18:11:04.400064	2.00089400e-01	4.63369100e-07	4.31814292e+05	-4.99976700e-01	-4.52601600e-07	1.10467285e+06
1.37858171e+02	2023-03-02T18:11:04.883094	2.00071400e-01	4.29940400e-07	4.65346825e+05	-4.74902300e-01	-4.12552700e-07	1.15113124e+06
1.38326750e+02	2023-03-02T18:11:05.352124	2.00115900e-01	3.77473600e-07	5.30145419e+05	-4.49969700e-01	-3.71311500e-07	1.21183885e+06
1.39139112e+02	2023-03-02T18:11:06.164175	2.00108900e-01	3.32856400e-07	6.01186878e+05	-4.24978000e-01	-3.35796700e-07	1.26558123e+06
1.39800531e+02	2023-03-02T18:11:06.826217	2.00110200e-01	2.81416500e-07	7.11081973e+05	-3.99900000e-01	-2.88311500e-07	1.38704145e+06
1.40451712e+02	2023-03-02T18:11:07.477258	2.00082400e-01	2.23072600e-07	8.96938485e+05	-3.74936400e-01	-2.37884100e-07	1.57613056e+06
1.41107922e+02	2023-03-02T18:11:08.133299	2.00071400e-01	1.74015700e-07	1.14973189e+06	-3.49877500e-01	-1.81379200e-07	1.92898359e+06
1.41764125e+02	2023-03-02T18:11:08.789341	2.00050600e-01	1.34650700e-07	1.48570041e+06	-3.24966600e-01	-1.36950200e-07	2.37288153e+06
1.42420418e+02	2023-03-02T18:11:09.445382	2.00092100e-01	1.04482600e-07	1.91507581e+06	-2.99974400e-01	-1.02863500e-07	2.91623754e+06
1.43076635e+02	2023-03-02T18:11:10.102425	2.00065700e-01	7.03926000e-08	2.84214108e+06	-2.74976700e-01	-7.13219500e-08	3.85542880e+06
1.43732719e+02	2023-03-02T18:11:10.758465	2.00045000e-01	3.55071400e-08	5.63393729e+06	-2.49962900e-01	-4.61416600e-08	5.41729318e+06
1.44591855e+02	2023-03-02T18:11:11.617519	2.00093500e-01	2.26020600e-08	8.85288775e+06	-2.24952000e-01	-2.46480100e-08	9.12657858e+06
1.45451592e+02	2023-03-02T18:11:12.476574	2.00079500e-01	1.13909300e-08	1.75648081e+07	-1.99958900e-01	-1.49964400e-08	1.33337579e+07
1.46311047e+02	2023-03-02T18:11:13.336628	2.00056000e-01	5.12514200e-09	3.90342355e+07	-1.74905900e-01	-8.95573100e-09	1.95300529e+07
