Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

6.35919628e+01	2023-03-02T16:10:25.517616	5.35943500e-05	2.46663200e-07	2.17277446e+02	-5.99936100e-01	-2.42416900e-05	2.47481137e+04
6.43676906e+01	2023-03-02T16:10:26.292665	5.35880100e-05	1.20580200e-07	4.44417989e+02	-5.50001900e-01	-2.35308900e-05	2.33736123e+04
6.48707361e+01	2023-03-02T16:10:26.795697	4.52358500e-05	5.40637000e-08	8.36713913e+02	-4.99955000e-01	-2.32258100e-05	2.15258370e+04
6.53676496e+01	2023-03-02T16:10:27.292728	5.36006400e-05	2.38843100e-08	2.24417787e+03	-4.49924000e-01	-2.30239700e-05	1.95415474e+04
6.60394404e+01	2023-03-02T16:10:27.964770	3.68677700e-05	7.77082000e-09	4.74438605e+03	-3.99956100e-01	-2.28044600e-05	1.75385034e+04
6.65551125e+01	2023-03-02T16:10:28.480803	2.85029500e-05	9.21413400e-10	3.09339434e+04	-3.49942000e-01	-2.25868700e-05	1.54931604e+04
6.70553165e+01	2023-03-02T16:10:28.980834	4.52326500e-05	-3.46675400e-09	-1.30475511e+04	-2.99934600e-01	-2.24262500e-05	1.33742645e+04
6.75551176e+01	2023-03-02T16:10:29.480865	6.19623500e-05	1.42287700e-08	4.35472286e+03	-2.49954600e-01	-2.22963400e-05	1.12105664e+04
6.80548123e+01	2023-03-02T16:10:29.979897	6.19592300e-05	5.78136800e-09	1.07170535e+04	-1.99883600e-01	-2.20957600e-05	9.04624236e+03
6.89625779e+01	2023-03-02T16:10:30.887955	1.37238200e-04	2.88245300e-08	4.76116003e+03	-1.49921700e-01	-2.19275600e-05	6.83713555e+03
6.94812303e+01	2023-03-02T16:10:31.406988	3.68775800e-05	-8.67238700e-09	-4.25229870e+03	-9.99190800e-02	-2.07045900e-05	4.82593860e+03
7.01961734e+01	2023-03-02T16:10:32.122033	3.68743200e-05	-1.10865800e-08	-3.32603201e+03	-4.99501400e-02	-1.64093900e-05	3.04399737e+03
7.08880711e+01	2023-03-02T16:10:32.813077	9.54073900e-05	-7.96712800e-09	-1.19751296e+04	6.49283800e-05	-4.99328900e-06	-1.30031288e+01
7.17897787e+01	2023-03-02T16:10:33.715133	2.84996400e-05	8.90548000e-08	3.20023626e+02	5.01060000e-02	1.75850900e-05	2.84934567e+03
7.24614503e+01	2023-03-02T16:10:34.387175	4.52422500e-05	-1.33564500e-07	-3.38729603e+02	1.00101900e-01	5.32905200e-05	1.87841853e+03
7.29447245e+01	2023-03-02T16:10:34.870206	1.17801200e-05	-2.74222800e-08	-4.29582077e+02	1.00044700e-01	5.36529100e-05	1.86466494e+03
7.32426923e+01	2023-03-02T16:10:35.168225	5.36006400e-05	1.66276200e-08	3.22359063e+03	5.00722100e-02	1.79146000e-05	2.79505041e+03
7.42111852e+01	2023-03-02T16:10:36.136791	1.03781000e-04	1.30719800e-08	7.93919513e+03	2.31024800e-05	-5.30666400e-06	-4.35348460e+00
7.51016855e+01	2023-03-02T16:10:37.027024	1.28883800e-04	2.40246100e-08	5.36465732e+03	-4.99177000e-02	-1.70414100e-05	2.92920011e+03
7.59929900e+01	2023-03-02T16:10:37.918081	7.03241300e-05	1.13535700e-08	6.19401034e+03	-9.99093600e-02	-2.11927900e-05	4.71430897e+03
7.69013680e+01	2023-03-02T16:10:38.827138	6.19623500e-05	1.75354800e-08	3.53354171e+03	-1.49916400e-01	-2.19443800e-05	6.83165348e+03
7.77900118e+01	2023-03-02T16:10:39.715194	6.19716000e-05	4.51259400e-08	1.37330325e+03	-1.99907400e-01	-2.19666900e-05	9.10047895e+03
7.83074849e+01	2023-03-02T16:10:40.233228	3.40491500e-06	9.67291100e-09	3.52005203e+02	-2.49968000e-01	-2.21717200e-05	1.12741817e+04
7.88206270e+01	2023-03-02T16:10:40.746259	8.70539600e-05	-1.28911400e-09	-6.75300710e+04	-2.99945000e-01	-2.20535600e-05	1.36007520e+04
7.93384967e+01	2023-03-02T16:10:41.264293	1.45608300e-04	2.02296400e-08	7.19777020e+03	-3.49915700e-01	-2.19190000e-05	1.59640358e+04
7.98518860e+01	2023-03-02T16:10:41.777325	1.17732600e-05	3.29891200e-09	3.56883118e+03	-3.99908400e-01	-1.65409800e-05	2.41768263e+04
8.03720815e+01	2023-03-02T16:10:42.297358	6.19561200e-05	6.10743300e-08	1.01443798e+03	-4.49902700e-01	-1.68683900e-05	2.66713480e+04
8.10411740e+01	2023-03-02T16:10:42.966400	9.54016300e-05	1.26287700e-07	7.55430893e+02	-4.99956600e-01	-1.70419500e-05	2.93368188e+04
8.15593720e+01	2023-03-02T16:10:43.484433	1.12148700e-04	1.96729400e-07	5.70065786e+02	-5.49959100e-01	-1.71507400e-05	3.20662024e+04
8.20452693e+01	2023-03-02T16:10:43.970464	9.54188500e-05	2.28357600e-07	4.17848366e+02	-5.99935500e-01	-1.73643600e-05	3.45498193e+04
