Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

2.23836110e+01	2023-03-02T16:09:44.309015	-3.99888200e-01	2.46183300e-08	-1.62435145e+07	-5.99957100e-01	-1.04813600e-04	5.72403867e+03
2.32116037e+01	2023-03-02T16:09:45.137067	-3.99924300e-01	2.14108800e-08	-1.86785550e+07	-5.49967500e-01	-1.04814300e-04	5.24706552e+03
2.41205452e+01	2023-03-02T16:09:46.046124	-3.99874400e-01	-4.79741900e-09	8.33519857e+07	-5.00000200e-01	-1.04837400e-04	4.76929226e+03
2.50084531e+01	2023-03-02T16:09:46.933181	-3.99913500e-01	1.28071600e-08	-3.12257753e+07	-4.50016800e-01	-1.04843800e-04	4.29225953e+03
2.57113298e+01	2023-03-02T16:09:47.636225	-3.99988900e-01	-1.09500700e-08	3.65284332e+07	-3.99850100e-01	-1.04829000e-04	3.81430806e+03
2.63988229e+01	2023-03-02T16:09:48.324268	-3.99924600e-01	-2.55082200e-08	1.56782637e+07	-3.49939700e-01	-1.04833900e-04	3.33803951e+03
2.72894604e+01	2023-03-02T16:09:49.214325	-3.99944000e-01	-6.39290700e-09	6.25605847e+07	-2.99955700e-01	-1.04790500e-04	2.86243219e+03
2.81815763e+01	2023-03-02T16:09:50.106381	-3.99982900e-01	1.23603200e-07	-3.23602382e+06	-2.49922800e-01	-1.04763200e-04	2.38559723e+03
2.88366315e+01	2023-03-02T16:09:50.761422	-3.99950000e-01	-1.14252300e-07	3.50058598e+06	-1.99945200e-01	-1.04880200e-04	1.90641513e+03
2.95237317e+01	2023-03-02T16:09:51.448466	-4.00005600e-01	2.83323700e-07	-1.41183247e+06	-1.49923800e-01	-1.04771600e-04	1.43095839e+03
3.01815998e+01	2023-03-02T16:09:52.106507	-3.99938400e-01	-1.07391800e-07	3.72410556e+06	-9.99652200e-02	-1.04848000e-04	9.53429918e+02
3.06647340e+01	2023-03-02T16:09:52.589538	-3.99893600e-01	-1.15400300e-07	3.46527349e+06	-4.99491200e-02	-1.04828300e-04	4.76485071e+02
3.11645120e+01	2023-03-02T16:09:53.089570	-3.99899800e-01	-1.54229000e-07	2.59289628e+06	6.49331200e-05	-2.73794000e-05	-2.37160493e+00
3.16643651e+01	2023-03-02T16:09:53.589600	-3.99871200e-01	-5.92078200e-08	6.75368896e+06	5.00548100e-02	7.22967700e-05	6.92351954e+02
3.24942490e+01	2023-03-02T16:09:54.419653	-3.99904900e-01	-1.87389700e-07	2.13408154e+06	1.00146400e-01	1.05267400e-04	9.51352460e+02
3.29746277e+01	2023-03-02T16:09:54.899683	-3.99896500e-01	-1.00616500e-07	3.97446244e+06	1.00137400e-01	1.05300400e-04	9.50968847e+02
3.30865703e+01	2023-03-02T16:09:55.011690	-3.99910300e-01	4.85945200e-08	-8.22953494e+06	5.00297100e-02	7.19841000e-05	6.95010565e+02
3.35709507e+01	2023-03-02T16:09:55.495721	-3.99949100e-01	2.42423800e-07	-1.64979305e+06	8.16632200e-05	-2.70177700e-05	-3.02257440e+00
3.40553339e+01	2023-03-02T16:09:55.980752	-3.99918600e-01	1.32744700e-07	-3.01268977e+06	-4.99414400e-02	-1.04758300e-04	4.76730149e+02
3.45395795e+01	2023-03-02T16:09:56.464782	-3.99877100e-01	1.39183600e-07	-2.87301880e+06	-9.99086800e-02	-1.04870400e-04	9.52687126e+02
3.52270791e+01	2023-03-02T16:09:57.151825	-3.99877100e-01	5.13489200e-08	-7.78744908e+06	-1.49933100e-01	-1.04786300e-04	1.43084640e+03
3.60868328e+01	2023-03-02T16:09:58.011881	-3.99871700e-01	2.67611600e-08	-1.49422409e+07	-1.99946500e-01	-1.04786300e-04	1.90813589e+03
3.69770750e+01	2023-03-02T16:09:58.901936	-3.99866100e-01	2.17709800e-08	-1.83669316e+07	-2.49932900e-01	-1.04892100e-04	2.38276190e+03
3.78677095e+01	2023-03-02T16:09:59.792992	-3.99857700e-01	2.58111600e-08	-1.54916594e+07	-2.99966000e-01	-1.04791200e-04	2.86251136e+03
3.87583307e+01	2023-03-02T16:10:00.684048	-3.99874400e-01	1.68315400e-08	-2.37574458e+07	-3.49931400e-01	-1.04854300e-04	3.33731092e+03
3.96489498e+01	2023-03-02T16:10:01.574105	-3.99916300e-01	2.04596000e-08	-1.95466334e+07	-3.99930800e-01	-1.04827000e-04	3.81515068e+03
4.05395774e+01	2023-03-02T16:10:02.465161	-3.99927300e-01	1.97427200e-08	-2.02569504e+07	-4.49905800e-01	-1.04824800e-04	4.29197862e+03
4.14315823e+01	2023-03-02T16:10:03.357217	-3.99924600e-01	4.35407600e-08	-9.18506246e+06	-4.99970100e-01	-1.04808700e-04	4.77031105e+03
4.22739438e+01	2023-03-02T16:10:04.199270	-3.99974500e-01	4.87918400e-08	-8.19756951e+06	-5.49967500e-01	-1.04773700e-04	5.24909877e+03
4.27738187e+01	2023-03-02T16:10:04.699302	-4.00002600e-01	3.04472100e-08	-1.31375781e+07	-5.99981600e-01	-1.04803800e-04	5.72480769e+03
