Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.19463483e-01	2023-06-13T17:43:28.166695	-1.00000000e-01	-1.10630000e-07	9.03913947e+05	1	1.00000000e+00	6.58620000e-08	1.51832620e+07
1.02249192e+00	2023-06-13T17:43:28.577186	-1.00000000e-01	-1.14730000e-08	8.71611610e+06	1	9.75000000e-01	3.35260000e-08	2.90819066e+07
1.32213155e+00	2023-06-13T17:43:28.868578	-1.00000000e-01	-8.32580000e-09	1.20108578e+07	1	9.50000000e-01	1.05540000e-08	9.00132651e+07
1.61217486e+00	2023-06-13T17:43:29.158802	-1.00000000e-01	-2.89300000e-09	3.45661943e+07	1	9.25000000e-01	1.63670000e-08	5.65161606e+07
2.07469052e+00	2023-06-13T17:43:29.628998	-1.00000000e-01	-5.01460000e-09	1.99417700e+07	1	9.00000000e-01	1.99380000e-08	4.51399338e+07
2.78623326e+00	2023-06-13T17:43:30.339385	-1.00000000e-01	-4.46870000e-09	2.23778728e+07	1	8.75000000e-01	7.38390000e-09	1.18501063e+08
3.08648828e+00	2023-06-13T17:43:30.639537	-1.00000000e-01	-3.44480000e-09	2.90292615e+07	1	8.50000000e-01	2.28290000e-09	3.72333436e+08
3.38630596e+00	2023-06-13T17:43:30.939699	-1.00000000e-01	-1.82410000e-09	5.48215558e+07	1	8.25000000e-01	1.07580000e-08	7.66871166e+07
4.24740656e+00	2023-06-13T17:43:31.800387	-1.00000000e-01	-2.27210000e-09	4.40121474e+07	1	8.00000000e-01	4.78130000e-09	1.67318512e+08
4.54463552e+00	2023-06-13T17:43:32.090658	-1.00000000e-01	-1.64480000e-09	6.07976654e+07	1	7.75000000e-01	2.88100000e-10	2.69003818e+09
5.89189283e+00	2023-06-13T17:43:33.446097	-1.00000000e-01	-3.31220000e-09	3.01914136e+07	1	7.50000000e-01	1.29120000e-08	5.80855019e+07
6.76336760e+00	2023-06-13T17:43:34.316560	-1.00000000e-01	-1.68710000e-09	5.92733092e+07	1	7.25000000e-01	-1.69600000e-09	-4.27476415e+08
7.70916858e+00	2023-06-13T17:43:35.257853	-1.00000000e-01	-7.14420000e-10	1.39973685e+08	1	7.00000000e-01	9.28800000e-10	7.53660637e+08
7.99998441e+00	2023-06-13T17:43:35.548088	-1.00000000e-01	-3.70060000e-10	2.70226450e+08	1	6.75000000e-01	2.17470000e-09	3.10387640e+08
8.31447328e+00	2023-06-13T17:43:35.868136	-1.00000000e-01	-1.25090000e-10	7.99424414e+08	1	6.50000000e-01	3.26450000e-09	1.99111656e+08
8.68473943e+00	2023-06-13T17:43:36.238336	-1.00000000e-01	-2.32510000e-10	4.30089028e+08	1	6.25000000e-01	2.42970000e-09	2.57233403e+08
9.61400625e+00	2023-06-13T17:43:37.159556	-1.00000000e-01	5.43810000e-10	-1.83887755e+08	1	6.00000000e-01	-1.08470000e-08	-5.53148336e+07
