Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.42070270e-01	2023-06-13T15:14:15.918889	-1.00000000e-01	-5.83660000e-08	1.71332625e+06	1	1.00000000e+00	6.81340000e-08	1.46769601e+07
1.04264332e+00	2023-06-13T15:14:16.319314	-1.00000000e-01	-2.07900000e-08	4.81000481e+06	1	9.75000000e-01	3.50860000e-08	2.77888617e+07
1.36255702e+00	2023-06-13T15:14:16.639869	-1.00000000e-01	-1.28640000e-08	7.77363184e+06	1	9.50000000e-01	1.15380000e-08	8.23366268e+07
1.65070494e+00	2023-06-13T15:14:16.927279	-1.00000000e-01	-1.04930000e-08	9.53016297e+06	1	9.25000000e-01	2.18350000e-08	4.23631784e+07
1.94564467e+00	2023-06-13T15:14:17.222410	-1.00000000e-01	-5.63730000e-09	1.77389885e+07	1	9.00000000e-01	7.00730000e-09	1.28437487e+08
2.23378440e+00	2023-06-13T15:14:17.511236	-1.00000000e-01	-4.45910000e-09	2.24260501e+07	1	8.75000000e-01	6.69360000e-09	1.30721884e+08
2.53219162e+00	2023-06-13T15:14:17.808883	-1.00000000e-01	-5.68080000e-09	1.76031545e+07	1	8.50000000e-01	1.31160000e-08	6.48063434e+07
2.85891065e+00	2023-06-13T15:14:18.136265	-1.00000000e-01	-3.78390000e-09	2.64277597e+07	1	8.25000000e-01	7.56760000e-09	1.09017390e+08
3.28173110e+00	2023-06-13T15:14:18.558714	-1.00000000e-01	-2.66440000e-09	3.75319021e+07	1	8.00000000e-01	1.00110000e-08	7.99120967e+07
3.56697811e+00	2023-06-13T15:14:18.843626	-1.00000000e-01	-1.97490000e-09	5.06354752e+07	1	7.75000000e-01	1.06690000e-08	7.26403599e+07
3.85097752e+00	2023-06-13T15:14:19.127683	-1.00000000e-01	-9.46420000e-10	1.05661334e+08	1	7.50000000e-01	-1.58580000e-09	-4.72947408e+08
4.15232997e+00	2023-06-13T15:14:19.429065	-1.00000000e-01	-7.01270000e-10	1.42598429e+08	1	7.25000000e-01	2.50710000e-09	2.89178732e+08
4.49077784e+00	2023-06-13T15:14:19.768251	-1.00000000e-01	-5.97390000e-10	1.67394834e+08	1	7.00000000e-01	-2.32220000e-09	-3.01438291e+08
4.87606513e+00	2023-06-13T15:14:20.152796	-1.00000000e-01	-3.10010000e-10	3.22570240e+08	1	6.75000000e-01	-1.43490000e-09	-4.70416057e+08
5.25929826e+00	2023-06-13T15:14:20.536745	-1.00000000e-01	2.21740000e-10	-4.50978624e+08	1	6.50000000e-01	3.20880000e-09	2.02567938e+08
5.61736830e+00	2023-06-13T15:14:20.894858	-1.00000000e-01	3.87840000e-10	-2.57838284e+08	1	6.25000000e-01	-2.55350000e-09	-2.44762091e+08
5.99195404e+00	2023-06-13T15:14:21.268835	-1.00000000e-01	-1.48120000e-09	6.75128274e+07	1	6.00000000e-01	-3.29330000e-09	-1.82188079e+08
