Time elapsed	Time stamp	trans_drain Voltage	trans_drain Current	trans_drain Resistance	Loop1 Index	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A		V	A	V/A

6.18173225e-01	2023-06-13T17:06:46.532626	-1.00000000e-01	-3.59430000e-06	2.78218290e+04	1	1.00000000e+00	2.31170000e-07	4.32582082e+06
9.90802454e-01	2023-06-13T17:06:46.912777	-1.00000000e-01	-2.30830000e-08	4.33219252e+06	1	9.75000000e-01	4.39510000e-08	2.21837956e+07
1.28776106e+00	2023-06-13T17:06:47.203014	-1.00000000e-01	-1.28240000e-08	7.79787898e+06	1	9.50000000e-01	3.31230000e-08	2.86809770e+07
1.58216745e+00	2023-06-13T17:06:47.503146	-1.00000000e-01	-5.92130000e-09	1.68881833e+07	1	9.25000000e-01	2.81470000e-08	3.28631826e+07
1.89159130e+00	2023-06-13T17:06:47.813303	-1.00000000e-01	-4.64160000e-09	2.15442951e+07	1	9.00000000e-01	8.73440000e-09	1.03040850e+08
2.18239359e+00	2023-06-13T17:06:48.103458	-1.00000000e-01	-5.20390000e-09	1.92163570e+07	1	8.75000000e-01	1.88520000e-08	4.64141736e+07
2.47165700e+00	2023-06-13T17:06:48.393625	-1.00000000e-01	-4.13210000e-09	2.42007696e+07	1	8.50000000e-01	4.78270000e-09	1.77723880e+08
2.77237233e+00	2023-06-13T17:06:48.693790	-1.00000000e-01	-3.05890000e-09	3.26914904e+07	1	8.25000000e-01	4.12530000e-09	1.99985456e+08
3.70979751e+00	2023-06-13T17:06:49.624610	-1.00000000e-01	-1.23410000e-09	8.10307106e+07	1	8.00000000e-01	1.11160000e-08	7.19683339e+07
3.99944738e+00	2023-06-13T17:06:49.914765	-1.00000000e-01	-9.75880000e-10	1.02471615e+08	1	7.75000000e-01	9.76200000e-09	7.93894694e+07
4.35159701e+00	2023-06-13T17:06:50.264931	-1.00000000e-01	-3.02940000e-10	3.30098369e+08	1	7.50000000e-01	-1.89100000e-09	-3.96615547e+08
5.31166220e+00	2023-06-13T17:06:51.225463	-1.00000000e-01	-4.52410000e-10	2.21038439e+08	1	7.25000000e-01	4.36770000e-10	1.65991254e+09
6.02420310e+00	2023-06-13T17:06:51.945749	-1.00000000e-01	5.30920000e-10	-1.88352294e+08	1	7.00000000e-01	1.00240000e-08	6.98324022e+07
6.31436210e+00	2023-06-13T17:06:52.235897	-1.00000000e-01	5.64130000e-10	-1.77264106e+08	1	6.75000000e-01	2.10410000e-09	3.20802243e+08
6.62491990e+00	2023-06-13T17:06:52.546064	-1.00000000e-01	7.20680000e-10	-1.38757840e+08	1	6.50000000e-01	3.34620000e-09	1.94250194e+08
6.91341449e+00	2023-06-13T17:06:52.826322	-1.00000000e-01	3.96480000e-10	-2.52219532e+08	1	6.25000000e-01	2.41920000e-09	2.58349868e+08
7.23495158e+00	2023-06-13T17:06:53.156404	-1.00000000e-01	6.21380000e-10	-1.60932119e+08	1	6.00000000e-01	1.27470000e-09	4.70698988e+08
