Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Gate Voltage	Gate Current	Gate Resistance	Loop_TR Index
s		V	A	V/A	V	A	V/A	

4.27073697e-01	2023-06-21T15:50:22.181524	-1.00000000e-01	-3.26740000e-06	3.06053743e+04	0.00000000e+00	1.45370000e-09	0.00000000e+00	1
7.06917142e-01	2023-06-21T15:50:22.461848	-1.00000000e-01	-3.26350000e-06	3.06419488e+04	0.00000000e+00	1.60880000e-09	0.00000000e+00	2
7.99275896e-01	2023-06-21T15:50:22.554097	-1.00000000e-01	-3.25640000e-06	3.07087581e+04	0.00000000e+00	-2.89450000e-09	-0.00000000e+00	3
9.69649989e-01	2023-06-21T15:50:22.724542	-1.00000000e-01	-3.26860000e-06	3.05941382e+04	0.00000000e+00	9.52600000e-10	0.00000000e+00	4
1.05162185e+00	2023-06-21T15:50:22.806770	-1.00000000e-01	-3.26670000e-06	3.06119325e+04	0.00000000e+00	2.06290000e-09	0.00000000e+00	5
1.13143781e+00	2023-06-21T15:50:22.885971	-1.00000000e-01	-3.26540000e-06	3.06241196e+04	0.00000000e+00	-2.72120000e-09	-0.00000000e+00	6
1.18942152e+00	2023-06-21T15:50:22.939409	-1.00000000e-01	-3.28800000e-06	3.04136253e+04	0.00000000e+00	4.32680000e-10	0.00000000e+00	7
1.64561199e+00	2023-06-21T15:50:23.399894	-1.00000000e-01	-3.30480000e-06	3.02590172e+04	0.00000000e+00	-2.85010000e-10	-0.00000000e+00	8
2.01960537e+00	2023-06-21T15:50:23.769875	-1.00000000e-01	-3.31830000e-06	3.01359130e+04	0.00000000e+00	2.21500000e-11	0.00000000e+00	9
2.38726561e+00	2023-06-21T15:50:24.140049	-1.00000000e-01	-3.33770000e-06	2.99607514e+04	0.00000000e+00	1.31970000e-10	0.00000000e+00	10
2.76907768e+00	2023-06-21T15:50:24.520658	-1.00000000e-01	-3.35880000e-06	2.97725378e+04	0.00000000e+00	-3.58690000e-10	-0.00000000e+00	11
3.12668580e+00	2023-06-21T15:50:24.880688	-1.00000000e-01	-3.37060000e-06	2.96683083e+04	0.00000000e+00	4.77620000e-10	0.00000000e+00	12
3.51679409e+00	2023-06-21T15:50:25.271054	-1.00000000e-01	-3.34740000e-06	2.98739320e+04	0.00000000e+00	-5.78440000e-10	-0.00000000e+00	13
3.87681164e+00	2023-06-21T15:50:25.631080	-1.00000000e-01	-3.35900000e-06	2.97707651e+04	0.00000000e+00	4.88250000e-10	0.00000000e+00	14
4.24754717e+00	2023-06-21T15:50:26.001312	-1.00000000e-01	-3.35960000e-06	2.97654483e+04	0.00000000e+00	-3.37800000e-10	-0.00000000e+00	15
4.61396475e+00	2023-06-21T15:50:26.361316	-1.00000000e-01	-3.34930000e-06	2.98569850e+04	0.00000000e+00	1.51340000e-10	0.00000000e+00	16
4.99099034e+00	2023-06-21T15:50:26.741286	-1.00000000e-01	-3.35170000e-06	2.98356058e+04	0.00000000e+00	7.29200000e-11	0.00000000e+00	17
