Time elapsed	Time stamp	out_gate Voltage	out_gate Current	out_gate Resistance	out_drain Voltage	out_drain Current	out_drain Resistance
s		V	A	V/A	V	A	V/A

9.67347439e+01	2023-03-02T16:35:31.473104	2.00093500e-01	2.94271700e-07	6.79961750e+05	-5.99910400e-01	-2.45621400e-07	2.44241911e+06
9.76905037e+01	2023-03-02T16:35:32.429163	2.00083800e-01	2.19913200e-07	9.09830788e+05	-5.49946100e-01	-2.02116000e-07	2.72094292e+06
9.83447735e+01	2023-03-02T16:35:33.083205	2.00090800e-01	1.97651300e-07	1.01234244e+06	-4.99921600e-01	-1.79641200e-07	2.78288945e+06
9.90010817e+01	2023-03-02T16:35:33.739246	2.00153400e-01	1.89529500e-07	1.05605407e+06	-4.49966600e-01	-1.70417700e-07	2.64037480e+06
9.96602288e+01	2023-03-02T16:35:34.398288	2.00089400e-01	1.64164000e-07	1.21883848e+06	-3.99914600e-01	-1.50014600e-07	2.66583786e+06
1.00313467e+02	2023-03-02T16:35:35.052329	2.00033600e-01	1.25830200e-07	1.58971058e+06	-3.49927700e-01	-1.27555800e-07	2.74333037e+06
1.00969785e+02	2023-03-02T16:35:35.708370	2.00054700e-01	7.32117500e-08	2.73254908e+06	-2.99919900e-01	-8.92311300e-08	3.36115770e+06
1.01627322e+02	2023-03-02T16:35:36.365411	2.00022600e-01	5.58513400e-08	3.58133932e+06	-2.49937900e-01	-5.26835900e-08	4.74413190e+06
1.02991666e+02	2023-03-02T16:35:37.730498	2.00075400e-01	2.70077600e-08	7.40807087e+06	-1.99938200e-01	-2.25564300e-08	8.86391153e+06
1.04032225e+02	2023-03-02T16:35:38.770563	2.00050300e-01	1.11302200e-08	1.79736160e+07	-1.49932100e-01	-1.08023000e-08	1.38796460e+07
1.04735366e+02	2023-03-02T16:35:39.473620	2.00054700e-01	2.09751500e-09	9.53770056e+07	-9.99381000e-02	-5.40494300e-09	1.84901302e+07
1.05594826e+02	2023-03-02T16:35:40.333675	2.00046000e-01	5.73028000e-09	3.49103360e+07	-5.00425000e-02	-4.75624600e-09	1.05214280e+07
1.06453997e+02	2023-03-02T16:35:41.192728	2.00060000e-01	-1.04820100e-08	-1.90860341e+07	-1.27467100e-04	-1.67859800e-09	7.59366447e+04
1.07313478e+02	2023-03-02T16:35:42.051783	2.00085100e-01	8.60026800e-09	2.32649843e+07	4.98627500e-02	6.18902600e-09	8.05663928e+06
1.08172863e+02	2023-03-02T16:35:42.910837	2.00039300e-01	6.13393100e-09	3.26119254e+07	1.00297000e-01	1.00730300e-08	9.95698414e+06
1.09418861e+02	2023-03-02T16:35:44.156916	2.00210600e-01	2.15512300e-09	9.28998484e+07	1.00162500e-01	1.42230600e-08	7.04226095e+06
1.09547892e+02	2023-03-02T16:35:44.285924	2.00040600e-01	3.83074000e-08	5.22198322e+06	4.99714900e-02	-9.21824600e-09	-5.42093257e+06
1.10797980e+02	2023-03-02T16:35:45.536003	2.00005800e-01	3.06442100e-08	6.52670766e+06	-2.02761600e-04	-1.07329700e-08	1.88914718e+04
1.11659118e+02	2023-03-02T16:35:46.398058	2.00021200e-01	3.33759000e-08	5.99298296e+06	-4.99999900e-02	-9.41737800e-09	5.30933239e+06
1.12516655e+02	2023-03-02T16:35:47.255111	1.99991800e-01	2.71832900e-08	7.35715949e+06	-1.00074600e-01	-1.04006400e-08	9.62196557e+06
1.13377515e+02	2023-03-02T16:35:48.116166	1.99897100e-01	3.56380400e-08	5.60909354e+06	-1.50174000e-01	-1.37805100e-08	1.08975647e+07
1.14235394e+02	2023-03-02T16:35:48.974220	2.00016900e-01	6.66431700e-08	3.00131131e+06	-2.00036900e-01	-3.92126100e-08	5.10134112e+06
1.15438488e+02	2023-03-02T16:35:50.177295	2.00026600e-01	1.14978800e-07	1.73968245e+06	-2.49944500e-01	-7.46422100e-08	3.34856779e+06
1.16273156e+02	2023-03-02T16:35:51.011348	2.00049000e-01	1.73495700e-07	1.15304875e+06	-2.99930300e-01	-1.48603000e-07	2.01833274e+06
1.16930626e+02	2023-03-02T16:35:51.669390	2.00203600e-01	2.36398500e-07	8.46890314e+05	-3.49825000e-01	-1.71384900e-07	2.04116582e+06
1.17589853e+02	2023-03-02T16:35:52.328432	2.00029600e-01	2.15545000e-07	9.28017815e+05	-3.99961500e-01	-1.78943700e-07	2.23512479e+06
1.18241820e+02	2023-03-02T16:35:52.980473	2.00047600e-01	1.72640400e-07	1.15875311e+06	-4.49920300e-01	-1.74813200e-07	2.57372041e+06
1.18891478e+02	2023-03-02T16:35:53.630514	2.00028200e-01	1.66076800e-07	1.20443193e+06	-4.99973400e-01	-1.55281200e-07	3.21979351e+06
1.19547967e+02	2023-03-02T16:35:54.286556	2.00082400e-01	1.84704700e-07	1.08325560e+06	-5.49956400e-01	-1.80150200e-07	3.05276597e+06
1.20207657e+02	2023-03-02T16:35:54.946597	2.00159100e-01	2.18300700e-07	9.16896281e+05	-5.99797600e-01	-1.76411800e-07	3.39998572e+06
